# This file contains semantic classification of proper nouns needed for certain
# derivational features.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","PLURALE TANTUM"#,<-HEADERS
"Chandler","6","0","Prop","prop=last"
"Charles","5","0","Prop","prop=first"
"Charlotta","10","C","Prop","prop=first"
"Chasles","5","0","Prop","prop=last"
"Chetwynd","5","0","Prop","prop=last"
"Chevalier","5","0","Prop","prop=last"
"Chicago","1","0","Prop","prop=geo"
"Chile","8","0","Prop","prop=geo"
"Chris","5","0","Prop","prop=first"
"Christian","6","0","Prop","prop=first"
"Chuck","5","0","Prop","prop=first"
"Churberg","5","0","Prop","prop=last"
"Chydenius","39","0","Prop","prop=last"
"Cialis","39","0","Prop","prop=misc"
"Claes","5","0","Prop","prop=first"
"Clarice","8","0","Prop","prop=first"
"Claudius","39","0","Prop","prop=first"
"Clayton","6","0","Prop","prop=first"
"Coca-Cola","10","0","Prop","prop=misc"
"Coin","5","0","Prop","prop=misc"
"Colin","5","0","Prop","prop=first"
"Colorado","1","0","Prop","prop=geo"
"Colt","5","0","Prop","prop=misc"
"Commodore","8","0","Prop","prop=misc"
"Connecticut","5","0","Prop","prop=geo"
"Core","8","0","Prop","prop=misc"
"Corell","5","0","Prop","prop=misc"
"Cornelius","39","0","Prop","prop=last"
"Cornwell","5","0","Prop","prop=last"
"Corti","5","0","Prop","prop=last"
"Costiander","6","0","Prop","prop=last"
"Coulthard","5","0","Prop","prop=last"
"Crash","5","0","Prop","prop=misc"
"Crichton","6","0","Prop","prop=last"
"Crichton-Vulcan","6","0","Prop","prop=misc"
"Crowley","21","0","Prop","prop=last"
"Cujo","1","0","Prop","prop=misc"
"Curie","3","0","Prop","prop=last"
"Cygni","5","0","Prop","prop=misc"
"cygnus","39","0","Prop","prop=misc"
"Daavid","5","0","Prop","prop=first"
"Daavitsainen","38","0","Prop","prop=last"
"Dagmar","6","0","Prop","prop=first"
"Dahl","5","0","Prop","prop=last"
"Daisy","1","0","Prop","prop=first"
"Dakar","5","0","Prop","prop=geo"
"Dakota","13","0","Prop","prop=geo"
"Dalai-lama","9","0","Prop","prop=misc"
"Dalmatia","12","0","Prop","prop=geo"
"Damaskos","39","0","Prop","prop=geo"
"Damokles","39","0","Prop","prop=first"
"Damokles","41","0","Prop","prop=first"
"Daniel","6","0","Prop","prop=first"
"Dante","8","0","Prop","prop=first"
"Danzig","5","0","Prop","prop=geo"
"Dario","3","0","Prop","prop=first"
"Darwin","5","0","Prop","prop=last"
"Daryl","6","0","Prop","prop=first"
"Dashiel","5","0","Prop","prop=first"
"dataplot","5","0","Prop","prop=misc"
"David","5","0","Prop","prop=first"
"Davis","5","0","Prop","prop=last"
"debian","5","0","Prop","prop=misc"
"Decamerone","8","0","Prop","prop=misc"
"Dei","18","0","Prop","prop=misc"
"Dekman","6","0","Prop","prop=last"
"Delfoi","18","0","Prop","prop=geo"
"Delhi","5","0","Prop","prop=geo"
"Dell","5","0","Prop","prop=last"
"Demetrios","39","0","Prop","prop=last"
"Democritos","39","0","Prop","prop=last"
"Descartes","5","0","Prop","prop=last"
