jarrukenkä	['N_KENKÄ']	boundaries=jarru|kenkä
jarrulaskuvarjo	['N_TALO']	boundaries=jarru|laskuvarjo
jarrulevy	['N_KÄRRY']	boundaries=jarru|levy
jarrumies	['N_MIES']	boundaries=jarru|mies
jarrunauha	['N_KIRJA']	boundaries=jarru|nauha
jarrupala	['N_KIRJA']	boundaries=jarru|pala
jarrupoljin	['N_POLJIN']	boundaries=jarru|poljin
jarrupuhe	['N_ASTE']	boundaries=jarru|puhe
jarrupäällyste	['N_PISTE']	boundaries=jarru|päällyste
jarruraketti	['N_KORTTI']	boundaries=jarru|raketti
jarrurumpu	['N_RUMPU']	boundaries=jarru|rumpu
jarrusiiveke	['N_LÄÄKE']	boundaries=jarru|siiveke
jarrusukka	['N_LUOKKA']	boundaries=jarru|sukka
jarrusylinteri	['N_KEHVELI']	boundaries=jarru|sylinteri
jarrutehostin	['N_PUHELIN']	boundaries=jarru|tehostin
jarrutusalue	['N_ASTE']	boundaries=jarrutus|alue
jarrutusjälki	['N_JÄRKI']	boundaries=jarrutus|jälki
jarrutuslakko	['N_UKKO']	boundaries=jarrutus|lakko
jarrutusmatka	['N_KIRJA']	boundaries=jarrutus|matka
jarrutuspolitiikka	['N_POLITIIKKA']	boundaries=jarrutus|politiikka
jarrutuspuhe	['N_ASTE']	boundaries=jarrutus|puhe
jarruvalo	['N_TALO']	boundaries=jarru|valo
jarruvarjo	['N_TALO']	boundaries=jarru|varjo
jarruvika	['N_KIRJA']	boundaries=jarru|vika
jasmiiniriisi	['N_TYYLI']	boundaries=jasmiini|riisi
jaspiskivi	['N_KIVI']	boundaries=jaspis|kivi
jatkeaine	['N_ASTE']	boundaries=jatke|aine
jatkoaika	['N_AIKA']	boundaries=jatko|aika
jatkohoito	['N_VETO']	boundaries=jatko|hoito
jatkojalostus	['N_VAKUUTUS']	boundaries=jatko|jalostus
jatkojohto	['N_VETO']	boundaries=jatko|johto
jatkokertomus	['N_VAKUUTUS']	boundaries=jatko|kertomus
jatkokohta	['N_SOTA']	boundaries=jatko|kohta
jatkokoulutuskurssi	['N_RUUVI']	boundaries=jatkokoulutus|kurssi
jatkokoulutus	['N_VAKUUTUS']	boundaries=jatko|koulutus
jatkokurssi	['N_RUUVI']	boundaries=jatko|kurssi
jatkokäsittely	['N_VEHKEILY']	boundaries=jatko|käsittely
jatkolento	['N_TALO']	boundaries=jatko|lento
jatkolevy	['N_KÄRRY']	boundaries=jatko|levy
jatko-opinnot	['N_OPINNOT']	boundaries=jatko-opinnot
jatko-opiskelija	['N_MAKKARA']	boundaries=jatko-opiskelija
jatko-opiskelu	['N_SEIKKAILU']	boundaries=jatko-opiskelu
jatko-osa	['N_SOITTAJA']	boundaries=jatko-osa
jatkopaikka	['N_POLITIIKKA']	boundaries=jatko|paikka
jatkopisto	['N_TALO']	boundaries=jatko|pisto
jatkopistorasia	['N_MAKKARA']	boundaries=jatko|pisto|rasia
jatkoromaani	['N_RUUVI']	boundaries=jatko|romaani
jatkosota	['N_SOTA']	boundaries=jatko|sota
jatkotikas	['N_ASUKAS']	boundaries=jatko|tikas
jatkotutkinto	['N_TUNTO']	boundaries=jatko|tutkinto
jatkoyhteys	['N_KÖYHYYS']	boundaries=jatko|yhteys
jatkuvajuoninen	['A_AAKKOSELLINEN']	boundaries=jatkuva|juoninen
jatkuvalämmitteinen	['A_KYLMÄJÄRKINEN']	boundaries=jatkuva|lämmitteinen
jatkuvatoiminen	['A_AAKKOSELLINEN']	boundaries=jatkuva|toiminen
jauheliha	['N_KIRJA']	boundaries=jauhe|liha
jauhelihaperunasoselaatikko	['N_LEPAKKO']	boundaries=jauhelihaperunasose|laatikko
jauhelihapihvi	['N_TYYLI']	boundaries=jauhe|liha|pihvi
jauhelihapiirakka	['N_LUSIKKA']	boundaries=jauheliha|piirakka
jauhemaalaus	['N_VAKUUTUS']	boundaries=jauhe|maalaus
jauhemainen	['A_AAKKOSELLINEN']	boundaries=jauhe|mainen
jauhemaksapihvi	['N_TYYLI']	boundaries=jauhe|maksa|pihvi
jauhemenetelmä	['N_HÖPÖTTÄJÄ']	boundaries=jauhe|menetelmä
jauhemetallurgia	['N_MAKKARA']	boundaries=jauhe|metallurgia
jauhesammutin	['N_SUODATIN']	boundaries=jauhe|sammutin
jauhinkivi	['N_KIVI']	boundaries=jauhin|kivi
jauhinkoneisto	['N_RUIPELO']	boundaries=jauhin|koneisto
jauhokoisa	['N_SOITTAJA']	boundaries=jauho|koisa
jauhomaissi	['N_RUUVI']	boundaries=jauho|maissi
jauhomato	['N_VETO']	boundaries=jauho|mato
jauhonpöly	['N_KÄRRY']	boundaries=jauhon|pöly
jauhopeukalo	['N_RUIPELO']	boundaries=jauho|peukalo
jauhopitoinen	['A_AAKKOSELLINEN']	boundaries=jauho|pitoinen
jauhopukki	['N_LOKKI']	boundaries=jauho|pukki
jauhopunkki	['N_LOKKI']	boundaries=jauho|punkki
jauhopuola	['N_SOITTAJA']	boundaries=jauho|puola
jauhopurkki	['N_LOKKI']	boundaries=jauho|purkki
jauhopussi	['N_RUUVI']	boundaries=jauho|pussi
jauhosavikka	['N_LUSIKKA']	boundaries=jauho|savikka
jauhosieni	['N_HIIRI']	boundaries=jauho|sieni
jauhosäkki	['N_HÄKKI']	boundaries=jauho|säkki
jazzbändi	['N_TYYLI']	boundaries=jazz|bändi
jazzfestivaali	['N_RUUVI']	boundaries=jazz|festivaali
jazzklubi	['N_RUUVI']	boundaries=jazz|klubi
jazzlaulaja	['N_SOITTAJA']	boundaries=jazz|laulaja
jazzmessu	['N_ASU']	boundaries=jazz|messu
jazzmusiikki	['N_LOKKI']	boundaries=jazz|musiikki
jazzmuusikko	['N_LEPAKKO']	boundaries=jazz|muusikko
jazzorkesteri	['N_KANAALI']	boundaries=jazz|orkesteri
jazztanssi	['N_RUUVI']	boundaries=jazz|tanssi
jazzyhtye	['N_PISTE']	boundaries=jazz|yhtye
Jehovan todistaja	['N_SOITTAJA']	boundaries=Jehovan todistaja
jengikaveri	['N_KANAALI']	boundaries=jengi|kaveri
jenginuori	['N_RUUHI']	boundaries=jengi|nuori
jengisota	['N_SOTA']	boundaries=jengi|sota
jengitappelu	['N_SEIKKAILU']	boundaries=jengi|tappelu
jengityöntekijä	['N_HÄKKYRÄ']	boundaries=jengi|työn|tekijä
jengityö	['N_TYÖ']	boundaries=jengi|työ
jeniseinsamojedi	['N_RUUVI']	boundaries=jenisein|samojedi
jenkkakahva	['N_KIRJA']	boundaries=jenkka|kahva
jenkkifutis	['N_VAKUUTUS']	boundaries=jenkki|futis
jenkkikaappi	['N_KUPPI']	boundaries=jenkki|kaappi
jenkkikassi	['N_RUUVI']	boundaries=jenkki|kassi
jenkkirassi	['N_RUUVI']	boundaries=jenkki|rassi
jenkkirauta	['N_PATA']	boundaries=jenkki|rauta
jenkkisiili	['N_TYYLI']	boundaries=jenkki|siili
jenkkitukka	['N_LUSIKKA']	boundaries=jenkki|tukka
jerseyrotu	['N_KUITU']	boundaries=jersey|rotu
jesuiittajärjestö	['N_JÄÄTELÖ']	boundaries=jesuiitta|järjestö
jesuiittaluostari	['N_KANAALI']	boundaries=jesuiitta|luostari
jesuiittamainen	['A_AAKKOSELLINEN']	boundaries=jesuiitta|mainen
jesuiittamunkki	['N_LOKKI']	boundaries=jesuiitta|munkki
jesuiittaveljestö	['N_JÄÄTELÖ']	boundaries=jesuiitta|veljestö
jet lag	['N_PUNK']	boundaries=jet lag
jet set	['N_ZEN']	boundaries=jet set
jiirilaatikko	['N_LEPAKKO']	boundaries=jiiri|laatikko
jodihappo	['N_HAPPO']	boundaries=jodi|happo
jodipitoinen	['A_AAKKOSELLINEN']	boundaries=jodi|pitoinen
jodiproteiini	['N_RUUVI']	boundaries=jodi|proteiini
jodisprii	['N_PII']	boundaries=jodi|sprii
jodisuola	['N_KIRJA']	boundaries=jodi|suola
joditinktuura	['N_KITARA']	boundaries=jodi|tinktuura
jodityrosiini	['N_RUUVI']	boundaries=jodi|tyrosiini
jodivetyhappo	['N_HAPPO']	boundaries=jodivety|happo
jodiyhdiste	['N_PISTE']	boundaries=jodi|yhdiste
joenhaara	['N_KIRJA']	boundaries=joen|haara
joenmutka	['N_SOITTAJA']	boundaries=joen|mutka
joenniska	['N_KIRJA']	boundaries=joen|niska
joenpolvi	['N_ONNI']	boundaries=joen|polvi
joenranta	['N_KUTSUNTA']	boundaries=joen|ranta
joensuu	['N_PUU']	boundaries=joen|suu
joenuoma	['N_SOITTAJA']	boundaries=joen|uoma
joenvarsi	['N_VARSI']	boundaries=joen|varsi
jogurttijäätelö	['N_JÄÄTELÖ']	boundaries=jogurtti|jäätelö
johanneksenleipäpuujauhe	['N_ASTE']	boundaries=johanneksenleipäpuu|jauhe
johanneksenleipäpuumakeinen	['N_AAKKOSTAMINEN']	boundaries=johanneksenleipäpuu|makeinen
johanneksenleipäpuu	['N_PUU']	boundaries=johanneksenleipä|puu
johdannaisinstrumentti	['N_KORTTI']	boundaries=johdannais|instrumentti
johdannaismarkkinat	['N_MARKKINAT']	boundaries=johdannais|markkinat
johdannaissopimus	['N_VAKUUTUS']	boundaries=johdannais|sopimus
johdantokappale	['N_ASTE']	boundaries=johdanto|kappale
johdantokurssi	['N_RUUVI']	boundaries=johdanto|kurssi
johdantoluku	['N_LUKU']	boundaries=johdanto|luku
johdeaita	['N_PATA']	boundaries=johde|aita
johdinautolinja	['N_KIRJA']	boundaries=johdinauto|linja
johdinauto	['N_TALO']	boundaries=johdin|auto
johdinbussi	['N_RUUVI']	boundaries=johdin|bussi
johdinsarja	['N_KIRJA']	boundaries=johdin|sarja
johdonmukainen	['A_AAKKOSELLINEN']	boundaries=johdon|mukainen
johdonmukaisesti	['PCLE_NOPEASTI']	boundaries=johdon|mukaisesti
johdonmukaisuus	['N_AAKKOSELLISUUS']	boundaries=johdon|mukaisuus
johtajalääkäri	['N_KEHVELI']	boundaries=johtaja|lääkäri
johtajankyky	['N_KYKY']	boundaries=johtajan|kyky
johtajanominaisuus	['N_AAKKOSELLISUUS']	boundaries=johtajan|ominaisuus
johtajantauti	['N_TAUTI']	boundaries=johtajan|tauti
johtajantoimi	['N_TAIMI']	boundaries=johtajan|toimi
johtajanvaihdos	['N_VAKUUTUS']	boundaries=johtajan|vaihdos
johtajaopettaja	['N_SOITTAJA']	boundaries=johtaja|opettaja
johtajapersoonallisuus	['N_AAKKOSELLISUUS']	boundaries=johtaja|persoonallisuus
johtajavaltainen	['A_AAKKOSELLINEN']	boundaries=johtaja|valtainen
johtamistaito	['N_VETO']	boundaries=johtamis|taito
johtoaihe	['N_ASTE']	boundaries=johto|aihe
johtoajatus	['N_VAKUUTUS']	boundaries=johto|ajatus
johtoasema	['N_SOITTAJA']	boundaries=johto|asema
johtoauto	['N_TALO']	boundaries=johto|auto
johtoelin	['N_ELIN']	boundaries=johto|elin
johtofossiili	['N_KANAALI']	boundaries=johto|fossiili
johtohahmo	['N_TALO']	boundaries=johto|hahmo
johtohenkilö	['N_JÄÄTELÖ']	boundaries=johto|henkilö
johtojänne	['N_KIINNE']	boundaries=johto|jänne
johtokunta	['N_KUNTA']	boundaries=johto|kunta
johtokyky	['N_KYKY']	boundaries=johto|kyky
johtolanka	['N_LANKA']	boundaries=johto|lanka
johtolause	['N_ASTE']	boundaries=johto|lause
johtoloisto	['N_TALO']	boundaries=johto|loisto
johtomaali	['N_RUUVI']	boundaries=johto|maali
johtomies	['N_MIES']	boundaries=johto|mies
johtomotiivi	['N_RUUVI']	boundaries=johto|motiivi
johto-oppi	['N_KUPPI']	boundaries=johto-oppi
johtopaikka	['N_POLITIIKKA']	boundaries=johto|paikka
johtopiste	['N_PISTE']	boundaries=johto|piste
johtopora	['N_SOITTAJA']	boundaries=johto|pora
johtoporras	['N_PORRAS']	boundaries=johto|porras
johtoputki	['N_ONNI']	boundaries=johto|putki
johtopuudutus	['N_VAKUUTUS']	boundaries=johto|puudutus
johtopääte	['N_KÄSITE']	boundaries=johto|pääte
johtopäätös	['N_RÄJÄYTYS']	boundaries=johto|päätös
johtoratakimppu	['N_LIPPU']	boundaries=johtorata|kimppu
johtoratapuudutus	['N_VAKUUTUS']	boundaries=johtorata|puudutus
johtoryhmä	['N_HÖPÖTTÄJÄ']	boundaries=johto|ryhmä
johtosarja	['N_KIRJA']	boundaries=johto|sarja
johtosävel	['N_SIEMEN']	boundaries=johto|sävel
johtosääntö	['N_KÄÄNTÖ']	boundaries=johto|sääntö
johtoteema	['N_KIRJA']	boundaries=johto|teema
johtotroikka	['N_LUOKKA']	boundaries=johto|troikka
johtotähti	['N_LEHTI']	boundaries=johto|tähti
joint venture -yritys	['N_RÄJÄYTYS']	boundaries=joint venture -yritys
jojolaihduttaminen	['N_AAKKOSTAMINEN']	boundaries=jojo|laihduttaminen
joka-aamuinen	['A_AAKKOSELLINEN']	boundaries=joka-aamuinen
joka ainoa	['PRON_AINOA']	boundaries=joka ainoa
jokamiehenoikeus	['N_AAKKOSELLISUUS']	boundaries=joka|miehen|oikeus
jokerikysymys	['N_RÄJÄYTYS']	boundaries=jokeri|kysymys
jokerilyöjä	['N_HÖPÖTTÄJÄ']	boundaries=jokeri|lyöjä
jokeripelaaja	['N_SOITTAJA']	boundaries=jokeri|pelaaja
jokiallas	['N_ALLAS']	boundaries=joki|allas
jokialue	['N_ASTE']	boundaries=joki|alue
jokialus	['N_VAKUUTUS']	boundaries=joki|alus
jokidelfiini	['N_KEHVELI']	boundaries=joki|delfiini
jokihelmisimpukka	['N_LUSIKKA']	boundaries=joki|helmi|simpukka
jokijärvi	['N_KIVI']	boundaries=joki|järvi
jokikala	['N_KIRJA']	boundaries=joki|kala
jokikalastus	['N_VAKUUTUS']	boundaries=joki|kalastus
jokikatkarapu	['N_APU']	boundaries=joki|katkarapu
jokilaakso	['N_TALO']	boundaries=joki|laakso
jokilaiva	['N_KIRJA']	boundaries=joki|laiva
jokileinikki	['N_HÄKKI']	boundaries=joki|leinikki
jokiliete	['N_KÄSITE']	boundaries=joki|liete
jokiliikenne	['N_KIINNE']	boundaries=joki|liikenne
jokipaju	['N_ASU']	boundaries=joki|paju
jokipato	['N_VETO']	boundaries=joki|pato
jokipenger	['N_PENGER']	boundaries=joki|penger
jokipäärynä	['N_HÄKKYRÄ']	boundaries=joki|päärynä
jokiranta	['N_KUTSUNTA']	boundaries=joki|ranta
jokirapu	['N_APU']	boundaries=joki|rapu
jokisatama	['N_SOITTAJA']	boundaries=joki|satama
jokisimpukka	['N_LUSIKKA']	boundaries=joki|simpukka
jokisokeus	['N_AAKKOSELLISUUS']	boundaries=joki|sokeus
jokisuu	['N_PUU']	boundaries=joki|suu
jokitasanko	['N_RUNKO']	boundaries=joki|tasanko
jokitörmä	['N_HÖPÖTTÄJÄ']	boundaries=joki|törmä
jokiuoma	['N_SOITTAJA']	boundaries=joki|uoma
jokivarsi	['N_VARSI']	boundaries=joki|varsi
jokiverkko	['N_UKKO']	boundaries=joki|verkko
jokiväylä	['N_HÖPÖTTÄJÄ']	boundaries=joki|väylä
jokiäyriäinen	['N_KYLKIÄINEN']	boundaries=joki|äyriäinen
jokiäyräs	['N_ÄYRÄS']	boundaries=joki|äyräs
jonotuslappu	['N_LIPPU']	boundaries=jonotus|lappu
jonotuslippu	['N_LIPPU']	boundaries=jonotus|lippu
jonotuslista	['N_KIRJA']	boundaries=jonotus|lista
jonotusnumero	['N_RUIPELO']	boundaries=jonotus|numero
jonotuspuhelin	['N_PUHELIN']	boundaries=jonotus|puhelin
jonotusääni	['N_HIIRI']	boundaries=jonotus|ääni
jonovuoristo	['N_RUIPELO']	boundaries=jono|vuoristo
Joonantie	['N_TIE']	boundaries=Joonan|tie
jottabitti	['N_SKEITTI']	boundaries=jotta|bitti
jottatavu	['N_ASU']	boundaries=jotta|tavu
jouhiharja	['N_KIRJA']	boundaries=jouhi|harja
jouhihietakyyhky	['N_KÄRRY']	boundaries=jouhihieta|kyyhky
jouhikangas	['N_KANGAS']	boundaries=jouhi|kangas
jouhikannel	['N_KANNEL']	boundaries=jouhi|kannel
jouhikantele	['N_ASTE']	boundaries=jouhi|kantele
jouhimato	['N_VETO']	boundaries=jouhi|mato
jouhipaita	['N_PATA']	boundaries=jouhi|paita
jouhipatja	['N_KIRJA']	boundaries=jouhi|patja
jouhiperuukki	['N_LOKKI']	boundaries=jouhi|peruukki
jouhisorsa	['N_SOITTAJA']	boundaries=jouhi|sorsa
jouhivihvilä	['N_HÄKKYRÄ']	boundaries=jouhi|vihvilä
joukkoanomus	['N_VAKUUTUS']	boundaries=joukko|anomus
joukkoeroaminen	['N_AAKKOSTAMINEN']	boundaries=joukko|eroaminen
joukkoero	['N_TALO']	boundaries=joukko|ero
joukkoerottaminen	['N_AAKKOSTAMINEN']	boundaries=joukko|erottaminen
joukkoesiintyminen	['N_KYLKIÄINEN']	boundaries=joukko|esiintyminen
joukkoharha	['N_KIRJA']	boundaries=joukko|harha
joukkohauta	['N_PATA']	boundaries=joukko|hauta
joukkohautaus	['N_VAKUUTUS']	boundaries=joukko|hautaus
joukkohenki	['N_HENKI']	boundaries=joukko|henki
joukkohysteria	['N_MAKKARA']	boundaries=joukko|hysteria
joukkoilmiö	['N_HÄIRIÖ']	boundaries=joukko|ilmiö
joukkoirtisanominen	['N_AAKKOSTAMINEN']	boundaries=joukko|irti|sanominen
joukkoirtisanoutuminen	['N_AAKKOSTAMINEN']	boundaries=joukko|irti|sanoutuminen
joukkojakelu	['N_SEIKKAILU']	boundaries=joukko|jakelu
joukkojenkuljetusalus	['N_VAKUUTUS']	boundaries=joukkojen|kuljetusalus
joukkojenkuljetus	['N_VAKUUTUS']	boundaries=joukkojen|kuljetus
joukkojenkuljetusväline	['N_PISTE']	boundaries=joukkojen|kuljetusväline
joukkojensiirto	['N_SIIRTO']	boundaries=joukkojen|siirto
joukkokirje	['N_PISTE']	boundaries=joukko|kirje
joukkokohtaus	['N_VAKUUTUS']	boundaries=joukko|kohtaus
joukkokuolema	['N_SOITTAJA']	boundaries=joukko|kuolema
joukkokysely	['N_VEHKEILY']	boundaries=joukko|kysely
joukkolaina	['N_KIRJA']	boundaries=joukko|laina
joukkoliike	['N_LÄÄKE']	boundaries=joukko|liike
joukkoliikennekaista	['N_KIRJA']	boundaries=joukko|liikenne|kaista
joukkoliikenne	['N_KIINNE']	boundaries=joukko|liikenne
joukkoliikenneväline	['N_PISTE']	boundaries=joukko|liikenne|väline
joukkolähetys	['N_RÄJÄYTYS']	boundaries=joukko|lähetys
joukkomajoitus	['N_VAKUUTUS']	boundaries=joukko|majoitus
joukkomielenosoitus	['N_VAKUUTUS']	boundaries=joukko|mielen|osoitus
joukkomurhaaja	['N_SOITTAJA']	boundaries=joukko|murhaaja
joukkomurha	['N_SOITTAJA']	boundaries=joukko|murha
joukkomuutto	['N_HIRTTO']	boundaries=joukko|muutto
joukko-opetus	['N_VAKUUTUS']	boundaries=joukko-opetus
joukko-oppi	['N_KUPPI']	boundaries=joukko-oppi
joukko-osasto	['N_RUIPELO']	boundaries=joukko-osasto
joukkopidätys	['N_RÄJÄYTYS']	boundaries=joukko|pidätys
joukkopostitus	['N_VAKUUTUS']	boundaries=joukko|postitus
joukkopsykologia	['N_MAKKARA']	boundaries=joukko|psykologia
joukkopsykoosi	['N_RUUVI']	boundaries=joukko|psykoosi
joukkoristiside	['N_KIDE']	boundaries=joukko|risti|side
joukkoruokailu	['N_SEIKKAILU']	boundaries=joukko|ruokailu
joukkosidontapaikka	['N_POLITIIKKA']	boundaries=joukko|sidonta|paikka
joukkosielu	['N_ASU']	boundaries=joukko|sielu
joukkosiirto	['N_SIIRTO']	boundaries=joukko|siirto
joukkosuggestio	['N_TUOMIO']	boundaries=joukko|suggestio
joukkotapaaminen	['N_AAKKOSTAMINEN']	boundaries=joukko|tapaaminen
joukkotappelu	['N_SEIKKAILU']	boundaries=joukko|tappelu
joukkotarkastus	['N_VAKUUTUS']	boundaries=joukko|tarkastus
joukkotavara	['N_MAKKARA']	boundaries=joukko|tavara
joukkotiedotus	['N_VAKUUTUS']	boundaries=joukko|tiedotus
joukkotiedotusväline	['N_PISTE']	boundaries=joukko|tiedotus|väline
joukkotoiminta	['N_KUTSUNTA']	boundaries=joukko|toiminta
joukkotuhoase	['N_ASTE']	boundaries=joukko|tuho|ase
joukkotuho	['N_TALO']	boundaries=joukko|tuho
joukkotuotanto	['N_TUNTO']	boundaries=joukko|tuotanto
joukkotuote	['N_OSOITE']	boundaries=joukko|tuote
joukkotyöriita	['N_PATA']	boundaries=joukko|työ|riita
joukkotyöttömyys	['N_KÖYHYYS']	boundaries=joukko|työttömyys
joukkovaino	['N_TALO']	boundaries=joukko|vaino
joukkovakuutus	['N_VAKUUTUS']	boundaries=joukko|vakuutus
joukkovelkakirjakauppa	['N_TIPPA']	boundaries=joukkovelkakirja|kauppa
joukkovelkakirjalaina	['N_KIRJA']	boundaries=joukko|velka|kirja|laina
joukkovelkakirja	['N_KIRJA']	boundaries=joukko|velka|kirja
joukkoviestin	['N_ELIN']	boundaries=joukko|viestin
joukkoviestintä	['N_KYSYNTÄ']	boundaries=joukko|viestintä
joukkoviihde	['N_KIDE']	boundaries=joukko|viihde
joukkovoima	['N_SOITTAJA']	boundaries=joukko|voima
joukkoyksikkö	['N_YKSIKKÖ']	boundaries=joukko|yksikkö
joukkueenjohtaja	['N_SOITTAJA']	boundaries=joukkueen|johtaja
joukkuehenki	['N_HENKI']	boundaries=joukkue|henki
joukkuekilpailu	['N_SEIKKAILU']	boundaries=joukkue|kilpailu
joukkueluistelija	['N_MAKKARA']	boundaries=joukkue|luistelija
joukkuemitali	['N_KANAALI']	boundaries=joukkue|mitali
joukkuemäenlasku	['N_ASU']	boundaries=joukkue|mäen|lasku
joukkuemäki	['N_KÄKI']	boundaries=joukkue|mäki
joukkuepeli	['N_TYYLI']	boundaries=joukkue|peli
joukkuerangaistus	['N_VAKUUTUS']	boundaries=joukkue|rangaistus
joukkueurheilulaji	['N_RUUVI']	boundaries=joukkue|urheilu|laji
joukkueurheilu	['N_SEIKKAILU']	boundaries=joukkue|urheilu
jouluaamu	['N_ASU']	boundaries=joulu|aamu
jouluaattoilta	['N_VALTA']	boundaries=joulu|aatto|ilta
jouluaatto	['N_HIRTTO']	boundaries=joulu|aatto
jouluaika	['N_AIKA']	boundaries=joulu|aika
jouluapulainen	['N_AAKKOSTAMINEN']	boundaries=joulu|apulainen
jouluateria	['N_MAKKARA']	boundaries=joulu|ateria
joulubegonia	['N_MAKKARA']	boundaries=joulu|begonia
jouluevankeliumi	['N_RUUVI']	boundaries=joulu|evankeliumi
jouluglögi	['N_TYYLI']	boundaries=joulu|glögi
jouluhalko	['N_TEKO']	boundaries=joulu|halko
jouluhärkylä	['N_HÄKKYRÄ']	boundaries=joulu|härkylä
jouluikkuna	['N_MAKKARA']	boundaries=joulu|ikkuna
jouluilta	['N_VALTA']	boundaries=joulu|ilta
joulujuhla	['N_SOITTAJA']	boundaries=joulu|juhla
joulukakku	['N_TIKKU']	boundaries=joulu|kakku
joulukaktus	['N_VAKUUTUS']	boundaries=joulu|kaktus
joulukala	['N_KIRJA']	boundaries=joulu|kala
joulukalenteri	['N_KANAALI']	boundaries=joulu|kalenteri
joulukalkkuna	['N_MAKKARA']	boundaries=joulu|kalkkuna
joulukataja	['N_SOITTAJA']	boundaries=joulu|kataja
joulukatu	['N_KUITU']	boundaries=joulu|katu
joulukello	['N_TALO']	boundaries=joulu|kello
joulukiire	['N_PISTE']	boundaries=joulu|kiire
joulukinkku	['N_TIKKU']	boundaries=joulu|kinkku
joulukirja	['N_KIRJA']	boundaries=joulu|kirja
joulukirkko	['N_UKKO']	boundaries=joulu|kirkko
joulukoriste	['N_ASTE']	boundaries=joulu|koriste
joulukortti	['N_KORTTI']	boundaries=joulu|kortti
joulukuinen	['A_AAKKOSELLINEN']	boundaries=joulu|kuinen
joulukukka	['N_LUOKKA']	boundaries=joulu|kukka
joulukuu	['N_PUU']	boundaries=joulu|kuu
joulukuusenjalka	['N_VIKA']	boundaries=joulu|kuusen|jalka
joulukuusenkoriste	['N_ASTE']	boundaries=joulu|kuusen|koriste
joulukuusenkynttilä	['N_HÄKKYRÄ']	boundaries=joulu|kuusen|kynttilä
joulukuusi	['N_RUUHI']	boundaries=joulu|kuusi
joulukynttilä	['N_HÄKKYRÄ']	boundaries=joulu|kynttilä
joululahja	['N_KIRJA']	boundaries=joulu|lahja
joululahjapaketti	['N_KORTTI']	boundaries=joulu|lahja|paketti
joululaulu	['N_ASU']	boundaries=joulu|laulu
joululehti	['N_LEHTI']	boundaries=joulu|lehti
joululeikki	['N_HÄKKI']	boundaries=joulu|leikki
joululiina	['N_KIRJA']	boundaries=joulu|liina
joululoma	['N_SOITTAJA']	boundaries=joulu|loma
joululyhde	['N_KIDE']	boundaries=joulu|lyhde
joulumarkkinat	['N_MARKKINAT']	boundaries=joulu|markkinat
joulumerkki	['N_HÄKKI']	boundaries=joulu|merkki
joulumyynti	['N_VIENTI']	boundaries=joulu|myynti
joulunaika	['N_AIKA']	boundaries=joulun|aika
joulunaluspäivä	['N_HÖPÖTTÄJÄ']	boundaries=joulun|alus|päivä
joulunalusviikko	['N_UKKO']	boundaries=joulun|alus|viikko
joulunpunainen	['A_AAKKOSELLINEN']	boundaries=joulun|punainen
joulunpyhä	['N_HÖPÖTTÄJÄ']	boundaries=joulun|pyhä
joulunumero	['N_RUIPELO']	boundaries=joulu|numero
joulunvietto	['N_HIRTTO']	boundaries=joulun|vietto
joulunäytelmä	['N_HÖPÖTTÄJÄ']	boundaries=joulu|näytelmä
jouluostos	['N_VAKUUTUS']	boundaries=joulu|ostos
joulupaketti	['N_KORTTI']	boundaries=joulu|paketti
joulupaperi	['N_KANAALI']	boundaries=joulu|paperi
joulupata	['N_PATA']	boundaries=joulu|pata
jouluporsas	['N_PATSAS']	boundaries=joulu|porsas
jouluposti	['N_RUUVI']	boundaries=joulu|posti
joulupukki	['N_LOKKI']	boundaries=joulu|pukki
joulupuu	['N_PUU']	boundaries=joulu|puu
joulupuuro	['N_TALO']	boundaries=joulu|puuro
joulupäivä	['N_HÖPÖTTÄJÄ']	boundaries=joulu|päivä
joulupöytä	['N_PÖYTÄ']	boundaries=joulu|pöytä
jouluraha	['N_KIRJA']	boundaries=joulu|raha
joulurauha	['N_KIRJA']	boundaries=joulu|rauha
jouluruno	['N_TALO']	boundaries=joulu|runo
jouluruoka	['N_VUOKA']	boundaries=joulu|ruoka
jouluruuhka	['N_SOITTAJA']	boundaries=joulu|ruuhka
jouluruusu	['N_ASU']	boundaries=joulu|ruusu
joulusauna	['N_KIRJA']	boundaries=joulu|sauna
jouluseimi	['N_KIVI']	boundaries=joulu|seimi
joulusesonki	['N_VANKI']	boundaries=joulu|sesonki
joulusiivous	['N_VAKUUTUS']	boundaries=joulu|siivous
joulusukka	['N_LUOKKA']	boundaries=joulu|sukka
joulutodistus	['N_VAKUUTUS']	boundaries=joulu|todistus
joulutonttu	['N_TORTTU']	boundaries=joulu|tonttu
joulutorttu	['N_TORTTU']	boundaries=joulu|torttu
joulutunnelma	['N_SOITTAJA']	boundaries=joulu|tunnelma
joulutähti	['N_LEHTI']	boundaries=joulu|tähti
joulu-ukko	['N_UKKO']	boundaries=joulu-ukko
jouluvalmistelut	['N_HOUSUT']	boundaries=joulu|valmistelut
jouluvanukas	['N_ASUKAS']	boundaries=joulu|vanukas
jouluviikko	['N_UKKO']	boundaries=joulu|viikko
jouluvirsi	['N_VIRSI']	boundaries=joulu|virsi
jouluyö	['N_TYÖ']	boundaries=joulu|yö
jousenjänne	['N_KIINNE']	boundaries=jousen|jänne
jousenkaari	['N_RUUHI']	boundaries=jousen|kaari
