Asmalammit	['N_LAMMIT']	plt=obligatory
asterikasvi	['N_RUUVI']	plt=common
asuintila	['N_KIRJA']	plt=common
asumiskustannukset	['N_SERKUKSET']	plt=obligatory
Asunkalliot	['N_RAUNIOT']	plt=obligatory
asuntomessut	['N_HOUSUT']	plt=obligatory
Asuntomessut	['N_HOUSUT']	plt=obligatory
asunto-olot	['N_AIVOT']	plt=obligatory
Ateriamestarit	['N_FARMARIT']	plt=obligatory
aterimet	['N_ATERIMET']	plt=obligatory
Atrainluodot	['N_PIDOT']	plt=obligatory
Atrasluodot	['N_PIDOT']	plt=obligatory
atulat	['N_MARKKINAT']	plt=obligatory
augustinolaisveljet	['N_RIPSET']	plt=obligatory
Auhtokalliot	['N_RAUNIOT']	plt=obligatory
Aukeattievat	['N_VARAT']	plt=obligatory
Aukeenlammit	['N_LAMMIT']	plt=obligatory
Aukiakankaanrovat	['N_JUHLAT']	plt=obligatory
Aukkoriutat	['N_RIUTAT']	plt=obligatory
Aukustinlammet	['N_LAMMET']	plt=obligatory
Aumakalliot	['N_RAUNIOT']	plt=obligatory
Aumakivensaaret	['N_SAARET']	plt=obligatory
Aumalammit	['N_LAMMIT']	plt=obligatory
aurankukka	['N_LUOKKA']	plt=common
aurinkoahven	['N_JOUTSEN']	plt=common
aurinkolasit	['N_LASIT']	plt=obligatory
Aurinkomatkat	['N_VARAT']	plt=obligatory
australianhypikkäät	['N_KILPIKKÄÄT']	plt=obligatory
australiantupsurotat	['N_ROTAT']	plt=obligatory
Autiolammit	['N_LAMMIT']	plt=obligatory
Autioluodot	['N_PIDOT']	plt=obligatory
Autiomäet	['N_MÄET']	plt=obligatory
Autiomänniköntievat	['N_VARAT']	plt=obligatory
Autionkedonnevat	['N_VARAT']	plt=obligatory
Autionpellot	['N_AALLOT']	plt=obligatory
Autionvuoret	['N_SAARET']	plt=obligatory
Autiopellot	['N_AALLOT']	plt=obligatory
Autiosaaret	['N_SAARET']	plt=obligatory
Automatia Pankkiautomaatit	['N_KASTANJETIT']	plt=obligatory
Autotuojat	['N_JUHLAT']	plt=obligatory
Autsinsuunivat	['N_VARAT']	plt=obligatory
Autto-ojankummut	['N_KUMMUT']	plt=obligatory
Avainsaaret	['N_SAARET']	plt=obligatory
