new_para	upos	pos	kotus_tn	kotus_av	plurale_tantum	grade_dir	harmony	stem_vowel	stem_diphthong	possessive	clitics	suffix_regex	deletion
NUM_51kahdeksansentiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksansentiljoonaa	ansentiljoonaa
NUM_51kahdeksanseptiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksanseptiljardia	anseptiljardia
NUM_51kahdeksanseptiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksanseptiljoonaa	anseptiljoonaa
NUM_51kahdeksantoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksantoista	antoista
NUM_51kahdeksantredekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksantredekiljardia	antredekiljardia
NUM_51kahdeksantredekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksantredekiljoonaa	antredekiljoonaa
NUM_51kahdeksantriljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksantriljardia	antriljardia
NUM_51kahdeksantriljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksantriljoonaa	antriljoonaa
NUM_51kahdeksantsiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksantsiljardia	antsiljardia
NUM_51kahdeksantsiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksantsiljoonaa	antsiljoonaa
NUM_51kahdeksantuhatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksantuhatta	antuhatta
NUM_51kahdeksanundekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksanundekiljardia	anundekiljardia
NUM_51kahdeksanundekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksanundekiljoonaa	anundekiljoonaa
NUM_51kahdeksanviidettä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kahdeksanviidettä	anviidettä
NUM_51kahdeksanyhdeksättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kahdeksanyhdeksättä	anyhdeksättä
NUM_51kahdeksasbiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasbiljardis	asbiljardis
NUM_51kahdeksasbiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasbiljoonas	asbiljoonas
NUM_51kahdeksasdekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasdekiljardis	asdekiljardis
NUM_51kahdeksasdekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasdekiljoonas	asdekiljoonas
NUM_51kahdeksasduodekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasduodekiljardis	asduodekiljardis
NUM_51kahdeksasduodekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasduodekiljoonas	asduodekiljoonas
NUM_51kahdeksaskahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksaskahdeksatta	askahdeksatta
NUM_51kahdeksaskiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksaskiljardis	askiljardis
NUM_51kahdeksaskiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksaskiljoonas	askiljoonas
NUM_51kahdeksaskolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksaskolmatta	askolmatta
NUM_51kahdeksaskuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksaskuudetta	askuudetta
NUM_51kahdeksaskvadriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksaskvadriljardis	askvadriljardis
NUM_51kahdeksaskvadriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksaskvadriljoonas	askvadriljoonas
NUM_51kahdeksaskvintiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksaskvintiljardis	askvintiljardis
NUM_51kahdeksaskvintiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksaskvintiljoonas	askvintiljoonas
NUM_51kahdeksaskymmenes	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kahdeksaskymmenes	askymmenes
NUM_51kahdeksasmiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasmiljardis	asmiljardis
NUM_51kahdeksasmiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasmiljoonas	asmiljoonas
NUM_51kahdeksasneljättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kahdeksasneljättä	asneljättä
NUM_51kahdeksasnoniljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasnoniljardis	asnoniljardis
NUM_51kahdeksasnoniljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasnoniljoonas	asnoniljoonas
NUM_51kahdeksasoktiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasoktiljardis	asoktiljardis
NUM_51kahdeksasoktiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasoktiljoonas	asoktiljoonas
NUM_51kahdeksaspiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksaspiljardis	aspiljardis
NUM_51kahdeksaspiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksaspiljoonas	aspiljoonas
NUM_51kahdeksassadas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksassadas	assadas
NUM_51kahdeksasseitsemättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kahdeksasseitsemättä	asseitsemättä
NUM_51kahdeksassentiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksassentiljardis	assentiljardis
NUM_51kahdeksassentiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksassentiljoonas	assentiljoonas
NUM_51kahdeksasseptiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasseptiljardis	asseptiljardis
NUM_51kahdeksasseptiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasseptiljoonas	asseptiljoonas
NUM_51kahdeksastoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksastoista	astoista
NUM_51kahdeksastredekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksastredekiljardis	astredekiljardis
NUM_51kahdeksastredekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksastredekiljoonas	astredekiljoonas
NUM_51kahdeksastriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksastriljardis	astriljardis
NUM_51kahdeksastriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksastriljoonas	astriljoonas
NUM_51kahdeksastsiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksastsiljardis	astsiljardis
NUM_51kahdeksastsiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksastsiljoonas	astsiljoonas
NUM_51kahdeksastuhannes	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksastuhannes	astuhannes
NUM_51kahdeksasundekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasundekiljardis	asundekiljardis
NUM_51kahdeksasundekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeksasundekiljoonas	asundekiljoonas
NUM_51kahdeksasviidettä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kahdeksasviidettä	asviidettä
NUM_51kahdeksasyhdeksättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kahdeksasyhdeksättä	asyhdeksättä
NUM_51kahdesbiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesbiljardis	sbiljardis
NUM_51kahdesbiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesbiljoonas	sbiljoonas
NUM_51kahdesdekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesdekiljardis	sdekiljardis
NUM_51kahdesdekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesdekiljoonas	sdekiljoonas
NUM_51kahdesduodekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesduodekiljardis	sduodekiljardis
NUM_51kahdesduodekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesduodekiljoonas	sduodekiljoonas
NUM_51kahdeskahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeskahdeksatta	skahdeksatta
NUM_51kahdeskiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeskiljardis	skiljardis
NUM_51kahdeskiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeskiljoonas	skiljoonas
NUM_51kahdeskolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeskolmatta	skolmatta
NUM_51kahdeskuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeskuudetta	skuudetta
NUM_51kahdeskvadriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeskvadriljardis	skvadriljardis
NUM_51kahdeskvadriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeskvadriljoonas	skvadriljoonas
NUM_51kahdeskvintiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeskvintiljardis	skvintiljardis
NUM_51kahdeskvintiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdeskvintiljoonas	skvintiljoonas
NUM_51kahdeskymmenes	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kahdeskymmenes	skymmenes
NUM_51kahdesmiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesmiljardis	smiljardis
NUM_51kahdesmiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesmiljoonas	smiljoonas
NUM_51kahdesneljättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kahdesneljättä	sneljättä
NUM_51kahdesnoniljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesnoniljardis	snoniljardis
NUM_51kahdesnoniljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesnoniljoonas	snoniljoonas
NUM_51kahdesoktiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesoktiljardis	soktiljardis
NUM_51kahdesoktiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesoktiljoonas	soktiljoonas
NUM_51kahdespiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdespiljardis	spiljardis
NUM_51kahdespiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdespiljoonas	spiljoonas
NUM_51kahdessadas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdessadas	ssadas
NUM_51kahdesseitsemättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kahdesseitsemättä	sseitsemättä
NUM_51kahdessentiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdessentiljardis	ssentiljardis
NUM_51kahdessentiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdessentiljoonas	ssentiljoonas
NUM_51kahdesseptiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesseptiljardis	sseptiljardis
NUM_51kahdesseptiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesseptiljoonas	sseptiljoonas
NUM_51kahdestoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdestoista	stoista
NUM_51kahdestredekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdestredekiljardis	stredekiljardis
NUM_51kahdestredekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdestredekiljoonas	stredekiljoonas
NUM_51kahdestriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdestriljardis	striljardis
NUM_51kahdestriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdestriljoonas	striljoonas
NUM_51kahdestsiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdestsiljardis	stsiljardis
NUM_51kahdestsiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdestsiljoonas	stsiljoonas
NUM_51kahdestuhannes	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdestuhannes	stuhannes
NUM_51kahdesundekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesundekiljardis	sundekiljardis
NUM_51kahdesundekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kahdesundekiljoonas	sundekiljoonas
NUM_51kahdesviidettä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kahdesviidettä	sviidettä
NUM_51kahdesyhdeksättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kahdesyhdeksättä	syhdeksättä
NUM_51kaksibiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksibiljardia	ksibiljardia
NUM_51kaksibiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksibiljoonaa	ksibiljoonaa
NUM_51kaksidekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksidekiljardia	ksidekiljardia
NUM_51kaksidekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksidekiljoonaa	ksidekiljoonaa
NUM_51kaksiduodekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksiduodekiljardia	ksiduodekiljardia
NUM_51kaksiduodekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksiduodekiljoonaa	ksiduodekiljoonaa
NUM_51kaksikahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksikahdeksatta	ksikahdeksatta
NUM_51kaksikiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksikiljardia	ksikiljardia
NUM_51kaksikiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksikiljoonaa	ksikiljoonaa
NUM_51kaksikolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksikolmatta	ksikolmatta
NUM_51kaksikuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksikuudetta	ksikuudetta
NUM_51kaksikvadriljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksikvadriljardia	ksikvadriljardia
NUM_51kaksikvadriljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksikvadriljoonaa	ksikvadriljoonaa
NUM_51kaksikvintiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksikvintiljardia	ksikvintiljardia
NUM_51kaksikvintiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksikvintiljoonaa	ksikvintiljoonaa
NUM_51kaksikymmentä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kaksikymmentä	ksikymmentä
NUM_51kaksimiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksimiljardia	ksimiljardia
NUM_51kaksimiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksimiljoonaa	ksimiljoonaa
NUM_51kaksineljättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kaksineljättä	ksineljättä
NUM_51kaksinoniljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksinoniljardia	ksinoniljardia
NUM_51kaksinoniljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksinoniljoonaa	ksinoniljoonaa
NUM_51kaksioktiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksioktiljardia	ksioktiljardia
NUM_51kaksioktiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksioktiljoonaa	ksioktiljoonaa
NUM_51kaksipiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksipiljardia	ksipiljardia
NUM_51kaksipiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksipiljoonaa	ksipiljoonaa
NUM_51kaksisataa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksisataa	ksisataa
NUM_51kaksiseitsemättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kaksiseitsemättä	ksiseitsemättä
NUM_51kaksisentiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksisentiljardia	ksisentiljardia
NUM_51kaksisentiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksisentiljoonaa	ksisentiljoonaa
NUM_51kaksiseptiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksiseptiljardia	ksiseptiljardia
NUM_51kaksiseptiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksiseptiljoonaa	ksiseptiljoonaa
NUM_51kaksitoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksitoista	ksitoista
NUM_51kaksitredekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksitredekiljardia	ksitredekiljardia
NUM_51kaksitredekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksitredekiljoonaa	ksitredekiljoonaa
NUM_51kaksitriljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksitriljardia	ksitriljardia
NUM_51kaksitriljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksitriljoonaa	ksitriljoonaa
NUM_51kaksitsiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksitsiljardia	ksitsiljardia
NUM_51kaksitsiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksitsiljoonaa	ksitsiljoonaa
NUM_51kaksituhatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksituhatta	ksituhatta
NUM_51kaksiundekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksiundekiljardia	ksiundekiljardia
NUM_51kaksiundekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kaksiundekiljoonaa	ksiundekiljoonaa
NUM_51kaksiviidettä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kaksiviidettä	ksiviidettä
NUM_51kaksiyhdeksättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kaksiyhdeksättä	ksiyhdeksättä
NUM_51kolmasbiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasbiljardis	sbiljardis
NUM_51kolmasbiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasbiljoonas	sbiljoonas
NUM_51kolmasdekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasdekiljardis	sdekiljardis
NUM_51kolmasdekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasdekiljoonas	sdekiljoonas
NUM_51kolmasduodekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasduodekiljardis	sduodekiljardis
NUM_51kolmasduodekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasduodekiljoonas	sduodekiljoonas
NUM_51kolmaskahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmaskahdeksatta	skahdeksatta
NUM_51kolmaskiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmaskiljardis	skiljardis
NUM_51kolmaskiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmaskiljoonas	skiljoonas
NUM_51kolmaskolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmaskolmatta	skolmatta
NUM_51kolmaskuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmaskuudetta	skuudetta
NUM_51kolmaskvadriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmaskvadriljardis	skvadriljardis
NUM_51kolmaskvadriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmaskvadriljoonas	skvadriljoonas
NUM_51kolmaskvintiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmaskvintiljardis	skvintiljardis
NUM_51kolmaskvintiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmaskvintiljoonas	skvintiljoonas
NUM_51kolmaskymmenes	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kolmaskymmenes	skymmenes
NUM_51kolmasmiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasmiljardis	smiljardis
NUM_51kolmasmiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasmiljoonas	smiljoonas
NUM_51kolmasneljättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kolmasneljättä	sneljättä
NUM_51kolmasnoniljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasnoniljardis	snoniljardis
NUM_51kolmasnoniljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasnoniljoonas	snoniljoonas
NUM_51kolmasoktiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasoktiljardis	soktiljardis
NUM_51kolmasoktiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasoktiljoonas	soktiljoonas
NUM_51kolmaspiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmaspiljardis	spiljardis
NUM_51kolmaspiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmaspiljoonas	spiljoonas
NUM_51kolmassadas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmassadas	ssadas
NUM_51kolmasseitsemättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kolmasseitsemättä	sseitsemättä
NUM_51kolmassentiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmassentiljardis	ssentiljardis
NUM_51kolmassentiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmassentiljoonas	ssentiljoonas
NUM_51kolmasseptiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasseptiljardis	sseptiljardis
NUM_51kolmasseptiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasseptiljoonas	sseptiljoonas
NUM_51kolmastoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmastoista	stoista
NUM_51kolmastredekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmastredekiljardis	stredekiljardis
NUM_51kolmastredekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmastredekiljoonas	stredekiljoonas
NUM_51kolmastriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmastriljardis	striljardis
NUM_51kolmastriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmastriljoonas	striljoonas
NUM_51kolmastsiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmastsiljardis	stsiljardis
NUM_51kolmastsiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmastsiljoonas	stsiljoonas
NUM_51kolmastuhannes	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmastuhannes	stuhannes
NUM_51kolmasundekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasundekiljardis	sundekiljardis
NUM_51kolmasundekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmasundekiljoonas	sundekiljoonas
NUM_51kolmasviidettä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kolmasviidettä	sviidettä
NUM_51kolmasyhdeksättä	NUM	NUMERAL	51	None	False	weaken	front	None	None	False	False	kolmasyhdeksättä	syhdeksättä
NUM_51kolmebiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmebiljardia	ebiljardia
NUM_51kolmebiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmebiljoonaa	ebiljoonaa
NUM_51kolmedekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmedekiljardia	edekiljardia
NUM_51kolmedekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmedekiljoonaa	edekiljoonaa
NUM_51kolmeduodekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmeduodekiljardia	eduodekiljardia
NUM_51kolmeduodekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmeduodekiljoonaa	eduodekiljoonaa
NUM_51kolmekahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False	kolmekahdeksatta	ekahdeksatta
