continuation	stuffs	stempart	continuations... # <- HEADERS
NUM_51neljässadas	ORDINAL|Nsg|Xnom	ssadas	NUM_BACK_CLIT_OPT
NUM_51neljässadas	ORDINAL|Nsg|Xpar	ttäsataa	NUM_BACK_CLIT_OPT
NUM_51neljässadas	ORDINAL|Nsg|Xtra	nneksisadaksi	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Npl|Xabe	nsittäseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Npl|Xabl	nsiltäseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Npl|Xade	nsilläseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Npl|Xall	nsilleseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Npl|Xcom	nsineseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Npl|Xela	nsistäseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Npl|Xess	nsinäseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Npl|Xgen	nsienseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Npl|Xill	nsiinseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Npl|Xine	nsissäseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Npl|Xnom	nnetseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Npl|Xpar	nsiäseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Npl|Xtra	nsiksiseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Nsg|Xabe	nnettäseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Nsg|Xabl	nneltäseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Nsg|Xade	nnelläseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Nsg|Xall	nnelleseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Nsg|Xela	nnestäseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Nsg|Xess	ntenäseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Nsg|Xgen	nnenseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Nsg|Xill	nteenseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Nsg|Xine	nnessäseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Nsg|Xnom	sseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Nsg|Xpar	ttäseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässeitsemättä	ORDINAL|Nsg|Xtra	nneksiseitsemättä	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Npl|Xabe	nsittäsentiljardinsitta	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Npl|Xabl	nsiltäsentiljardinsilta	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Npl|Xade	nsilläsentiljardinsilla	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Npl|Xall	nsillesentiljardinsille	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Npl|Xcom	nsinesentiljardinsine	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Npl|Xela	nsistäsentiljardinsista	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Npl|Xess	nsinäsentiljardinsina	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Npl|Xgen	nsiensentiljardinsien	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Npl|Xill	nsiinsentiljardinsiin	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Npl|Xine	nsissäsentiljardinsissa	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Npl|Xins	nsinsentiljardinsin	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Npl|Xnom	nnetsentiljardinnet	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Npl|Xpar	nsiäsentiljardinsia	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Npl|Xtra	nsiksisentiljardinsiksi	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Nsg|Xabe	nnettäsentiljardinnetta	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Nsg|Xabl	nneltäsentiljardinnelta	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Nsg|Xade	nnelläsentiljardinnella	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Nsg|Xall	nnellesentiljardinnelle	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Nsg|Xela	nnestäsentiljardinnesta	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Nsg|Xess	ntenäsentiljardina	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Nsg|Xgen	nsentiljardinnen	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Nsg|Xill	nteensentiljardinteen	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Nsg|Xine	nnessäsentiljardinnessa	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Nsg|Xnom	ssentiljardis	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Nsg|Xpar	ttäsentiljarditta	NUM_BACK_CLIT_OPT
NUM_51neljässentiljardis	ORDINAL|Nsg|Xtra	nneksisentiljardinneksi	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Npl|Xabe	nsittäsentiljoonansitta	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Npl|Xabl	nsiltäsentiljoonansilta	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Npl|Xade	nsilläsentiljoonansilla	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Npl|Xall	nsillesentiljoonansille	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Npl|Xcom	nsinesentiljoonansine	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Npl|Xela	nsistäsentiljoonansista	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Npl|Xess	nsinäsentiljoonansina	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Npl|Xgen	nsiensentiljoonansien	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Npl|Xill	nsiinsentiljoonansiin	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Npl|Xine	nsissäsentiljoonansissa	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Npl|Xins	nsinsentiljoonansin	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Npl|Xnom	nnetsentiljoonannet	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Npl|Xpar	nsiäsentiljoonansia	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Npl|Xtra	nsiksisentiljoonansiksi	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Nsg|Xabe	nnettäsentiljoonannetta	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Nsg|Xabl	nneltäsentiljoonannelta	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Nsg|Xade	nnelläsentiljoonannella	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Nsg|Xall	nnellesentiljoonannelle	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Nsg|Xela	nnestäsentiljoonannesta	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Nsg|Xess	ntenäsentiljoonantena	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Nsg|Xgen	nsentiljoonannen	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Nsg|Xill	nteensentiljoonanteen	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Nsg|Xine	nnessäsentiljoonannessa	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Nsg|Xnom	ssentiljoonas	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Nsg|Xpar	ttäsentiljoonatta	NUM_BACK_CLIT_OPT
NUM_51neljässentiljoonas	ORDINAL|Nsg|Xtra	nneksisentiljoonanneksi	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Npl|Xabe	nsittäseptiljardinsitta	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Npl|Xabl	nsiltäseptiljardinsilta	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Npl|Xade	nsilläseptiljardinsilla	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Npl|Xall	nsilleseptiljardinsille	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Npl|Xcom	nsineseptiljardinsine	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Npl|Xela	nsistäseptiljardinsista	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Npl|Xess	nsinäseptiljardinsina	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Npl|Xgen	nsienseptiljardinsien	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Npl|Xill	nsiinseptiljardinsiin	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Npl|Xine	nsissäseptiljardinsissa	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Npl|Xins	nsinseptiljardinsin	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Npl|Xnom	nnetseptiljardinnet	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Npl|Xpar	nsiäseptiljardinsia	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Npl|Xtra	nsiksiseptiljardinsiksi	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Nsg|Xabe	nnettäseptiljardinnetta	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Nsg|Xabl	nneltäseptiljardinnelta	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Nsg|Xade	nnelläseptiljardinnella	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Nsg|Xall	nnelleseptiljardinnelle	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Nsg|Xela	nnestäseptiljardinnesta	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Nsg|Xess	ntenäseptiljardina	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Nsg|Xgen	nseptiljardinnen	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Nsg|Xill	nteenseptiljardinteen	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Nsg|Xine	nnessäseptiljardinnessa	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Nsg|Xnom	sseptiljardis	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Nsg|Xpar	ttäseptiljarditta	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljardis	ORDINAL|Nsg|Xtra	nneksiseptiljardinneksi	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Npl|Xabe	nsittäseptiljoonansitta	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Npl|Xabl	nsiltäseptiljoonansilta	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Npl|Xade	nsilläseptiljoonansilla	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Npl|Xall	nsilleseptiljoonansille	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Npl|Xcom	nsineseptiljoonansine	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Npl|Xela	nsistäseptiljoonansista	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Npl|Xess	nsinäseptiljoonansina	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Npl|Xgen	nsienseptiljoonansien	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Npl|Xill	nsiinseptiljoonansiin	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Npl|Xine	nsissäseptiljoonansissa	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Npl|Xins	nsinseptiljoonansin	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Npl|Xnom	nnetseptiljoonannet	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Npl|Xpar	nsiäseptiljoonansia	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Npl|Xtra	nsiksiseptiljoonansiksi	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Nsg|Xabe	nnettäseptiljoonannetta	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Nsg|Xabl	nneltäseptiljoonannelta	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Nsg|Xade	nnelläseptiljoonannella	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Nsg|Xall	nnelleseptiljoonannelle	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Nsg|Xela	nnestäseptiljoonannesta	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Nsg|Xess	ntenäseptiljoonantena	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Nsg|Xgen	nseptiljoonannen	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Nsg|Xill	nteenseptiljoonanteen	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Nsg|Xine	nnessäseptiljoonannessa	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Nsg|Xnom	sseptiljoonas	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Nsg|Xpar	ttäseptiljoonatta	NUM_BACK_CLIT_OPT
NUM_51neljässeptiljoonas	ORDINAL|Nsg|Xtra	nneksiseptiljoonanneksi	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Npl|Xabe	nsittätoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Npl|Xabl	nsiltätoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Npl|Xade	nsillätoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Npl|Xall	nsilletoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Npl|Xcom	nsinetoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Npl|Xela	nsistätoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Npl|Xess	nsinätoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Npl|Xgen	nsientoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Npl|Xill	nsiintoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Npl|Xine	nsissätoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Npl|Xnom	nnettoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Npl|Xpar	nsiätoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Npl|Xtra	nsiksitoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Nsg|Xabe	nnettätoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Nsg|Xabl	nneltätoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Nsg|Xade	nnellätoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Nsg|Xall	nnelletoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Nsg|Xela	nnestätoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Nsg|Xess	ntenätoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Nsg|Xgen	nnentoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Nsg|Xill	nteentoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Nsg|Xine	nnessätoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Nsg|Xnom	stoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Nsg|Xpar	ttätoista	NUM_BACK_CLIT_OPT
NUM_51neljästoista	ORDINAL|Nsg|Xtra	nneksitoista	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Npl|Xabe	nsittätredekiljardinsitta	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Npl|Xabl	nsiltätredekiljardinsilta	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Npl|Xade	nsillätredekiljardinsilla	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Npl|Xall	nsilletredekiljardinsille	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Npl|Xcom	nsinetredekiljardinsine	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Npl|Xela	nsistätredekiljardinsista	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Npl|Xess	nsinätredekiljardinsina	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Npl|Xgen	nsientredekiljardinsien	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Npl|Xill	nsiintredekiljardinsiin	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Npl|Xine	nsissätredekiljardinsissa	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Npl|Xins	nsintredekiljardinsin	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Npl|Xnom	nnettredekiljardinnet	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Npl|Xpar	nsiätredekiljardinsia	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Npl|Xtra	nsiksitredekiljardinsiksi	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Nsg|Xabe	nnettätredekiljardinnetta	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Nsg|Xabl	nneltätredekiljardinnelta	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Nsg|Xade	nnellätredekiljardinnella	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Nsg|Xall	nnelletredekiljardinnelle	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Nsg|Xela	nnestätredekiljardinnesta	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Nsg|Xess	ntenätredekiljardina	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Nsg|Xgen	ntredekiljardinnen	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Nsg|Xill	nteentredekiljardinteen	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Nsg|Xine	nnessätredekiljardinnessa	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Nsg|Xnom	stredekiljardis	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Nsg|Xpar	ttätredekiljarditta	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljardis	ORDINAL|Nsg|Xtra	nneksitredekiljardinneksi	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Npl|Xabe	nsittätredekiljoonansitta	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Npl|Xabl	nsiltätredekiljoonansilta	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Npl|Xade	nsillätredekiljoonansilla	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Npl|Xall	nsilletredekiljoonansille	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Npl|Xcom	nsinetredekiljoonansine	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Npl|Xela	nsistätredekiljoonansista	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Npl|Xess	nsinätredekiljoonansina	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Npl|Xgen	nsientredekiljoonansien	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Npl|Xill	nsiintredekiljoonansiin	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Npl|Xine	nsissätredekiljoonansissa	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Npl|Xins	nsintredekiljoonansin	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Npl|Xnom	nnettredekiljoonannet	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Npl|Xpar	nsiätredekiljoonansia	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Npl|Xtra	nsiksitredekiljoonansiksi	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Nsg|Xabe	nnettätredekiljoonannetta	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Nsg|Xabl	nneltätredekiljoonannelta	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Nsg|Xade	nnellätredekiljoonannella	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Nsg|Xall	nnelletredekiljoonannelle	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Nsg|Xela	nnestätredekiljoonannesta	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Nsg|Xess	ntenätredekiljoonantena	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Nsg|Xgen	ntredekiljoonannen	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Nsg|Xill	nteentredekiljoonanteen	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Nsg|Xine	nnessätredekiljoonannessa	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Nsg|Xnom	stredekiljoonas	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Nsg|Xpar	ttätredekiljoonatta	NUM_BACK_CLIT_OPT
NUM_51neljästredekiljoonas	ORDINAL|Nsg|Xtra	nneksitredekiljoonanneksi	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Npl|Xabe	nsittätriljardinsitta	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Npl|Xabl	nsiltätriljardinsilta	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Npl|Xade	nsillätriljardinsilla	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Npl|Xall	nsilletriljardinsille	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Npl|Xcom	nsinetriljardinsine	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Npl|Xela	nsistätriljardinsista	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Npl|Xess	nsinätriljardinsina	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Npl|Xgen	nsientriljardinsien	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Npl|Xill	nsiintriljardinsiin	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Npl|Xine	nsissätriljardinsissa	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Npl|Xins	nsintriljardinsin	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Npl|Xnom	nnettriljardinnet	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Npl|Xpar	nsiätriljardinsia	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Npl|Xtra	nsiksitriljardinsiksi	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Nsg|Xabe	nnettätriljardinnetta	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Nsg|Xabl	nneltätriljardinnelta	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Nsg|Xade	nnellätriljardinnella	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Nsg|Xall	nnelletriljardinnelle	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Nsg|Xela	nnestätriljardinnesta	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Nsg|Xess	ntenätriljardina	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Nsg|Xgen	ntriljardinnen	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Nsg|Xill	nteentriljardinteen	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Nsg|Xine	nnessätriljardinnessa	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Nsg|Xnom	striljardis	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Nsg|Xpar	ttätriljarditta	NUM_BACK_CLIT_OPT
NUM_51neljästriljardis	ORDINAL|Nsg|Xtra	nneksitriljardinneksi	NUM_BACK_CLIT_OPT
NUM_51neljästriljoonas	ORDINAL|Npl|Xabe	nsittätriljoonansitta	NUM_BACK_CLIT_OPT
