new_para	lemma	stuff	gloss
PRON	ketä	kuka|PRONOUN|INTERROGATIVE|Nsg|Xpar	
PRON	kenet	kuka|PRONOUN|INTERROGATIVE|Nsg|Xacc	
PRON	kuka	kuka|PRONOUN|RELATIVE|Nsg|Xnom	
PRON	joku	joku|PRONOUN|QUANTOR|INDEFINITE|Nsg|Xnom	
PRON	jotkut	joku|PRONOUN|QUANTOR|INDEFINITE|Npl|Xnom	
PRON	itse	itse|PRONOUN|REFLEXIVE|Nsg|Xnom	
PRON	toisiamme	toinen|PRONOUN|RECIPROCAL|Npl|Xpar|Opl1	
PRON	jollainen	jollainen|ADJECTIVE|RELATIVE|Nsg|Xnom	
PRON	missä	missä|PARTICLE|ADVERB|INTERROGATIVE|Xine	
PROPER	Kalle	Kalle|NOUN|PROPER|Nsg|Xnom	
PROPER	Joensuu	Joensuu|NOUN|PROPER|Nsg|Xnom	
PUNCT	.	.|PUNCTUATION	full stop 
V	kutoo	kutoa|VERB|Vact|Tpres|Psg3	knit 
V	kudotaan	kutoa|VERB|Vpss|Tpres|Ppe4	
V	tietää	tietää|VERB|Vact|Tpres|Psg3	know 
V	tiesit	tietää|VERB|Vact|Tpast|Sg2	
V	nähnyt	nähdä|VERB|Vact|Cnut|Nsg|Xnom	see 
V	juossut	juosta|VERB|Vact|Cnut|Nsg|Xnom	run 
V_KAUNISTUA	kaunistua	kaunistua|VERB|Vact|Ia|Nsg|Xlat	beautify 
V_KAUNISTUA	kaunistuessa	kaunistua|VERB|Vact|Ie|Nsg|Xine	
V_KAUNISTUA	kaunistun	kaunistua|VERB|Vact|Tpres|Psg1	
V_KAUNISTUA	kaunistuu	kaunistua|VERB|Vact|Tpres|Psg3	
V_KAUNISTUA	kaunistuin	kaunistua|VERB|Vact|Tpast|Psg1	
V_KAUNISTUA	kaunistui	kaunistua|VERB|Vact|Tpast|Psg3	
V_KAUNISTUA	kaunistuisi	kaunistua|VERB|Vact|Tcond|Psg3	
V_KAUNISTUA	kaunistukaa	kaunistua|VERB|Vact|Timp|Ppl2	
V_KAUNISTUA	kaunistunen	kaunistua|VERB|Vact|Tpot|Psg1	
V_KAUNISTUA	kaunistutaan	kaunistua|VERB|Vpss|Tpres|Ppe4	
V_KAUNISTUA	kaunistuttiin	kaunistua|VERB|Vpss|Tpast|Ppe4	
V_KAUNISTUA	kaunistuttu	kaunistua|VERB|Vpss|Cnut|Nsg|Xnom	
V_KAUNISTUA	kaunistuminen	kaunistua|VERB|Dminen|Nsg|Xnom	
V_PUNOA	punoa	punoa|VERB|Vact|Ia|Nsg|Xlat	bundle? 
V_PUNOA	punoessa	punoa|VERB|Vact|Ie|Nsg|Xine	
V_PUNOA	punon	punoa|VERB|Vact|Tpres|Psg1	
V_PUNOA	punoo	punoa|VERB|Vact|Tpres|Psg3	
V_PUNOA	punoin	punoa|VERB|Vact|Tpast|Psg1	
V_PUNOA	punoi	punoa|VERB|Vact|Tpast|Psg3	
V_PUNOA	punoisi	punoa|VERB|Vact|Tcond|Psg3	
V_PUNOA	punokaa	punoa|VERB|Vact|Timp|Ppl2	
V_PUNOA	punonen	punoa|VERB|Vact|Tpot|Psg1	
V_PUNOA	punotaan	punoa|VERB|Vpss|Tpres|Ppe4	
V_PUNOA	punottiin	punoa|VERB|Vpss|Tpast|Ppe4	
V_PUNOA	punottu	punoa|VERB|Vpss|Cnut|Nsg|Xnom	
V_PUNOA	punominen	punoa|VERB|Dminen|Nsg|Xnom	
V_SÄILÖÄ	säilöä	säilöä|VERB|Vact|Ia|Nsg|Xlat	store 
V_SÄILÖÄ	säilöessä	säilöä|VERB|Vact|Ie|Nsg|Xine	
V_SÄILÖÄ	säilön	säilöä|VERB|Vact|Tpres|Psg1	
V_SÄILÖÄ	säilöö	säilöä|VERB|Vact|Tpres|Psg3	
V_SÄILÖÄ	säilöin	säilöä|VERB|Vact|Tpast|Psg1	
V_SÄILÖÄ	säilöi	säilöä|VERB|Vact|Tpast|Psg3	
V_SÄILÖÄ	säilöisi	säilöä|VERB|Vact|Tcond|Psg3	
V_SÄILÖÄ	säilökää	säilöä|VERB|Vact|Timp|Ppl2	
V_SÄILÖÄ	säilönen	säilöä|VERB|Vact|Tpot|Psg1	
V_SÄILÖÄ	säilötään	säilöä|VERB|Vpss|Tpres|Ppe4	
V_SÄILÖÄ	säilöttiin	säilöä|VERB|Vpss|Tpast|Ppe4	
V_SÄILÖÄ	säilötty	säilöä|VERB|Vpss|Cnut|Nsg|Xnom	
V_SÄILÖÄ	säilöminen	säilöä|VERB|Dminen|Nsg|Xnom	
V_ÄLLISTYÄ	ällistyä	ällistyä|VERB|Vact|Ia|Nsg|Xlat	amaze 
V_ÄLLISTYÄ	ällistyessä	ällistyä|VERB|Vact|Ie|Nsg|Xine	
V_ÄLLISTYÄ	ällistyn	ällistyä|VERB|Vact|Tpres|Psg1	
V_ÄLLISTYÄ	ällistyy	ällistyä|VERB|Vact|Tpres|Psg3	
V_ÄLLISTYÄ	ällistyin	ällistyä|VERB|Vact|Tpast|Psg1	
V_ÄLLISTYÄ	ällistyi	ällistyä|VERB|Vact|Tpast|Psg3	
V_ÄLLISTYÄ	ällistyisi	ällistyä|VERB|Vact|Tcond|Psg3	
V_ÄLLISTYÄ	ällistykää	ällistyä|VERB|Vact|Timp|Ppl2	
V_ÄLLISTYÄ	ällistynen	ällistyä|VERB|Vact|Tpot|Psg1	
V_ÄLLISTYÄ	ällistytään	ällistyä|VERB|Vpss|Tpres|Ppe4	
V_ÄLLISTYÄ	ällistyttiin	ällistyä|VERB|Vpss|Tpast|Ppe4	
V_ÄLLISTYÄ	ällistytty	ällistyä|VERB|Vpss|Cnut|Nsg|Xnom	
V_HAUKKOA	haukkoa	haukkoa|VERB|Vact|Ia|Nsg|Xlat	gasp 
V_NUOKKUA	nuokkua	nuokkua|VERB|Vact|Ia|Nsg|Xlat	sleep 
V_KÄRKKYÄ	kärkkyä	kärkkyä|VERB|Vact|Ia|Nsg|Xlat	steal a base 
V_HARPPOA	harppoa	harppoa|VERB|Vact|Ia|Nsg|Xlat	walk 
V_LOPPUA	loppua	loppua|VERB|Vact|Ia|Nsg|Xlat	end 
V_LEPPYÄ	leppyä	leppyä|VERB|Vact|Ia|Nsg|Xlat	settle 
V_KIVETTYÄ	kivettyä	kivettyä|VERB|Vact|Ia|Nsg|Xlat	stone 
V_VIITTOA	viittoa	viittoa|VERB|Vact|Ia|Nsg|Xlat	sign 
V_HERMOTTUA	hermottua	hermottua|VERB|Vact|Ia|Nsg|Xlat	nerve 
V_MÄIKYÄ	mäikyä	mäikyä|VERB|Vact|Ia|Nsg|Xlat	bong 
V_TAKOA	takoa	takoa|VERB|Vact|Ia|Nsg|Xlat	hammer 
V_MAUKUA	maukua	maukua|VERB|Vact|Ia|Nsg|Xlat	gong 
V_ELPYÄ	elpyä	elpyä|VERB|Vact|Ia|Nsg|Xlat	rescuscitate 
V_HIIPUA	hiipua	hiipua|VERB|Vact|Ia|Nsg|Xlat	fizzle 
V_SILPOA	silpoa	silpoa|VERB|Vact|Ia|Nsg|Xlat	slash 
V_KIETOA	kietoa	kietoa|VERB|Vact|Ia|Nsg|Xlat	entangle 
V_SILIYTYÄ	siliytyä	siliytyä|VERB|Vact|Ia|Nsg|Xlat	iron 
V_ROHTUA	rohtua	rohtua|VERB|Vact|Ia|Nsg|Xlat	scar 
V_VINKUA	vinkua	vinkua|VERB|Vact|Ia|Nsg|Xlat	squeal 
V_PENKOA	penkoa	penkoa|VERB|Vact|Ia|Nsg|Xlat	dig 
V_TEMPOA	tempoa	tempoa|VERB|Vact|Ia|Nsg|Xlat	tuck 
V_AMPUA	ampua	ampua|VERB|Vact|Ia|Nsg|Xlat	shoot 
V_MIELTYÄ	mieltyä	mieltyä|VERB|Vact|Ia|Nsg|Xlat	like 
V_HUMALTUA	humaltua	humaltua|VERB|Vact|Ia|Nsg|Xlat	intoxicate 
V_VAKAANTUA	vakaantua	vakaantua|VERB|Vact|Ia|Nsg|Xlat	stabilise 
V_TYHJENTYÄ	tyhjentyä	tyhjentyä|VERB|Vact|Ia|Nsg|Xlat	empty 
V_PYÖRTYÄ	pyörtyä	pyörtyä|VERB|Vact|Ia|Nsg|Xlat	faint 
V_VARTOA	vartoa	vartoa|VERB|Vact|Ia|Nsg|Xlat	wait 
V_PUSERTUA	pusertua	pusertua|VERB|Vact|Ia|Nsg|Xlat	squeeze 
V_MUTRISTAA	mutristaa	mutristaa|VERB|Vact|Ia|Nsg|Xlat	? 
V_KIVISTÄÄ	kivistää	kivistää|VERB|Vact|Ia|Nsg|Xlat	hurt 
V_RÄPSYTTÄÄ	räpsyttää	räpsyttää|VERB|Vact|Ia|Nsg|Xlat	blink 
V_VIEROITTAA	vieroittaa	vieroittaa|VERB|Vact|Ia|Nsg|Xlat	
V_PURKAA	purkaa	purkaa|VERB|Vact|Ia|Nsg|Xlat	tear 
V_YSKÄHTÄÄ	kärähtää	kärähtää|VERB|Vact|Ia|Nsg|Xlat	fry 
V_MOJAHTAA	mojahtaa	mojahtaa|VERB|Vact|Ia|Nsg|Xlat	smack 
V_KYNTÄÄ	kyntää	kyntää|VERB|Vact|Ia|Nsg|Xlat	plow 
V_SORTAA	sortaa	sortaa|VERB|Vact|Ia|Nsg|Xlat	crush 
V_HUUTAA	huutaa	huutaa|VERB|Vact|Ia|Nsg|Xlat	yell 
V_PYYTÄÄ	pyytää	pyytää|VERB|Vact|Ia|Nsg|Xlat	aks 
V_SIVALTAA	sivaltaa	sivaltaa|VERB|Vact|Ia|Nsg|Xlat	slash 
V_VIHELTÄÄ	viheltää	viheltää|VERB|Vact|Ia|Nsg|Xlat	whistle 
V_HIVENTÄÄ	hiventää	hiventää|VERB|Vact|Ia|Nsg|Xlat	
V_HUONONTAA	huonontaa	huonontaa|VERB|Vact|Ia|Nsg|Xlat	worsen 
V_KUHERTAA	kuhertaa	kuhertaa|VERB|Vact|Ia|Nsg|Xlat	snuggle 
V_NÄPERTÄÄ	näpertää	näpertää|VERB|Vact|Ia|Nsg|Xlat	twiddle 
V_KIITÄÄ	kiitää	kiitää|VERB|Vact|Ia|Nsg|Xlat	rush 
V_JOUTAA	joutaa	joutaa|VERB|Vact|Ia|Nsg|Xlat	
V_YLTÄÄ	yltää	yltää|VERB|Vact|Ia|Nsg|Xlat	reach 
V_ENTÄÄ	entää	entää|VERB|Vact|Ia|Nsg|Xlat	
V_KASVAA	kasvaa	kasvaa|VERB|Vact|Ia|Nsg|Xlat	grow 
V_VIRKKAA	jakaa	jakaa|VERB|Vact|Ia|Nsg|Xlat	share 
V_TAPPAA	tappaa	tappaa|VERB|Vact|Ia|Nsg|Xlat	kill 
V_AUTTAA	auttaa	auttaa|VERB|Vact|Ia|Nsg|Xlat	help 
V_SATAA	sataa	sataa|VERB|Vact|Ia|Nsg|Xlat	rain 
V_KANTAA	kantaa	kantaa|VERB|Vact|Ia|Nsg|Xlat	carry 
V_KAATAA	kaataa	kaataa|VERB|Vact|Ia|Nsg|Xlat	pour 
V_SAARTAA	saartaa	saartaa|VERB|Vact|Ia|Nsg|Xlat	surround 
V_KYTKEÄ	kytkeä	kytkeä|VERB|Vact|Ia|Nsg|Xlat	switch 
V_SOTKEA	sotkea	sotkea|VERB|Vact|Ia|Nsg|Xlat	mess 
V_PUKEA	pukea	pukea|VERB|Vact|Ia|Nsg|Xlat	dress 
V_RYPEÄ	rypeä	rypeä|VERB|Vact|Ia|Nsg|Xlat	bathe 
V_PÄTEÄ	päteä	päteä|VERB|Vact|Ia|Nsg|Xlat	nitpick 
V_KUTEA	kutea	kutea|VERB|Vact|Ia|Nsg|Xlat	breed 
V_TUNKEA	tunkea	tunkea|VERB|Vact|Ia|Nsg|Xlat	push 
V_POLKEA	polkea	polkea|VERB|Vact|Ia|Nsg|Xlat	stomp 
V_SÄRKEÄ	särkeä	särkeä|VERB|Vact|Ia|Nsg|Xlat	break 
V_TUNTEA	tuntea	tuntea|VERB|Vact|Ia|Nsg|Xlat	feel 
V_LÄHTEÄ	lähteä	lähteä|VERB|Vact|Ia|Nsg|Xlat	go 
V_KOSIA	kosia	kosia|VERB|Vact|Ia|Nsg|Xlat	propose 
V_RYSKIÄ	ryskiä	ryskiä|VERB|Vact|Ia|Nsg|Xlat	crash 
V_KUKKIA	kukkia	kukkia|VERB|Vact|Ia|Nsg|Xlat	bloom 
V_SÖRKKIÄ	sörkkiä	sörkkiä|VERB|Vact|Ia|Nsg|Xlat	meddle 
V_KALPPIA	kalppia	kalppia|VERB|Vact|Ia|Nsg|Xlat	
V_HYPPIÄ	hyppiä	hyppiä|VERB|Vact|Ia|Nsg|Xlat	jump 
V_MOITTIA	moittia	moittia|VERB|Vact|Ia|Nsg|Xlat	
V_MIETTIÄ	miettiä	miettiä|VERB|Vact|Ia|Nsg|Xlat	ponder 
V_RIIPIÄ	riipiä	riipiä|VERB|Vact|Ia|Nsg|Xlat	pull 
V_RAAPIA	raapia	raapia|VERB|Vact|Ia|Nsg|Xlat	scratch 
V_AHNEHTIA	ahnehtia	ahnehtia|VERB|Vact|Ia|Nsg|Xlat	greed 
V_EHTIÄ	ehtiä	ehtiä|VERB|Vact|Ia|Nsg|Xlat	
V_MÖNKIÄ	mönkiä	mönkiä|VERB|Vact|Ia|Nsg|Xlat	crawl 
V_ONKIA	onkia	onkia|VERB|Vact|Ia|Nsg|Xlat	fish 
V_TYMPIÄ	tympiä	tympiä|VERB|Vact|Ia|Nsg|Xlat	bore 
V_KONTIA	kontia	kontia|VERB|Vact|Ia|Nsg|Xlat	mole 
V_HYLKIÄ	hylkiä	hylkiä|VERB|Vact|Ia|Nsg|Xlat	reject 
V_KOPIOIDA	kopioida	kopioida|VERB|Vact|Ia|Nsg|Xlat	copy 
V_ÖYKKÄRÖIDÄ	öykkäröidä	öykkäröidä|VERB|Vact|Ia|Nsg|Xlat	bully 
V_SAADA	saada	saada|VERB|Vact|Ia|Nsg|Xlat	get 
V_MYYDÄ	myydä	myydä|VERB|Vact|Ia|Nsg|Xlat	sell 
V_JÄÄDÄ	jäädä	jäädä|VERB|Vact|Ia|Nsg|Xlat	stay 
V_VIEDÄ	viedä	viedä|VERB|Vact|Ia|Nsg|Xlat	take 
V_TUODA	tuoda	tuoda|VERB|Vact|Ia|Nsg|Xlat	bring 
V_SYÖDÄ	syödä	syödä|VERB|Vact|Ia|Nsg|Xlat	eat 
V_KÄYDÄ	käydä	käydä|VERB|Vact|Ia|Nsg|Xlat	visit, go for 
V_MARISTA	marista	marista|VERB|Vact|Ia|Nsg|Xlat	whine 
V_ÄRISTÄ	äristä	äristä|VERB|Vact|Ia|Nsg|Xlat	arr 
V_HÄVÄISTÄ	häväistä	häväistä|VERB|Vact|Ia|Nsg|Xlat	sacrilege 
V_VAVISTA	vavista	vavista|VERB|Vact|Ia|Nsg|Xlat	shake 
V_RANGAISTA	rangaista	rangaista|VERB|Vact|Ia|Nsg|Xlat	punish 
V_SURRA	surra	surra|VERB|Vact|Ia|Nsg|Xlat	meh 
V_PIERRÄ	pierrä	pierrä|VERB|Vact|Ia|Nsg|Xlat	fart 
V_PANNA	panna	panna|VERB|Vact|Ia|Nsg|Xlat	put 
V_MENNÄ	mennä	mennä|VERB|Vact|Ia|Nsg|Xlat	go 
V_VASTAILLA	vastailla	vastailla|VERB|Vact|Ia|Nsg|Xlat	answer 
V_ÄKSYILLÄ	äksyillä	äksyillä|VERB|Vact|Ia|Nsg|Xlat	
V_LEIKELLÄ	leikellä	leikellä|VERB|Vact|Ia|Nsg|Xlat	cut 
V_NAKELLA	nakella	nakella|VERB|Vact|Ia|Nsg|Xlat	throw 
V_TAPELLA	tapella	tapella|VERB|Vact|Ia|Nsg|Xlat	fight 
V_HYPELLÄ	hypellä	hypellä|VERB|Vact|Ia|Nsg|Xlat	jump 
V_SULATELLA	sulatella	sulatella|VERB|Vact|Ia|Nsg|Xlat	melt 
V_HERÄTELLÄ	herätellä	herätellä|VERB|Vact|Ia|Nsg|Xlat	wake 
V_TIPAHDELLA	tipahdella	tipahdella|VERB|Vact|Ia|Nsg|Xlat	drop 
V_SÄPSÄHDELLÄ	säpsähdellä	säpsähdellä|VERB|Vact|Ia|Nsg|Xlat	wake 
V_OMMELLA	ommella	ommella|VERB|Vact|Ia|Nsg|Xlat	sow 
V_VAELLELLA	vaellella	vaellella|VERB|Vact|Ia|Nsg|Xlat	wander 
V_KIILLELLÄ	kiillellä	kiillellä|VERB|Vact|Ia|Nsg|Xlat	sparkle 
V_KOMENNELLA	komennella	komennella|VERB|Vact|Ia|Nsg|Xlat	boss 
V_KÄÄNNELLÄ	käännellä	käännellä|VERB|Vact|Ia|Nsg|Xlat	turn 
V_NAKERRELLA	nakerrella	nakerrella|VERB|Vact|Ia|Nsg|Xlat	bite 
V_KIHERRELLÄ	kiherrellä	kiherrellä|VERB|Vact|Ia|Nsg|Xlat	giggle 
V_ISÄNNÖIDÄ	isännöidä	isännöidä|VERB|Vact|Ia|Nsg|Xlat	host 
V_MELLAKOIDA	mellakoida	mellakoida|VERB|Vact|Ia|Nsg|Xlat	riot 
V_PALKITA	palkita	palkita|VERB|Vact|Ia|Nsg|Xlat	reward 
V_MERKITÄ	merkitä	merkitä|VERB|Vact|Ia|Nsg|Xlat	mark 
V_JUOSTA	juosta	juosta|VERB|Vact|Ia|Nsg|Xlat	run 
V_PIESTÄ	piestä	piestä|VERB|Vact|Ia|Nsg|Xlat	spank 
V_NÄHDÄ	nähdä	nähdä|VERB|Vact|Ia|Nsg|Xlat	see 
V_KARHETA	karheta	karheta|VERB|Vact|Ia|Nsg|Xlat	
V_VÄHETÄ	vähetä	vähetä|VERB|Vact|Ia|Nsg|Xlat	lessen 
V_NIUKETA	niuketa	niuketa|VERB|Vact|Ia|Nsg|Xlat	tighten 
V_JYRKETÄ	jyrketä	jyrketä|VERB|Vact|Ia|Nsg|Xlat	
V_HAPATA	hapata	hapata|VERB|Vact|Ia|Nsg|Xlat	ensour 
V_SUPETA	supeta	supeta|VERB|Vact|Ia|Nsg|Xlat	tighten 
V_TYLPETÄ	tylpetä	tylpetä|VERB|Vact|Ia|Nsg|Xlat	dull 
V_HELPOTA	helpota	helpota|VERB|Vact|Ia|Nsg|Xlat	ease 
V_LOITOTA	loitota	loitota|VERB|Vact|Ia|Nsg|Xlat	distance 
V_ULOTA	ulota	ulota|VERB|Vact|Ia|Nsg|Xlat	outen 
V_KAVETA	kaveta	kaveta|VERB|Vact|Ia|Nsg|Xlat	tighten 
V_MÄDÄTÄ	mädätä	mädätä|VERB|Vact|Ia|Nsg|Xlat	rot 
V_LEUDOTA	leudota	leudota|VERB|Vact|Ia|Nsg|Xlat	
V_PIDETÄ	pidetä	pidetä|VERB|Vact|Ia|Nsg|Xlat	lengthen 
V_LÄMMETÄ	lämmetä	lämmetä|VERB|Vact|Ia|Nsg|Xlat	warm 
V_KIINNETÄ	kiinnetä	kiinnetä|VERB|Vact|Ia|Nsg|Xlat	firm 
V_JULJETA	juljeta	juljeta|VERB|Vact|Ia|Nsg|Xlat	dare 
V_ARVATA	arvata	arvata|VERB|Vact|Ia|Nsg|Xlat	guess 
V_YNNÄTÄ	ynnätä	ynnätä|VERB|Vact|Ia|Nsg|Xlat	add 
V_MORKATA	morkata	morkata|VERB|Vact|Ia|Nsg|Xlat	blame 
V_YÖKÄTÄ	yökätä	yökätä|VERB|Vact|Ia|Nsg|Xlat	yuck 
V_SIEPATA	siepata	siepata|VERB|Vact|Ia|Nsg|Xlat	kidnap 
V_VÄLPÄTÄ	välpätä	välpätä|VERB|Vact|Ia|Nsg|Xlat	
V_LUNTATA	luntata	luntata|VERB|Vact|Ia|Nsg|Xlat	cheat 
V_LÄNTÄTÄ	läntätä	läntätä|VERB|Vact|Ia|Nsg|Xlat	splat 
V_KAIVATA	kaivata	kaivata|VERB|Vact|Ia|Nsg|Xlat	long 
V_LEVÄTÄ	levätä	levätä|VERB|Vact|Ia|Nsg|Xlat	rest 
V_JAHDATA	jahdata	jahdata|VERB|Vact|Ia|Nsg|Xlat	hunt 
V_TÄHDÄTÄ	tähdätä	tähdätä|VERB|Vact|Ia|Nsg|Xlat	aim 
V_VONGATA	vongata	vongata|VERB|Vact|Ia|Nsg|Xlat	beg 
V_VÄNGÄTÄ	vängätä	vängätä|VERB|Vact|Ia|Nsg|Xlat	argue 
V_TEMMATA	temmata	temmata|VERB|Vact|Ia|Nsg|Xlat	pull 
V_MULLATA	mullata	mullata|VERB|Vact|Ia|Nsg|Xlat	dirt 
V_SUUNNATA	suunnata	suunnata|VERB|Vact|Ia|Nsg|Xlat	go 
V_RYNNÄTÄ	rynnätä	rynnätä|VERB|Vact|Ia|Nsg|Xlat	rush 
V_VIRRATA	virrata	virrata|VERB|Vact|Ia|Nsg|Xlat	stream 
V_HYLJÄTÄ	hyljätä	hyljätä|VERB|Vact|Ia|Nsg|Xlat	abandon 
V_DIGATA	digata	digata|VERB|Vact|Ia|Nsg|Xlat	dig 
V_LOBATA	lobata	lobata|VERB|Vact|Ia|Nsg|Xlat	lobby 
V_KARHUTA	karhuta	karhuta|VERB|Vact|Ia|Nsg|Xlat	tax 
V_TÄHYTÄ	tähytä	tähytä|VERB|Vact|Ia|Nsg|Xlat	periscope 
V_KAIKOTA	kaikota	kaikota|VERB|Vact|Ia|Nsg|Xlat	disappear 
V_POIKETA	poiketa	poiketa|VERB|Vact|Ia|Nsg|Xlat	
V_KERETÄ	keretä	keretä|VERB|Vact|Ia|Nsg|Xlat	
V_KOUKUTA	koukuta	koukuta|VERB|Vact|Ia|Nsg|Xlat	hook 
V_PULPUTA	pulputa	pulputa|VERB|Vact|Ia|Nsg|Xlat	pulp 
V_UPOTA	upota	upota|VERB|Vact|Ia|Nsg|Xlat	sink 
V_LOTOTA	lotota	lotota|VERB|Vact|Ia|Nsg|Xlat	lotto 
V_LUUTUTA	luututa	luututa|VERB|Vact|Ia|Nsg|Xlat	mop 
V_KIVUTA	kivuta	kivuta|VERB|Vact|Ia|Nsg|Xlat	climb 
V_KORVETA	korveta	korveta|VERB|Vact|Ia|Nsg|Xlat	
V_REVETÄ	kiivetä	kiivetä|VERB|Vact|Ia|Nsg|Xlat	climb 
V_KIRVOTA	kirvota	kirvota|VERB|Vact|Ia|Nsg|Xlat	loose 
V_KADOTA	kadota	kadota|VERB|Vact|Ia|Nsg|Xlat	disappear 
V_TODETA	todeta	todeta|VERB|Vact|Ia|Nsg|Xlat	note 
V_VYYHDETÄ	vyyhdetä	vyyhdetä|VERB|Vact|Ia|Nsg|Xlat	entangle 
V_LIIDUTA	liiduta	liiduta|VERB|Vact|Ia|Nsg|Xlat	chalk 
V_TUNGETA	tungeta	tungeta|VERB|Vact|Ia|Nsg|Xlat	push 
V_PINGOTA	pingota	pingota|VERB|Vact|Ia|Nsg|Xlat	ping 
V_ÄNGETÄ	ängetä	ängetä|VERB|Vact|Ia|Nsg|Xlat	push 
V_KUMMUTA	kummuta	kummuta|VERB|Vact|Ia|Nsg|Xlat	
V_KAMMETA	kammeta	kammeta|VERB|Vact|Ia|Nsg|Xlat	lever 
V_SAMMOTA	sammota	sammota|VERB|Vact|Ia|Nsg|Xlat	
V_INNOTA	innota	innota|VERB|Vact|Ia|Nsg|Xlat	eager 
V_IRROTA	irrota	irrota|VERB|Vact|Ia|Nsg|Xlat	tear 
V_HALJETA	haljeta	haljeta|VERB|Vact|Ia|Nsg|Xlat	split 
V_ILJETÄ	iljetä	iljetä|VERB|Vact|Ia|Nsg|Xlat	dare 
V_MYRSKYTÄ	myrskytä	myrskytä|VERB|Vact|Ia|Nsg|Xlat	storm 
V_LASSOTA	lassota	lassota|VERB|Vact|Ia|Nsg|Xlat	lasso 
V_SELVITÄ	selvitä	selvitä|VERB|Vact|Ia|Nsg|Xlat	manage 
V_RYÖPYTÄ	ryöpytä	ryöpytä|VERB|Vact|Ia|Nsg|Xlat	flood 
V_PEITOTA	peitota	peitota|VERB|Vact|Ia|Nsg|Xlat	beat 
V_KERITÄ	keritä	keritä|VERB|Vact|Ia|Nsg|Xlat	
V_MUODOTA	muodota	muodota|VERB|Vact|Ia|Nsg|Xlat	form 
V_LÄMMITÄ	lämmitä	lämmitä|VERB|Vact|Ia|Nsg|Xlat	heat 
V_AALLOTA	aallota	aallota|VERB|Vact|Ia|Nsg|Xlat	wave 
V_HELLITÄ	hellitä	hellitä|VERB|Vact|Ia|Nsg|Xlat	loose 
V_TAITAA	taitaa	taitaa|VERB|Vact|Ia|Nsg|Xlat	can 
V_TIETÄÄ	tietää	tietää|VERB|Vact|Ia|Nsg|Xlat	know 
V_VIPAJAA	vipajaa	vipajaa|VERB|Vact|Ia|Nsg|Xlat	thump 
V_HELÄJÄÄ	heläjää	heläjää|VERB|Vact|Ia|Nsg|Xlat	chime 
V_RAIKAA	raikaa	raikaa|VERB|Vact|Ia|Nsg|Xlat	baum 
V_ÄHKÄÄ	ähkää	ähkää|VERB|Vact|Ia|Nsg|Xlat	meh 
V_OLLA	olla	olla|VERB|Vact|Ia|Nsg|Xlat	be 
V_OLLA	lienen	olla|VERB|Vact|Tpot|Psg1	
V_OLLA	lie	olla|VERB|Vact|Tpot|ConNeg	
V_OLLA	olija	olla|VERB|Dja|Nsg|Xnom	
ACRO_KOLME	MP3	MP3|NOUN|Nsg|Xnom	|Bc| mp3 music file 
ACRO_KOLME	MP3:een	MP3|NOUN|Nsg|Xill	
ACRO_VIISI	A5	A5|NOUN|Nsg|Xnom	A5 paper 
ACRO_VIISI	A5:een	A5|NOUN|Nsg|Xill	
ACRO_AA	A	A|NOUN|Nsg|Xnom	A 
ACRO_AA	A:t	A|NOUN|Npl|Xnom	
ACRO_AA	A:ssa	A|NOUN|Nsg|Xine	
ACRO_EE	BBC	BBC|NOUN|Nsg|Xnom	British Broadcasting Company 
ACRO_EE	BBC:t	BBC|NOUN|Npl|Xnom	
ACRO_EE	BBC:ssä	BBC|NOUN|Nsg|Xine	
ACRO_II	DPI	DPI|NOUN|Nsg|Xnom	
ACRO_II	DPI:t	DPI|NOUN|Npl|Xnom	
ACRO_II	DPI:ssä	DPI|NOUN|Nsg|Xine	
ACRO_OO	HK	HK|NOUN|Nsg|Xnom	
ACRO_OO	HK:n	HK|NOUN|Nsg|Xgen	
ACRO_OO	HK:lla	HK|NOUN|Nsg|Xade	
ACRO_UU	EU	EU|NOUN|Nsg|Xnom	
ACRO_UU	EU:t	EU|NOUN|Npl|Xnom	
ACRO_UU	EU:hun	EU|NOUN|Nsg|Xill	
ACRO_ÄKS	GPRS	GPRS|NOUN|Nsg|Xnom	
ACRO_ÄKS	GPRS:llä	GPRS|NOUN|Nsg|Xade	
ACRO_YY	EY	EY|NOUN|Nsg|Xnom	
ACRO_YY	EY:hyn	EY|NOUN|Nsg|Xill	
ACRO_ZET	Z	Z|NOUN|Nsg|Xnom	
ACRO_ZET	Z:t	Z|NOUN|Npl|Xnom	
ACRO_ÄÄ	Ä	Ä|NOUN|Nsg|Xnom	
ACRO_ÄÄ	Ä:t	Ä|NOUN|Npl|Xnom	
ACRO_ÖÖ	Ö	Ö|NOUN|Nsg|Xnom	
ACRO_ÖÖ	Ö:t	Ö|NOUN|Npl|Xnom	
A_BACK_SUPERLATIVE	rumin	ruma|ADJECTIVE|Csup|Nsg|Xnom	ugliest 
A_FRONT_SUPERLATIVE	tyhmin	tyhmä|ADJECTIVE|Csup|Nsg|Xnom	stupidest 
A_BACK_COMPARATIVE	rumempi	ruma|ADJECTIVE|Ccmp|Nsg|Xnom	
A_FRONT_COMPARATIVE	tyhmempi	tyhmä|ADJECTIVE|Ccmp|Nsg|Xnom	
A_BACK_COMPARATIVE_STEMS	nopeampi	nopea|ADJECTIVE|Ccmp|Nsg|Xnom	faster 
