new_para	upos	pos	kotus_tn	kotus_av	plurale_tantum	grade_dir	harmony	stem_vowel	stem_diphthong	possessive	clitics
NUM_51yhdeksänseptiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksänseptiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäntoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäntredekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäntredekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäntriljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäntriljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäntsiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäntsiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäntuhatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksänundekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksänundekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksänviidettä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksänyhdeksättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsbiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsbiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsdekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsdekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsduodekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsduodekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäskahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäskiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäskiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäskolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäskuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäskvadriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäskvadriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäskvintiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäskvintiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäskymmenes	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsmiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsmiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsneljästtä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsnoniljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsnoniljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsoktiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsoktiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäspiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäspiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksässadas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksässeitsemättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksässentiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksässentiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksässeptiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksässeptiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksästoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksästredekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksästredekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksästriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksästriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksästsiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksästsiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksästuhannes	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsundekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsundekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsviidettä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeksäsyhdeksättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeskahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeskolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdeskuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdesneljästtä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdesseitsemättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdestoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdesviidettä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yhdesyhdeksättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yksikahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yksikolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yksikuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yksineljättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yksiseitsemättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yksitoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yksiviidettä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51yksiyhdeksättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_ENSIMMÄINEN	NUM	NUMERAL	38	None	False	strengthen	front	None	None	False	False
NUM_KAHDEKSAN	NUM	NUMERAL	10	None	False	weaken	back	None	None	False	False
NUM_KAKSI	NUM	NUMERAL	31	None	False	weaken	back	None	None	False	False
NUM_KOLMAS	NUM	NUMERAL	45	None	False	strengthen	back	None	None	False	False
NUM_KOLMASOSA	NUM	NUMERAL	10	None	False	False	back	a	None	False	False
NUM_KOLME	NUM	NUMERAL	1008	None	False	weaken	back	None	None	False	False
NUM_KUUSI	NUM	NUMERAL	27	None	False	weaken	back	None	None	False	False
NUM_KUUTISEN	NUM	NUMERAL	99	None	False	False	back	None	None	False	False
NUM_KYMMEN	NUM	NUMERAL	32	None	False	strengthen	front	None	None	False	False
NUM_KYMMENEN	NUM	NUMERAL	32	None	False	strengthen	front	None	None	False	False
NUM_KYMMENKUNTA	NUM	NUMERAL	10	J	False	weaken	back	a	None	False	False
NUM_KYMMENTÄ	NUM	NUMERAL	99	None	False	False	back	None	None	False	False
NUM_KYMMENTÄ	NUM	NUMERAL	99	None	False	False	front	None	None	False	False
NUM_MILJARDI	NUM	NUMERAL	6	None	False	weaken	back	None	None	False	False
NUM_MILJOONA	NUM	NUMERAL	10	None	False	weaken	back	a	None	False	False
NUM_NELJÄ	NUM	NUMERAL	10	None	False	weaken	front	ä	None	False	False
NUM_NELJÄS	NUM	NUMERAL	45	None	False	strengthen	front	None	None	False	False
NUM_PARI	NUM	NUMERAL	7	None	False	False	back	None	None	False	False
NUM_PUOLI	NUM	NUMERAL	24	None	False	False	back	None	None	False	False
NUM_SATA	NUM	NUMERAL	9	F	False	weaken	back	a	None	False	False
NUM_TOINEN	NUM	NUMERAL	38	None	False	strengthen	back	None	None	False	False
NUM_TUHAT	NUM	NUMERAL	46	None	False	strengthen	back	None	None	False	False
NUM_VIISI	NUM	NUMERAL	27	None	False	weaken	front	None	None	False	False
NUM_VIITISEN	NUM	NUMERAL	99	None	False	False	front	None	None	False	False
NUM_YHDEKSÄN	NUM	NUMERAL	10	None	False	weaken	front	None	None	False	False
NUM_YKSI	NUM	NUMERAL	31	None	False	weaken	front	None	None	False	False
PRON_AINOA	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_ERÄS	PRON	PRONOUN	41	None	False	strengthen	front	None	None	False	False
PRON_HÄN	PRON	PRONOUN	101	None	False	False	front	None	None	False	False
PRON_HÄÄ	PRON	PRONOUN	101	None	False	False	front	None	None	False	False
PRON_IKINEN	PRON	PRONOUN	38	None	False	strengthen	front	None	None	False	False
PRON_ITSE	PRON	PRONOUN	8	None	False	weaken	front	None	None	False	False
PRON_JOKA	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_JOKA	PRON	PRONOUN	1101	None	False	weaken	back	None	None	False	False
PRON_JOKAINEN	PRON	PRONOUN	38	None	False	strengthen	back	None	None	False	False
PRON_JOKIN	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_JOKU	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_JOMPIKUMPI	PRON	PRONOUN	101	None	False	weaken	back	None	None	False	False
PRON_KAIKKI	PRON	PRONOUN	7	A	False	weaken	back	None	None	False	False
PRON_KOKO	PRON	PRONOUN	99	None	False	False	back	None	None	False	False
PRON_KUKA	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_KUKAAN	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_KUKAKIN	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_KUKIN	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_KUMPI	PRON	PRONOUN	16	H	False	weaken	back	None	None	False	False
PRON_KUMPIKAAN	PRON	PRONOUN	101	None	False	weaken	back	None	None	False	False
PRON_KUMPIKIN	PRON	PRONOUN	101	None	False	weaken	back	None	None	False	False
PRON_MA	PRON	PRONOUN	99	None	False	False	back	None	None	False	False
PRON_ME	PRON	PRONOUN	101	None	False	False	front	None	None	False	False
PRON_MIE	PRON	PRONOUN	101	None	False	False	front	None	None	False	False
PRON_MIKIN	PRON	PRONOUN	101	None	False	False	front	None	None	False	False
PRON_MIKÄ	PRON	PRONOUN	101	None	False	False	front	None	None	False	False
PRON_MIKÄ	PRON	PRONOUN	1101	None	False	weaken	front	None	None	False	False
PRON_MIKÄKIN	PRON	PRONOUN	101	None	False	False	front	None	None	False	False
PRON_MIKÄÄN	PRON	PRONOUN	101	None	False	False	front	None	None	False	False
PRON_MINÄ	PRON	PRONOUN	101	None	False	False	front	None	None	False	False
PRON_MOLEMMAT	PRON	PRONOUN	16	H	obligatory	weaken	back	None	None	False	False
PRON_MONES	PRON	PRONOUN	45	None	False	strengthen	back	None	None	False	False
PRON_MONI	PRON	PRONOUN	23	None	False	weaken	back	None	None	False	False
PRON_MONIAS	PRON	PRONOUN	41	None	False	strengthen	back	None	None	False	False
PRON_MONTA	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_MONTAKO	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_MUU	PRON	PRONOUN	18	None	False	weaken	back	u	None	False	False
PRON_MUUAN	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_MUUTAMA	PRON	PRONOUN	10	None	False	weaken	back	a	None	False	False
PRON_MÄ	PRON	PRONOUN	101	None	False	False	front	None	None	False	False
PRON_MÄÄ	PRON	PRONOUN	99	None	False	False	front	None	None	False	False
PRON_NE	PRON	PRONOUN	101	None	False	False	front	None	None	False	False
PRON_NOI	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_NUO	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_NÄMÄ	PRON	PRONOUN	101	None	False	False	front	None	None	False	False
PRON_SAMA	PRON	PRONOUN	9	None	False	weaken	back	a	None	False	False
PRON_SE	PRON	PRONOUN	101	None	False	False	front	None	None	False	False
PRON_TOI	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_TOINEN	PRON	PRONOUN	38	None	False	strengthen	back	None	None	False	False
PRON_TUO	PRON	PRONOUN	101	None	False	False	back	None	None	False	False
PRON_TÄMÄ	PRON	PRONOUN	101	None	False	False	front	None	None	False	False
PRON_USEA	PRON	PRONOUN	15	None	False	weaken	back	a	None	False	False
PRON_USEAMPI	PRON	PRONOUN	16	H	False	weaken	back	None	None	False	False
PRON_USEIMMAT	PRON	PRONOUN	36	None	False	strengthen	back	None	None	False	False
PRON_YKSI	PRON	PRONOUN	31	None	False	weaken	front	None	None	False	False
PROPN_51Iso-Britannia	PROPN	NOUN	51	None	False	weaken	back	None	None	False	False
PROPN_51Mustameri	PROPN	NOUN	51	None	False	weaken	back	None	None	False	False
PROPN_51Punainenmeri	PROPN	NOUN	51	None	False	weaken	back	None	None	False	False
PROPN_51Tyynimeri	PROPN	NOUN	51	None	False	weaken	back	None	None	False	False
PROPN_51Uusikaupunki	PROPN	NOUN	51	None	False	weaken	back	None	None	False	False
PROPN_51Uusimaa	PROPN	PROPN	51	None	False	weaken	back	None	None	False	False
PROPN_51Uusi-Seelanti	PROPN	NOUN	51	None	False	weaken	back	None	None	False	False
PROPN_A.	PROPN	NOUN	99	None	False	False	back	None	None	False	False
PROPN_AAKKOSELLISUUS	PROPN	NOUN	40	None	False	strengthen	back	None	None	False	False
PROPN_AAKKOSTAMINEN	PROPN	NOUN	38	None	False	strengthen	back	None	None	False	False
PROPN_AALLOT	PROPN	NOUN	1	I	obligatory	weaken	back	None	None	False	False
PROPN_AARRE	PROPN	NOUN	48	K	False	strengthen	back	None	None	False	False
PROPN_ACRO_AA	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_DOLLARI	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_EE	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_GRAMMA	PROPN	ACRONYM	0	None	False	weaken	back	None	None	False	False
PROPN_ACRO_II	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_JÄRJESTÖ	PROPN	ACRONYM	0	None	False	False	front	None	None	False	False
PROPN_ACRO_KAHDEKSAN	PROPN	ACRONYM	0	None	False	False	front	None	None	False	False
PROPN_ACRO_KAKSI	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_KANDELA	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_KOLME	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_KUUSI	PROPN	ACRONYM	0	None	False	False	front	None	None	False	False
PROPN_ACRO_LEHTI	PROPN	ACRONYM	0	None	False	False	front	None	None	False	False
PROPN_ACRO_METRI	PROPN	ACRONYM	0	None	False	False	front	None	None	False	False
PROPN_ACRO_NELJÄ	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_NOLLA	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_OO	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_PUNTA	PROPN	ACRONYM	10	None	False	weaken	front	None	None	False	False
PROPN_ACRO_SEITSEMÄN	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_UU	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_VIISI	NOUN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_WEBER	PROPN	ACRONYM	0	None	False	weaken	front	None	None	False	False
PROPN_ACRO_YHDEKSÄN	PROPN	ACRONYM	0	None	False	False	front	None	None	False	False
PROPN_ACRO_YKSI	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_YY	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_ZET	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_ÄKS	PROPN	ACRONYM	0	None	False	False	back	None	None	False	False
PROPN_ACRO_ÖÖ	PROPN	ACRONYM	0	None	False	False	front	None	None	False	False
PROPN_ACRO_Ω	PROPN	ACRONYM	0	None	False	weaken	back	None	None	False	False
PROPN_AHDET	PROPN	NOUN	44	F	False	strengthen	back	None	None	False	False
PROPN_AIVOKUOLLUT	PROPN	NOUN	47	None	False	strengthen	back	u	None	False	False
PROPN_AIVOT	PROPN	NOUN	1	None	obligatory	weaken	back	None	None	False	False
PROPN_AJATAR	PROPN	NOUN	32	C	False	strengthen	back	None	None	False	False
PROPN_ALKU	PROPN	NOUN	1	D	False	weaken	back	None	None	False	False
PROPN_ALLAS	PROPN	NOUN	41	I	False	strengthen	back	None	None	False	False
PROPN_ALTIS	PROPN	NOUN	41	C	False	strengthen	back	None	None	False	False
PROPN_APE	PROPN	NOUN	48	B	False	strengthen	back	None	None	False	False
PROPN_APU	PROPN	NOUN	1	E	False	weaken	back	None	None	False	False
PROPN_ARISTOTELES	PROPN	NOUN	41	None	False	strengthen	back	None	None	False	False
PROPN_ARKI	PROPN	NOUN	7	L	False	weaken	back	None	None	False	False
PROPN_ASEMA	PROPN	NOUN	10	None	False	weaken	back	a	None	False	False
PROPN_ASKAR	PROPN	NOUN	49	None	False	strengthen	back	None	None	False	False
PROPN_ASTE	PROPN	NOUN	48	None	False	strengthen	back	None	None	False	False
PROPN_ASU	PROPN	NOUN	1	None	False	weaken	back	u	None	False	False
PROPN_ASUKAS	PROPN	NOUN	41	A	False	strengthen	back	None	None	False	False
PROPN_ATERIMET	PROPN	NOUN	33	None	obligatory	strengthen	back	None	None	False	False
PROPN_BÉBÉ	PROPN	NOUN	21	None	False	weaken	front	e	None	False	False
PROPN_BEIGNET	PROPN	NOUN	22	None	False	weaken	front	e	None	False	False
PROPN_BERNIE	PROPN	NOUN	3	None	False	weaken	front	None	None	False	False
PROPN_BESSERWISSER	PROPN	NOUN	6	None	False	weaken	front	None	None	False	False
PROPN_BIDEE	PROPN	NOUN	20	None	False	weaken	front	e	None	False	False
PROPN_BIKINIT	PROPN	NOUN	6	None	obligatory	weaken	front	None	None	False	False
PROPN_BORDEAUX	PROPN	NOUN	22	None	False	weaken	back	o	None	False	False
PROPN_BRASSERIE	PROPN	NOUN	21	None	False	weaken	back	i	None	False	False
PROPN_BRIE	PROPN	NOUN	21	None	False	weaken	front	i	None	False	False
PROPN_CAMUS	PROPN	NOUN	22	None	False	weaken	back	None	None	False	False
PROPN_CHACHACHA	PROPN	NOUN	21	None	False	weaken	back	a	None	False	False
PROPN_COMPOUND	PROPN	NOUN	99	None	False	False	front	None	None	False	False
PROPN_COWBOY	PROPN	NOUN	21	None	False	weaken	back	i	None	False	False
PROPN_DIMITRIS	PROPN	NOUN	41	None	False	strengthen	front	None	None	False	False
PROPN_EKKE	PROPN	NOUN	8	A	False	weaken	front	None	None	False	False
PROPN_ELIN	PROPN	NOUN	33	None	False	strengthen	front	None	None	False	False
PROPN_ELÄMÄ	PROPN	NOUN	10	None	False	weaken	front	ä	None	False	False
PROPN_EPÄILTY	PROPN	NOUN	1	I	False	weaken	front	None	None	False	False
PROPN_ESQUIMAU	PROPN	NOUN	21	None	False	weaken	back	o	None	False	False
PROPN_EUGENE	PROPN	NOUN	2	None	False	weaken	back	None	None	False	False
PROPN_FARKUT	PROPN	NOUN	1	A	obligatory	weaken	back	None	None	False	False
PROPN_FARMARIT	PROPN	NOUN	6	None	obligatory	weaken	back	None	None	False	False
PROPN_FIFA	PROPN	NOUN	10	None	False	weaken	back	None	None	False	False
PROPN_FONDUE	PROPN	NOUN	21	None	False	weaken	front	y	None	False	False
PROPN_FÄNRIKIT	PROPN	NOUN	5	A	obligatory	weaken	front	None	None	False	False
PROPN_GAY	PROPN	NOUN	21	None	False	weaken	back	None	None	False	False
PROPN_HAAKSI	PROPN	NOUN	31	None	False	weaken	back	None	None	False	False
PROPN_HAI	PROPN	NOUN	18	None	False	weaken	back	i	None	False	False
PROPN_HAIT	PROPN	NOUN	18	None	obligatory	weaken	back	None	None	False	False
PROPN_HAMMAS	PROPN	NOUN	41	H	False	strengthen	back	None	None	False	False
PROPN_HAPPI	PROPN	NOUN	7	B	False	weaken	back	None	None	False	False
PROPN_HAPPO	PROPN	NOUN	1	B	False	weaken	back	None	None	False	False
PROPN_HEITIN	PROPN	NOUN	33	C	False	strengthen	front	None	None	False	False
PROPN_HENKI	PROPN	NOUN	7	G	False	weaken	front	None	None	False	False
PROPN_HEPO	PROPN	NOUN	1	E	False	weaken	back	None	None	False	False
PROPN_HIIRI	PROPN	NOUN	24	None	False	weaken	front	None	None	False	False
PROPN_HIRTTO	PROPN	NOUN	1	C	False	weaken	back	None	None	False	False
PROPN_HIUTALEET	PROPN	NOUN	48	None	obligatory	strengthen	back	None	None	False	False
PROPN_HONKA	PROPN	NOUN	10	G	False	weaken	back	a	None	False	False
PROPN_HOPEAT	PROPN	NOUN	15	None	obligatory	weaken	back	None	None	False	False
PROPN_HORTA	PROPN	NOUN	10	K	False	weaken	back	a	None	False	False
PROPN_HOUSUT	PROPN	NOUN	1	None	obligatory	weaken	back	None	None	False	False
PROPN_HUOLITELTU	PROPN	NOUN	1	I	False	weaken	back	None	None	False	False
PROPN_HUPI	PROPN	NOUN	5	E	False	weaken	back	None	None	False	False
PROPN_HYLKY	PROPN	NOUN	1	D	False	weaken	front	None	None	False	False
PROPN_HYÖTYY	PROPN	NOUN	17	None	False	weaken	front	y	None	False	False
PROPN_HÄIRIÖ	PROPN	NOUN	3	None	False	weaken	front	None	None	False	False
