lemma	homonym	argument
ulosmitata	1	intransitive
ulosmittauttaa	1	intransitive
ulosottaa	1	intransitive
ulostaa	1	intransitive
ulostuttaa	1	intransitive
ulota	1	intransitive
ulottaa	1	intransitive
ulottautua	1	intransitive
ulottua	1	intransitive
ulvahdella	1	intransitive
ulvahtaa	1	intransitive
ulvaista	1	intransitive
ulvoa	1	intransitive
ulvottaa	1	intransitive
ummehtua	1	intransitive
ummettaa	1	intransitive
ummistaa	1	intransitive
umpeentua	1	intransitive
umpeuttaa	1	intransitive
umpeutua	1	intransitive
umpioida	1	intransitive
umpioitua	1	intransitive
uneksia	1	intransitive
uneksua	1	intransitive
unelmoida	1	intransitive
unettaa	1	intransitive
unhoittaa	1	intransitive
unhoittua	1	intransitive
unhottaa	1	intransitive
unhottua	1	intransitive
unissakävellä	1	intransitive
universaalistua	1	intransitive
unkarintaa	1	intransitive
unohdella	1	intransitive
unohtaa	1	intransitive
unohtua	1	intransitive
upata	1	intransitive
upota	1	intransitive
upottaa	1	intransitive
upotussuolata	1	intransitive
uppopaistaa	1	intransitive
uppoutua	1	intransitive
urahtaa	1	intransitive
urakoida	1	intransitive
urauttaa	1	intransitive
urautua	1	intransitive
urbaanistua	1	intransitive
urbanisoida	1	intransitive
urbanisoitua	1	intransitive
urheilla	1	intransitive
urista	1	intransitive
urittaa	1	intransitive
urjeta	1	intransitive
urkkia	1	intransitive
urputtaa	1	intransitive
uskaltaa	1	intransitive
uskaltautua	1	intransitive
uskoa	1	intransitive
uskotella	1	intransitive
uskoutua	1	intransitive
usuttaa	1	intransitive
uudelleenarvioida	1	intransitive
uudelleenarvostaa	1	intransitive
uudelleenasetella	1	intransitive
uudelleenasettautua	1	intransitive
uudelleenistuttaa	1	intransitive
uudelleenjakaa	1	intransitive
uudelleenkansallistaa	1	intransitive
uudelleenkirjoittaa	1	intransitive
uudelleenkonfiguroida	1	intransitive
uudelleenkouluttaa	1	intransitive
uudelleenlaskea	1	intransitive
uudelleenlastata	1	intransitive
uudelleenohjelmoida	1	intransitive
uudelleenrakentaa	1	intransitive
uudelleensijoittaa	1	intransitive
uudenaikaistaa	1	intransitive
uudentaa	1	intransitive
uudentua	1	intransitive
uudestisyntyä	1	intransitive
uudistaa	1	intransitive
uudistua	1	intransitive
uumoilla	1	intransitive
uupua	1	intransitive
uurastaa	1	intransitive
uurrostaa	1	intransitive
uurtaa	1	intransitive
uusia	1	intransitive
uusintaa	1	intransitive
uusiokäyttää	1	intransitive
uusiutua	1	intransitive
uutisoida	1	intransitive
uuttaa	1	intransitive
uuttotislata	1	intransitive
uuttua	1	intransitive
uuvahtaa	1	intransitive
uuvuttaa	1	intransitive
vaahdota	1	intransitive
vaahdottaa	1	intransitive
vaahtoutua	1	intransitive
vaaita	1	intransitive
vaakkua	1	intransitive
vaalentaa	1	intransitive
vaalentua	1	intransitive
vaaleta	1	intransitive
vaalia	1	intransitive
vaania	1	intransitive
vaapertaa	1	intransitive
vaappua	1	intransitive
vaaputtaa	1	intransitive
vaarantaa	1	intransitive
vaarantua	1	intransitive
vaarinottaa	1	intransitive
vaarnata	1	intransitive
vaarua	1	intransitive
vaata	1	intransitive
vaatehtia	1	intransitive
vaatettaa	1	intransitive
vaatia	1	intransitive
vaellella	1	intransitive
vaeltaa	1	intransitive
vahata	1	intransitive
vahdata	1	intransitive
vahingoittaa	1	intransitive
vahingoittua	1	intransitive
vahtia	1	intransitive
vahventaa	1	intransitive
vahventua	1	intransitive
vahveta	1	intransitive
vahvistaa	1	intransitive
vahvistua	1	intransitive
vahvistuttaa	1	intransitive
vaientaa	1	intransitive
vaientua	1	intransitive
vaieta	1	intransitive
vaihdattaa	1	intransitive
vaihdella	1	intransitive
vaiheistaa	1	intransitive
vaiheittaa	1	intransitive
vaihtaa	1	intransitive
vaihtua	1	intransitive
vaikeroida	1	intransitive
vaikerrella	1	intransitive
vaikertaa	1	intransitive
vaikeuttaa	1	intransitive
vaikeutua	1	intransitive
vaikuttaa	1	intransitive
vaikuttua	1	intransitive
vaimentaa	1	intransitive
vaimentua	1	intransitive
vaimeta	1	intransitive
vainota	1	intransitive
vainuta	1	intransitive
vaipua	1	intransitive
vaistota	1	intransitive
vaivaantua	1	intransitive
vaivata	1	intransitive
vaivautua	1	intransitive
vaivuttaa	1	intransitive
vajauttaa	1	intransitive
vajentaa	1	intransitive
vajentua	1	intransitive
vajeta	1	intransitive
vajota	1	intransitive
vajottaa	1	intransitive
vajua	1	intransitive
vajuuttaa	1	intransitive
vakaannuttaa	1	intransitive
vakaantua	1	intransitive
vakauttaa	1	intransitive
vakautua	1	intransitive
vakavaraistua	1	intransitive
vakavoida	1	intransitive
vakavoittaa	1	intransitive
vakavoitua	1	intransitive
vakiinnuttaa	1	intransitive
vakiintua	1	intransitive
vakinaistaa	1	intransitive
vakinaistua	1	intransitive
vakinaistuttaa	1	intransitive
vakioida	1	intransitive
vakioitua	1	intransitive
vakoilla	1	intransitive
vakuutella	1	intransitive
vakuuttaa	1	intransitive
vakuuttautua	1	intransitive
vakuuttua	1	intransitive
valaa	1	intransitive
valahtaa	1	intransitive
valaista	1	intransitive
valaistua	1	intransitive
valehdella	1	intransitive
valella	1	intransitive
valhetella	1	intransitive
validoida	1	intransitive
valikoida	1	intransitive
valikoitua	1	intransitive
valistaa	1	intransitive
valistua	1	intransitive
valita	1	intransitive
valitella	1	intransitive
valittaa	1	intransitive
valituttaa	1	intransitive
valiutua	1	intransitive
valjastaa	1	intransitive
valjastua	1	intransitive
valjeta	1	intransitive
valkaista	1	intransitive
valkata	1	intransitive
vallata	1	intransitive
vallihaudoittaa	1	intransitive
vallita	1	intransitive
vallittaa	1	intransitive
valloittaa	1	intransitive
valmentaa	1	intransitive
valmentautua	1	intransitive
valmistaa	1	intransitive
valmistautua	1	intransitive
valmistella	1	intransitive
valmisteluttaa	1	intransitive
valmistua	1	intransitive
valmistuttaa	1	intransitive
valokopioida	1	intransitive
valokuvata	1	intransitive
valostua	1	intransitive
valottaa	1	intransitive
valottua	1	intransitive
valpastua	1	intransitive
valssata	1	intransitive
valtaistaa	1	intransitive
valtauttaa	1	intransitive
valtavirtaistaa	1	intransitive
valtiollistaa	1	intransitive
valtiollistua	1	intransitive
valtuuttaa	1	intransitive
valua	1	intransitive
valutella	1	intransitive
valuttaa	1	intransitive
valveuttaa	1	intransitive
valveutua	1	intransitive
valvoa	1	intransitive
valvoskella	1	intransitive
valvottaa	1	intransitive
vammauttaa	1	intransitive
vammautua	1	intransitive
vampata	1	intransitive
vandalisoida	1	intransitive
vangita	1	intransitive
vangituttaa	1	intransitive
vanhahtaa	1	intransitive
vanhanaikaistaa	1	intransitive
vanhastaa	1	intransitive
vanhennuttaa	1	intransitive
vanhentaa	1	intransitive
vanhentua	1	intransitive
vanheta	1	intransitive
vanhurskauttaa	1	intransitive
vankentaa	1	intransitive
vankentua	1	intransitive
vanketa	1	intransitive
vankistaa	1	intransitive
vankistua	1	intransitive
vannehtia	1	intransitive
vannoa	1	intransitive
vannottaa	1	intransitive
vannoutua	1	intransitive
vanua	1	intransitive
vanuttaa	1	intransitive
vanuttua	1	intransitive
vaottaa	1	intransitive
vapaamielistyä	1	intransitive
vapahtaa	1	intransitive
vapauttaa	1	intransitive
vapautua	1	intransitive
vapista	1	intransitive
vapisuttaa	1	intransitive
varastaa	1	intransitive
varastella	1	intransitive
varastoida	1	intransitive
varastoitua	1	intransitive
varata	1	intransitive
varautua	1	intransitive
varhentaa	1	intransitive
varhentua	1	intransitive
varioida	1	intransitive
varista	1	intransitive
varistaa	1	intransitive
varistella	1	intransitive
varjella	1	intransitive
varjeltua	1	intransitive
varjonyrkkeillä	1	intransitive
varjostaa	1	intransitive
varjostua	1	intransitive
varjota	1	intransitive
varmentaa	1	intransitive
varmentua	1	intransitive
varmeta	1	intransitive
varmistaa	1	intransitive
varmistautua	1	intransitive
varmistella	1	intransitive
varmistua	1	intransitive
varmistuttaa	1	intransitive
varmuuskopioida	1	intransitive
varmuusvarastoida	1	intransitive
varoa	1	intransitive
varoitella	1	intransitive
varoittaa	1	intransitive
varpata	1	intransitive
varrastaa	1	intransitive
varrentaa	1	intransitive
varrota	1	intransitive
varsoa	1	intransitive
varsottaa	1	intransitive
vartioida	1	intransitive
vartoa	1	intransitive
varttaa	1	intransitive
varttua	1	intransitive
varustaa	1	intransitive
varustautua	1	intransitive
varustella	1	intransitive
varvuttua	1	intransitive
vasaroida	1	intransitive
vasemmistolaistua	1	intransitive
vasikoida	1	intransitive
vaskata	1	intransitive
vaskularisoida	1	intransitive
vaskularisoitua	1	intransitive
vasoa	1	intransitive
vasoittaa	1	intransitive
vasta-aiheistaa	1	intransitive
vastaanottaa	1	intransitive
vastailla	1	intransitive
vastakarvata	1	intransitive
vastata	1	intransitive
vastoa	1	intransitive
vastustaa	1	intransitive
vastustella	1	intransitive
vastuullistaa	1	intransitive
vatkaantua	1	intransitive
vatkata	1	intransitive
vatkautua	1	intransitive
vatkuttaa	1	intransitive
vatsatanssia	1	intransitive
vatvoa	1	intransitive
vauhdittaa	1	intransitive
vauhdittua	1	intransitive
vauhkoilla	1	intransitive
vauhkoontua	1	intransitive
vauhkoutua	1	intransitive
vaurastaa	1	intransitive
vaurastua	1	intransitive
vaurastuttaa	1	intransitive
vaurioittaa	1	intransitive
vaurioitua	1	intransitive
vauroittaa	1	intransitive
vavahdella	1	intransitive
vavahduttaa	1	intransitive
vavahtaa	1	intransitive
vavista	1	intransitive
vavisuttaa	1	intransitive
vedellä	1	intransitive
vedostaa	1	intransitive
vedostua	1	intransitive
vedota	1	intransitive
vedyttää	1	intransitive
vedättää	1	intransitive
vedätyttää	1	intransitive
vehdata	1	intransitive
vehkeillä	1	intransitive
vehtailla	1	intransitive
veikata	1	intransitive
veikeillä	1	intransitive
veikistellä	1	intransitive
veikkailla	1	intransitive
veisata	1	intransitive
veisauttaa	1	intransitive
veistellä	1	intransitive
veistää	1	intransitive
veisuuttaa	1	intransitive
veivata	1	intransitive
vekata	1	intransitive
vekslata	1	intransitive
veljeillä	1	intransitive
velkaannuttaa	1	intransitive
velkaantua	1	intransitive
velkauttaa	1	intransitive
velkautua	1	intransitive
velkoa	1	intransitive
velloa	1	intransitive
velmuilla	1	intransitive
veloittaa	1	intransitive
veltostaa	1	intransitive
veltostua	1	intransitive
veltostuttaa	1	intransitive
velttoilla	1	intransitive
velttoutua	1	intransitive
velvoittaa	1	intransitive
vempata	1	intransitive
venata	1	intransitive
veneillä	1	intransitive
venkoilla	1	intransitive
ventata	1	intransitive
ventiloida	1	intransitive
venytellä	1	intransitive
venyttyä	1	intransitive
venyttäytyä	1	intransitive
venyttää	1	intransitive
venyä	1	intransitive
venähdyttää	1	intransitive
venähtää	1	intransitive
venäjäntää	1	intransitive
venäläistyä	1	intransitive
venäläistää	1	intransitive
venäyttää	1	intransitive
verbaalistaa	1	intransitive
verbalisoida	1	intransitive
vereentyä	1	intransitive
verestyä	1	intransitive
verestää	1	intransitive
verevöittää	1	intransitive
verhoilla	1	intransitive
verhota	1	intransitive
verhoutua	1	intransitive
verifioida	1	intransitive
veristyä	1	intransitive
veristää	1	intransitive
verkkojata	1	intransitive
verkkouttaa	1	intransitive
verkkoutua	1	intransitive
verkostoida	1	intransitive
verkostoitua	1	intransitive
verkostua	1	intransitive
verkottaa	1	intransitive
verkottua	1	intransitive
vernissata	1	intransitive
verosuunnitella	1	intransitive
verottaa	1	intransitive
verrata	1	intransitive
verrytellä	1	intransitive
verryttää	1	intransitive
versoa	1	intransitive
vertailla	1	intransitive
vertautua	1	intransitive
vertyä	1	intransitive
vesakoitua	1	intransitive
vesata	1	intransitive
vesihiihtää	1	intransitive
vesiliirtää	1	intransitive
vesittyä	1	intransitive
vesittää	1	intransitive
vesoa	1	intransitive
vesoittua	1	intransitive
vetelehtiä	1	intransitive
vetelöittää	1	intransitive
vetelöityä	1	intransitive
vetistellä	1	intransitive
vetistyä	1	intransitive
vetistää	1	intransitive
vetkutella	1	intransitive
vetkuttaa	1	intransitive
vetreyttää	1	intransitive
vetreytyä	1	intransitive
vetristyä	1	intransitive
vetristää	1	intransitive
vettyä	1	intransitive
vetäistä	1	intransitive
vetäytyä	1	intransitive
vetää	1	intransitive
vetääntyä	1	intransitive
veuhtoa	1	intransitive
videoida	1	intransitive
videonauhoittaa	1	intransitive
viedä	1	intransitive
viehtyä	1	intransitive
viehättyä	1	intransitive
viehättää	1	intransitive
viekastella	1	intransitive
viekoitella	1	intransitive
viekoittaa	1	intransitive
viemäröidä	1	intransitive
vieraannuttaa	1	intransitive
vieraantua	1	intransitive
vierailla	1	intransitive
vierastaa	1	intransitive
vierastuttaa	1	intransitive
vierauttaa	1	intransitive
vierautua	1	intransitive
viereksiä	1	intransitive
vierittäytyä	1	intransitive
vierittää	1	intransitive
vieriä	1	intransitive
vieroa	1	intransitive
vieroittaa	1	intransitive
vieroittautua	1	intransitive
vieroittua	1	intransitive
vieroksua	1	intransitive
viertää	1	intransitive
vierähtää	1	intransitive
vieräyttää	1	intransitive
viestittyä	1	intransitive
viestittää	1	intransitive
viestiä	1	intransitive
vietellä	1	intransitive
vietnamisoida	1	intransitive
viettää	1	intransitive
vihannoida	1	intransitive
vihastua	1	intransitive
vihastuttaa	1	intransitive
vihata	1	intransitive
vihellellä	1	intransitive
viheltää	1	intransitive
viheriöidä	1	intransitive
viheriöittää	1	intransitive
vihertyä	1	intransitive
vihertää	1	intransitive
vihittää	1	intransitive
vihityttää	1	intransitive
vihjailla	1	intransitive
vihjaista	1	intransitive
vihjata	1	intransitive
vihkaista	1	intransitive
vihkiytyä	1	intransitive
vihkiä	1	intransitive
vihlaista	1	intransitive
vihloa	1	intransitive
vihmoa	1	intransitive
vihmoittaa	1	intransitive
vihoitella	1	intransitive
vihoittaa	1	intransitive
vihtoa	1	intransitive
viihdyttää	1	intransitive
viihteellistyä	1	intransitive
viihtyä	1	intransitive
viikata	1	intransitive
viilata	1	intransitive
viilentyä	1	intransitive
viilentää	1	intransitive
viileskellä	1	intransitive
viiletellä	1	intransitive
viilettää	1	intransitive
viiletä	1	intransitive
viileyttää	1	intransitive
viillellä	1	intransitive
viillyttää	1	intransitive
viillä	1	intransitive
viiltää	1	intransitive
viiluttaa	1	intransitive
viimeistellä	1	intransitive
viimeistää	1	intransitive
viinittää	1	intransitive
viipaloida	1	intransitive
viipottaa	1	intransitive
viipyillä	1	intransitive
viipyä	1	intransitive
viirata	1	intransitive
viiruttaa	1	intransitive
viisastaa	1	intransitive
viisastella	1	intransitive
viisastua	1	intransitive
viisastuttaa	1	intransitive
viisinkertaistaa	1	intransitive
viisinkertaistua	1	intransitive
viistota	1	intransitive
viistoutua	1	intransitive
viistää	1	intransitive
viitata	1	intransitive
viitoittaa	1	intransitive
viitsiä	1	intransitive
viittailla	1	intransitive
viittilöidä	1	intransitive
viittoa	1	intransitive
viittoilla	1	intransitive
viivata	1	intransitive
viivoittaa	1	intransitive
viivytellä	1	intransitive
viivyttää	1	intransitive
viivähtää	1	intransitive
viivästellä	1	intransitive
viivästyttää	1	intransitive
viivästyä	1	intransitive
viivästää	1	intransitive
vikaantua	1	intransitive
vikautua	1	intransitive
vikistä	1	intransitive
vikitellä	1	intransitive
vikuroida	1	intransitive
vikuuttaa	1	intransitive
vilahdella	1	intransitive
vilahduttaa	1	intransitive
vilahtaa	1	intransitive
vilautella	1	intransitive
vilauttaa	1	intransitive
vilistellä	1	intransitive
vilistä	1	intransitive
vilistää	1	intransitive
viljellä	1	intransitive
viljeltyä	1	intransitive
vilkahdella	1	intransitive
vilkahtaa	1	intransitive
vilkaista	1	intransitive
vilkastaa	1	intransitive
vilkastua	1	intransitive
vilkastuttaa	1	intransitive
vilkkua	1	intransitive
vilkuilla	1	intransitive
vilkutella	1	intransitive
vilkuttaa	1	intransitive
villiinnyttää	1	intransitive
villiintyä	1	intransitive
villitä	1	intransitive
villiytyä	1	intransitive
villoittaa	1	intransitive
vilpistellä	1	intransitive
vilustaa	1	intransitive
vilustua	1	intransitive
vilustuttaa	1	intransitive
viluttaa	1	intransitive
vilvoitella	1	intransitive
vilvoittaa	1	intransitive
vilvoittautua	1	intransitive
vilvoittua	1	intransitive
vimmastua	1	intransitive
vimmastuttaa	1	intransitive
vimmata	1	intransitive
vinettää	1	intransitive
vingahdella	1	intransitive
vingahtaa	1	intransitive
vinguttaa	1	intransitive
vinkaista	1	intransitive
vinkata	1	intransitive
vinksahtaa	1	intransitive
vinkua	1	intransitive
vinoilla	1	intransitive
vinouttaa	1	intransitive
vinoutua	1	intransitive
vinssata	1	intransitive
vintata	1	intransitive
vioittaa	1	intransitive
vioittua	1	intransitive
vipajaa	1	intransitive
vipata	1	intransitive
vipattaa	1	intransitive
vipeltää	1	intransitive
vipistä	1	intransitive
vippailla	1	intransitive
virallistaa	1	intransitive
virallistua	1	intransitive
vireillepanna	1	intransitive
vireyttää	1	intransitive
vireytyä	1	intransitive
viritellä	1	intransitive
virittyä	1	intransitive
virittäytyä	1	intransitive
virittää	1	intransitive
viritä	1	intransitive
virkahtaa	1	intransitive
virkailla	1	intransitive
virkata	1	intransitive
virkistyttää	1	intransitive
virkistyä	1	intransitive
virkistäytyä	1	intransitive
virkistää	1	intransitive
virkkaa	1	intransitive
virnistellä	1	intransitive
virnistää	1	intransitive
virnuilla	1	intransitive
virontaa	1	intransitive
virota	1	intransitive
virottaa	1	intransitive
virpoa	1	intransitive
virrata	1	intransitive
virroittaa	1	intransitive
virtailla	1	intransitive
virtaviivaistaa	1	intransitive
virtsata	1	intransitive
virttyä	1	intransitive
virtuaalistaa	1	intransitive
virua	1	intransitive
virustarkastaa	1	intransitive
viruttaa	1	intransitive
virvelöidä	1	intransitive
virvoitella	1	intransitive
virvoittaa	1	intransitive
virvoittua	1	intransitive
visailla	1	intransitive
visautua	1	intransitive
viserrellä	1	intransitive
visertää	1	intransitive
