lemma	homonym	plurale_tantum
Permosankalliot	1	obligatory
Pernalammit	1	obligatory
Perniön Urheilijat	1	obligatory
Pernunlammit	1	obligatory
persaukset	1	obligatory
Persauslammit	1	obligatory
Persaussärkät	1	obligatory
Persekivenkankaat	1	obligatory
perskat	1	obligatory
Personsuot	1	obligatory
Perssilmänlammit	1	obligatory
persukset	1	obligatory
persuukset	1	obligatory
Pertanojanniityt	1	obligatory
Perttelin Peikot	1	obligatory
Perttulinsuot	1	obligatory
Perttupuronrimmit	1	obligatory
Pertunkarit	1	obligatory
peru	1	common
Perungan Pojat	1	obligatory
Perusaaret	1	obligatory
perushankinnat	1	obligatory
Perussuomalaiset	1	obligatory
perustiedot	1	obligatory
Perviikinkalliot	1	obligatory
Peräharjut	1	obligatory
Peräkalliot	1	obligatory
Peräkankaat	1	obligatory
Peräkarit	1	obligatory
Peräkivet	1	obligatory
Peräkkäisjärvet	1	obligatory
Peräkolunsuot	1	obligatory
Peräkorvenniityt	1	obligatory
Peräkorvensaaret	1	obligatory
Perälammit	1	obligatory
Perälänkalliot	1	obligatory
Peränevankalliot	1	obligatory
Peräniityt	1	obligatory
Peräojankankaat	1	obligatory
Peräpalonlammit	1	obligatory
Peräsaaret	1	obligatory
Peräsuonkalliot	1	obligatory
Peräsuonniitut	1	obligatory
Perättäisjärvet	1	obligatory
Perättäislammet	1	obligatory
Perätysjärvet	1	obligatory
Peräuomanpalot	1	obligatory
Perävaaransaajot	1	obligatory
Perävuoret	1	obligatory
perääntyneet	1	obligatory
PES-Arkkitehdit	1	obligatory
Peskanlammet	1	obligatory
Peskasaaret	1	obligatory
Peskinettankummut	1	obligatory
Peskiseljät	1	obligatory
Pesonsuot	1	obligatory
Pessinivat	1	obligatory
Pessipistisaaret	1	obligatory
pestimarkkinat	1	obligatory
pestuumarkkinat	1	obligatory
Pesuankalliot	1	obligatory
pesutarvike	1	common
Pesä Ysit	1	obligatory
Pesäkivet	1	obligatory
Pesälamminaavat	1	obligatory
Pesälammit	1	obligatory
Pesäluodot	1	obligatory
Pesäsaaret	1	obligatory
petivaatteet	1	obligatory
Petkeljärvenharjut	1	obligatory
petodinosaurus	1	common
PeTo-Jussit	1	obligatory
Petokummut	1	obligatory
petokärpänen	1	common
Petraluodot	1	obligatory
Petrikit	1	obligatory
Petronellankukkulat	1	obligatory
Petronkalliot	1	obligatory
Petronsaaret	1	obligatory
Petronsuot	1	obligatory
Petsamonkankaat	1	obligatory
Pettäjänlammit	1	obligatory
Pettävänlammit	1	obligatory
Petäikkösaaret	1	obligatory
Petäikönluolat	1	obligatory
Petäjikkösaaret	1	obligatory
Petäjälammit	1	obligatory
Petäjämäenlammit	1	obligatory
Petäjäojanjängät	1	obligatory
Petäjäsaaret	1	obligatory
Petäjäseljänhieriköt	1	obligatory
Petäjäseljänkummut	1	obligatory
Petäjätorpat	1	obligatory
Peukalokarit	1	obligatory
Peukalolamminharjut	1	obligatory
Peukkarinjärvet	1	obligatory
Peukkarit	1	obligatory
Peura-aavanlammit	1	obligatory
Peurakaarat	1	obligatory
Peurakalliot	1	obligatory
Peurakankaat	1	obligatory
Peurakivet	1	obligatory
Peurakonkalliot	1	obligatory
Peurakosket	1	obligatory
Peurakummut	1	obligatory
Peuralamminharjut	1	obligatory
Peuralamminsaaret	1	obligatory
Peuralammit	1	obligatory
Peuraniemenmaat	1	obligatory
Peuranivat	1	obligatory
Peurankivet	1	obligatory
Peuranpellot	1	obligatory
Peuranpäänkalliot	1	obligatory
Peurapäät	1	obligatory
Peurarimmit	1	obligatory
Peurasaaret	1	obligatory
Peurasalmet	1	obligatory
Peurasuonlammit	1	obligatory
Peuratunturinmuristat	1	obligatory
Peuratunturinvittikot	1	obligatory
Peuravaarankaulat	1	obligatory
Peuravaaranpounikot	1	obligatory
Peuravuoret	1	obligatory
Peurolammit	1	obligatory
pidot	1	obligatory
Piekanasaaret	1	obligatory
Pieksämäen Pallo-Sepot	1	obligatory
Pielislammit	1	obligatory
Pienajänkänharjut	1	obligatory
Pienenlahdenvuoret	1	obligatory
Pienennevanpellot	1	obligatory
Pienenpuronniityt	1	obligatory
Pienetahot	1	obligatory
Pienetlammit	1	obligatory
Pienetlouhet	1	obligatory
Pienetsaaret	1	obligatory
Pienetsuot	1	obligatory
Pienetvaarat	1	obligatory
Pienkarit	1	obligatory
Pierityksenkalliot	1	obligatory
Pierkulinrovat	1	obligatory
Pieskankalliot	1	obligatory
Pietarinkarit	1	obligatory
Pietiläisenkydöt	1	obligatory
Pietilänkalliot	1	obligatory
Pietsinpellot	1	obligatory
Pietukaisentievat	1	obligatory
pihdit	1	obligatory
Pihjalalammit	1	obligatory
Pihkalammet	1	obligatory
Pihkasärkät	1	obligatory
Pihlajakalliot	1	obligatory
Pihlajakarit	1	obligatory
Pihlajakivet	1	obligatory
Pihlajakosket	1	obligatory
Pihlajakunnaat	1	obligatory
Pihlajalammit	1	obligatory
Pihlajamaankydöt	1	obligatory
Pihlajansalot	1	obligatory
Pihlajaojanpellot	1	obligatory
Pihlajasaaret	1	obligatory
Pihlavakarit	1	obligatory
Pihtarkalliot	1	obligatory
pihtihäntä	1	common
pihtihäntäiset	1	obligatory
Pihtilälammit	1	obligatory
Pihtinevansaaret	1	obligatory
Piianhaarankivet	1	obligatory
Piikainhuhdat	1	obligatory
Piikainsaaret	1	obligatory
Piikakivet	1	obligatory
Piikasaaret	1	obligatory
piikkiheinä	1	common
piikkiherne	1	common
piikkihäntäkenguru	1	common
Piikkilammit	1	obligatory
piikkimakrilli	1	common
piikkinuoliainen	1	common
piikkiputki	1	common
Piikkisaaret	1	obligatory
piikkohirvi	1	common
Piilammit	1	obligatory
Piiliäiset	1	obligatory
Piilohaudat	1	obligatory
piilokkaat	1	obligatory
Piilolammit	1	obligatory
piilolasit	1	obligatory
Piiloluodot	1	obligatory
Piilosaaret	1	obligatory
Piilosensärkät	1	obligatory
Piilovuoret	1	obligatory
Piimäkaistot	1	obligatory
Piimäkalliot	1	obligatory
Piimäkarit	1	obligatory
Piimäkivensaaret	1	obligatory
Piimäkummut	1	obligatory
Piimälamminmäet	1	obligatory
Piimälammit	1	obligatory
Piimäriivintievat	1	obligatory
Piimäsaaret	1	obligatory
Piinaskoppajärvet	1	obligatory
Piiparinkalliot	1	obligatory
Piiparinsaaret	1	obligatory
piippalepakko	1	common
Piippolammit	1	obligatory
Piippulammit	1	obligatory
Piippuluodot	1	obligatory
piippuruohokasvi	1	common
Piippuseljät	1	obligatory
Piippusetänpellot	1	obligatory
piipunperskat	1	obligatory
piipunperät	1	obligatory
piirinmestaruuskilpailut	1	obligatory
piiritysjoukot	1	obligatory
Piironkankaat	1	obligatory
Piiruanharjut	1	obligatory
piirustustarvikkeet	1	obligatory
Piisaaret	1	obligatory
Piiskankedot	1	obligatory
piiskasiimasieni	1	common
Piispankivet	1	obligatory
Piitanhaankalliot	1	obligatory
Piittisjoenkummut	1	obligatory
pika-arpajaiset	1	obligatory
pikahiutaleet	1	obligatory
pikakäräjät	1	obligatory
Pikaraiset	1	obligatory
Pikarilammit	1	obligatory
Pikarit	1	obligatory
Pikarlamminsaaret	1	obligatory
pikat	1	obligatory
Pikijärvenkalliot	1	obligatory
Pikijärvet	1	obligatory
Pikisaaret	1	obligatory
Pikkuahot	1	obligatory
pikkuaivot	1	obligatory
Pikkuapajansaaret	1	obligatory
Pikkudelfiinit	1	obligatory
Pikku-Haajat	1	obligatory
Pikku-Harvaset	1	obligatory
pikkuhousut	1	obligatory
Pikku-Hukkaset	1	obligatory
Pikku-Hunkerit	1	obligatory
Pikku-Issakat	1	obligatory
Pikku-Jylhät	1	obligatory
Pikkujärvenpounut	1	obligatory
Pikkujärvet	1	obligatory
Pikkujärviset	1	obligatory
Pikku-Kaitaset	1	obligatory
Pikkukalliot	1	obligatory
Pikkukarit	1	obligatory
pikkukengät	1	obligatory
pikkukorppikotka	1	common
Pikkukosket	1	obligatory
Pikku-Koukerit	1	obligatory
Pikkukovankalliot	1	obligatory
Pikkukummut	1	obligatory
Pikku-Kutkut	1	obligatory
Pikkukydöt	1	obligatory
Pikku-Köyrisen saaret	1	obligatory
Pikkulaentievat	1	obligatory
Pikkulamminaavanmaat	1	obligatory
Pikkulamminkankaat	1	obligatory
Pikkulammit	1	obligatory
Pikkulankalliot	1	obligatory
Pikku-Lempiset	1	obligatory
Pikku-Lemurit	1	obligatory
Pikkulevät	1	obligatory
pikkumalluainen	1	common
Pikkumyllynkankaat	1	obligatory
Pikkunevankydöt	1	obligatory
Pikkuojanharjut	1	obligatory
Pikku-Päntöt	1	obligatory
pikkupöksyt	1	obligatory
Pikku-Pölläät	1	obligatory
Pikkusaaret	1	obligatory
pikkuserkukset	1	obligatory
pikkutunnit	1	obligatory
Pikkutunturit	1	obligatory
Pikkuvaarat	1	obligatory
pikkuvampyyri	1	common
Pikkuviisanlammit	1	obligatory
Pikonkivet	1	obligatory
Pikonsaaret	1	obligatory
Piksaaret	1	obligatory
Pikurinsaaret	1	obligatory
Pilkankalliot	1	obligatory
Pilkanluodot	1	obligatory
Pilkanmaansaaret	1	obligatory
Pilkanmäet	1	obligatory
Pilkansalmet	1	obligatory
Pilkkakalliot	1	obligatory
Pilkkakosket	1	obligatory
Pilkkamäenvuoret	1	obligatory
Pilkkasenlammit	1	obligatory
Pilkkurilammit	1	obligatory
Pilkonniityt	1	obligatory
pillifarkut	1	obligatory
pilliurut	1	obligatory
Pilnäistenkalliot	1	obligatory
Pilttuusaaret	1	obligatory
Pilvilaassat	1	obligatory
Pimeätsaaret	1	obligatory
pimikkökuoriaiset	1	obligatory
Pimiätlammit	1	obligatory
Pimiätsaaret	1	obligatory
Pinnonkaarrot	1	obligatory
Pinooksenkalliot	1	obligatory
Pinoviidankydöt	1	obligatory
pinsetit	1	obligatory
pioneerijoukot	1	obligatory
pionikasvi	1	common
pipilot	1	obligatory
Piponsaarenkarit	1	obligatory
pippalot	1	obligatory
Pippurikarit	1	obligatory
pippuriköynnös	1	common
Piraattinuoret	1	obligatory
Piransärkät	1	obligatory
Pirilänkedot	1	obligatory
Pirin Koukolammit	1	obligatory
Pirinkuvelammit	1	obligatory
Pirisaaret	1	obligatory
Pirjonniityt	1	obligatory
Pirkanmaan Yrittäjät	1	obligatory
Pirkkalaiskirjailijat	1	obligatory
Pirkkalan Hiihtäjät	1	obligatory
Pirkonkalliot	1	obligatory
Pirkonsaajot	1	obligatory
Pirkonsaaret	1	obligatory
Pirronsaaret	1	obligatory
Pirsanlammit	1	obligatory
Pirskanlammit	1	obligatory
pirsta	1	common
Pirtaluodot	1	obligatory
Pirtinkarrat	1	obligatory
Pirtinkorvenkalliot	1	obligatory
Pirtinperänkarit	1	obligatory
Pirtinsalmenkankaat	1	obligatory
Pirtinsijanpellot	1	obligatory
Pirtintakaset	1	obligatory
Pirttijärvenkalliot	1	obligatory
Pirttikaaranrämeet	1	obligatory
Pirttikankaat	1	obligatory
Pirttilammen lehtokorvet	1	obligatory
Pirttilammit	1	obligatory
Pirttilehdonkankaat	1	obligatory
Pirttimänniköt	1	obligatory
Pirttiniemenluolat	1	obligatory
Pirttiperänrimmit	1	obligatory
Pirttipuronkydöt	1	obligatory
Pirttisaarenpellot	1	obligatory
Pirttisaaret	1	obligatory
Pirttiseljänlammit	1	obligatory
Pirttisuonkydöt	1	obligatory
Pirumäet	1	obligatory
Pirunharjut	1	obligatory
Pirunhaudat	1	obligatory
Pirunkalliot	1	obligatory
Pirunkellonmäet	1	obligatory
Pirunkivet	1	obligatory
Pirunlammit	1	obligatory
Pirunpellot	1	obligatory
Pirunpesäkalliot	1	obligatory
Pirunsillankarit	1	obligatory
Pisajoenkummut	1	obligatory
Pispalankalliot	1	obligatory
Pispalot	1	obligatory
pistinkasvit	1	obligatory
Pistoolikivet	1	obligatory
pitat	1	obligatory
Pitkiensiltoinsuot	1	obligatory
pitkikset	1	obligatory
Pitkiskarit	1	obligatory
pitkospuut	1	obligatory
Pitkäjärvenharjut	1	obligatory
Pitkäjärvensuot	1	obligatory
Pitkäjärvet	1	obligatory
Pitkäkalliot	1	obligatory
Pitkänaavanpalot	1	obligatory
Pitkänahonvuoret	1	obligatory
Pitkänharjunlammit	1	obligatory
Pitkänjärvenkalliot	1	obligatory
Pitkänjärvenpellot	1	obligatory
Pitkänkarvot	1	obligatory
Pitkänkivenkalliot	1	obligatory
Pitkänkorvenkalliot	1	obligatory
Pitkänkoskenkalliot	1	obligatory
Pitkänkoskenkummut	1	obligatory
Pitkänkoskensaajot	1	obligatory
Pitkänkydönkalliot	1	obligatory
Pitkänlahdensuot	1	obligatory
Pitkänlamminkalliot	1	obligatory
Pitkänlamminkankaat	1	obligatory
Pitkänlamminvuoret	1	obligatory
Pitkänmurronlammit	1	obligatory
Pitkänmäenkalliot	1	obligatory
Pitkänmännynpellot	1	obligatory
Pitkänniemensaaret	1	obligatory
pitkänokkatikka	1	common
Pitkänpalot	1	obligatory
Pitkän-Partasen selkoset	1	obligatory
Pitkänpervonkalliot	1	obligatory
Pitkänperänkankaat	1	obligatory
Pitkänperänlammit	1	obligatory
Pitkänpohjankalliot	1	obligatory
Pitkänselänlantot	1	obligatory
Pitkänsuonlammit	1	obligatory
Pitkänsuonvuoret	1	obligatory
Pitkäperänvuoret	1	obligatory
Pitkäsaaret	1	obligatory
Pitkät	1	obligatory
Pitkätahot	1	obligatory
Pitkätarot	1	obligatory
Pitkäthiekat	1	obligatory
pitkäthousut	2	obligatory
Pitkätkankaat	1	obligatory
Pitkätkarit	1	obligatory
Pitkätkydöt	1	obligatory
Pitkätlammit	1	obligatory
Pitkätlehdot	1	obligatory
Pitkätluhdat	1	obligatory
Pitkätluodot	1	obligatory
Pitkätmäet	1	obligatory
Pitkätpalot	1	obligatory
Pitkätportaat	1	obligatory
Pitkäträmäkät	1	obligatory
Pitkätsaaret	1	obligatory
Pitkätsalot	1	obligatory
Pitkätsarat	1	obligatory
Pitkätselkoset	1	obligatory
Pitkätsolaset	1	obligatory
Pitkätsuot	1	obligatory
Pitkättievat	1	obligatory
pitopohjasukset	1	obligatory
pitovaatteet	1	obligatory
pitsisukat	1	obligatory
Pitslomajärvet	1	obligatory
Pitäjänuutiset	1	obligatory
Pitämänlammit	1	obligatory
Pitämävuoret	1	obligatory
Piukanlähteet	1	obligatory
Piutulanniitut	1	obligatory
Pivonhaudat	1	obligatory
Plakkarilammit	1	obligatory
plataanikasvi	1	common
Platsmanninkalliot	1	obligatory
Plootuluodot	1	obligatory
Plummintörmät	1	obligatory
pluslasit	1	obligatory
Pohissaaret	1	obligatory
Pohjalammit	1	obligatory
Pohjalankalliot	1	obligatory
Pohjaniityt	1	obligatory
Pohjankalliot	1	obligatory
Pohjankarit	1	obligatory
Pohjanlahdenpellot	1	obligatory
Pohjanvuoret	1	obligatory
Pohjasaaret	1	obligatory
Pohjassalonkalliot	1	obligatory
Pohjastenpellot	1	obligatory
Pohjasuonnurmet	1	obligatory
Pohjat	1	obligatory
pohjatiedot	1	obligatory
Pohjattomanlammit	1	obligatory
Pohjoisenniityt	1	obligatory
Pohjoiset Sporadit	1	obligatory
Pohjoiskalliot	1	obligatory
Pohjoislahdenkankaat	1	obligatory
Pohjoislammit	1	obligatory
Pohjois-Mariaanit	1	obligatory
Pohjoissalmensaaret	1	obligatory
Pohjois-Suomen Rautatieharrastajat	1	obligatory
Pohjoistenniitut	1	obligatory
Pohjois-Vogeesit	1	obligatory
Pohjolanmökinpellot	1	obligatory
Pohjukkapuljut	1	obligatory
Pohnojanpalot	1	obligatory
Pohossaaret	1	obligatory
Poikainlammit	1	obligatory
Poikainsaaret	1	obligatory
Poikainsuonahot	1	obligatory
Poikakivet	1	obligatory
Poikaluodot	1	obligatory
Poikanivelensaarekkeet	1	obligatory
Poikasaaret	1	obligatory
Poikimalammit	1	obligatory
poikkeusolot	1	obligatory
Poikkikalliot	1	obligatory
Poikkilinjankalliot	1	obligatory
Poikkimaat	1	obligatory
Poikkimaisenlammit	1	obligatory
Poikkiontievat	1	obligatory
Poikkipuolisenkankaat	1	obligatory
Poikkisaransaaret	1	obligatory
Poikonsaaret	1	obligatory
Poitlammit	1	obligatory
Pojannonmäet	1	obligatory
Pojansuonsaaret	1	obligatory
poka	1	common
Poleluolikot	1	obligatory
Poliisihallinnon Päälliköt ja Asiantuntijat	1	obligatory
Politiikan toimittajat	1	obligatory
Politimankuusikot	1	obligatory
polkupyöräjoukot	1	obligatory
Polkusaaret	1	obligatory
Pollelankalliot	1	obligatory
Poltinsaaret	1	obligatory
polttarit	1	obligatory
polttiaiseläin	1	common
Polukkasaaret	1	obligatory
polvarit	1	obligatory
Polvenharjut	1	obligatory
Polvet	1	obligatory
Polviahot	1	obligatory
polvihousut	1	obligatory
Polvijärvet	1	obligatory
Polvilammit	1	obligatory
Polvisuonsivuahot	1	obligatory
polyyppieläin	1	common
Pommituskukkulat	1	obligatory
Pommivuoret	1	obligatory
ponikärry	1	common
Ponninpalot	1	obligatory
Pontikkasaaret	1	obligatory
Poojoenkankaat	1	obligatory
Poostanluodot	1	obligatory
Poovesrimmet	1	obligatory
Poppanavuoret	1	obligatory
Porakalliot	1	obligatory
Poralinmäet	1	obligatory
pore	1	common
Porhonsaaret	1	obligatory
Porhot	1	obligatory
Porin Pesäkarhut	1	obligatory
Porin teekkarit	1	obligatory
Porkansaaret	1	obligatory
Porkkakylät	1	obligatory
Porkkalammit	1	obligatory
Porkkausaavankummut	1	obligatory
Porkonkankaat	1	obligatory
Porkunputaat	1	obligatory
Porkunsaaret	1	obligatory
Pormanninnurkankalliot	1	obligatory
Pormestarinluodot	1	obligatory
Poroaitalammit	1	obligatory
Poroharjut	1	obligatory
Porokämppälammet	1	obligatory
Porolammit	1	obligatory
Poromaankalliot	1	obligatory
Poronkalliot	1	obligatory
Poropellonsaaret	1	obligatory
Poropeskansaaret	1	obligatory
Porosaarennokkasaaret	1	obligatory
Porossalmenmäet	1	obligatory
porras	1	common
Porraskalliot	1	obligatory
Porraslammit	1	obligatory
Porrasmutkansuot	1	obligatory
Porrasojanniityt	1	obligatory
Porrassaaret	1	obligatory
Porrassuot	1	obligatory
porrot	1	obligatory
Portaankorvansaaret	1	obligatory
portaat	1	obligatory
Portinkarit	1	obligatory
Portinlammit	1	obligatory
Portit	1	obligatory
Portsanvuoret	1	obligatory
Porttikalliot	1	obligatory
Porttikummut	1	obligatory
Porttilammit	1	obligatory
Porttilouhet	1	obligatory
Porttitievat	1	obligatory
Porttivaarat	1	obligatory
Porttivuoret	1	obligatory
Positiivarit	1	obligatory
Poskanlähteet	1	obligatory
Poskisärkät	1	obligatory
posliinitavara	1	common
postikulut	1	obligatory
Postituvanjärvet	1	obligatory
Postonivat	1	obligatory
Potaskakivikot	1	obligatory
Poteet	1	obligatory
Potjärvet	1	obligatory
potkiaiset	1	obligatory
Potkionkalliot	1	obligatory
potkuhousut	1	obligatory
Potkunkosket	1	obligatory
Potkusaaret	1	obligatory
Potnasenjärvet	1	obligatory
Potnasenselät	1	obligatory
Pottasaaret	1	obligatory
Pottisaaret	1	obligatory
Poudanlammit	1	obligatory
Poukamonmäet	1	obligatory
Poutahaukat	1	obligatory
Poutakosket	1	obligatory
Poutinginkosket	1	obligatory
Poutunlammit	1	obligatory
Povarilammit	1	obligatory
Povenkankaat	1	obligatory
Povenluodot	1	obligatory
PPO-Yhtiöt	1	obligatory
Praakinkarit	1	obligatory
Praakkarit	1	obligatory
preeriakoira	1	common
preeriavaunu	1	common
preeriaviklo	1	common
priiniat	1	obligatory
prillit	1	obligatory
Primula Ravintolat	1	obligatory
promootio	1	common
Propaganda-Aseveljet	1	obligatory
protestivaalit	1	obligatory
Prunniluhdat	1	obligatory
Pruuninpauhat	1	obligatory
prässihousut	1	obligatory
Psykologianopettajat	1	obligatory
Pudotuksenvuoret	1	obligatory
Puhakanlammit	1	obligatory
Puhakansuot	1	obligatory
Puhakantievat	1	obligatory
puhdistusmenot	1	obligatory
puhelinuutiset	1	obligatory
puhevälit	1	obligatory
Puhkalanriutat	1	obligatory
Puhkukivet	1	obligatory
Puhonvuoret	1	obligatory
puin	1	common
Puirainpellot	1	obligatory
Puiroanniityt	1	obligatory
puite	1	common
pujokolibri	1	common
Pukalankalliot	1	obligatory
Pukasuonkaistot	1	obligatory
pukeet	1	obligatory
pukeutumistoimet	1	obligatory
pukimet	1	obligatory
pukine	1	common
Pukinlammit	1	obligatory
pukinpensas	1	common
Pukinsaaret	1	obligatory
Pukinsuot	1	obligatory
Pukkelonmäet	1	obligatory
Pukkihuhdat	1	obligatory
Pukkikalliot	1	obligatory
Pukkikarit	1	obligatory
Pukkikarrat	1	obligatory
Pukkikorvet	1	obligatory
Pukkikynnäät	1	obligatory
Pukkiluodot	1	obligatory
Pukkimatkankalliot	1	obligatory
Pukkisaaret	1	obligatory
Pukkisuonkalliot	1	obligatory
Pukkivuoret	1	obligatory
Puklamanlammit	1	obligatory
Pukmannit	1	obligatory
Pukronkankaat	1	obligatory
Puksaaret	1	obligatory
puksipuukasvi	1	common
Pukslammit	1	obligatory
puksupuukasvi	1	common
Pulakesuot	1	obligatory
Pulalammit	1	obligatory
Pulasteenniityt	1	obligatory
pulisonki	1	common
Pulituurilammet	1	obligatory
Puljerinriutat	1	obligatory
Puljukosken puljut	1	obligatory
Puljun Kiimatievat	1	obligatory
Puljunpalonlammit	1	obligatory
Puljunsaaret	1	obligatory
Puljut	1	obligatory
Pulkankalliot	1	obligatory
Pulkanlammit	1	obligatory
Pulkanluodot	1	obligatory
Pulkinsaaret	1	obligatory
Pulkinsärkät	1	obligatory
Pulkkalammit	1	obligatory
Pulkkaojankummut	1	obligatory
Pulkkasaaret	1	obligatory
Pullit	1	obligatory
Pulmikanvuoret	1	obligatory
Pulterinkummut	1	obligatory
Pulterit	1	obligatory
Pummelisaaret	1	obligatory
Pumpulijänkänsaajot	1	obligatory
punagaselli	1	common
punahattu	1	common
Punaisenkivenkydöt	1	obligatory
Punaisenkorvenkalliot	1	obligatory
Punaisenlinjankalliot	1	obligatory
Punaisetmänniköt	1	obligatory
Punakalliot	1	obligatory
Punakarit	1	obligatory
punakhmer	1	common
Punakivet	1	obligatory
Punakivijärvet	1	obligatory
punakottarainen	1	common
punalatva	1	common
Punaparrat	1	obligatory
punareunamaljakas	1	common
Punaslammit	1	obligatory
Punkankalliot	1	obligatory
Punkansaaret	1	obligatory
Punkasaaret	1	obligatory
Puntarinkalliot	1	obligatory
Puntonsaaret	1	obligatory
Puolakanmäet	1	obligatory
Puolentaipaleenkankaat	1	obligatory
Puolikarit	1	obligatory
Puolikkonivat	1	obligatory
Puolimatkankalliot	1	obligatory
puolinokkakala	1	common
Puolisaaret	1	obligatory
puolisisarukset	1	obligatory
Puolivälikivet	1	obligatory
Puolivälinahot	1	obligatory
Puolivälinkalliot	1	obligatory
Puolivälinkankaat	1	obligatory
Puolivälinkarit	1	obligatory
Puolivälinkivet	1	obligatory
Puolivälinlammit	1	obligatory
Puolivälinmaat	1	obligatory
Puolivälinnokat	1	obligatory
Puolivälinsaaret	1	obligatory
Puolivälinvuoret	1	obligatory
Puolukkasaaret	1	obligatory
puolustusmenot	1	obligatory
puolustusvoimat	1	obligatory
Puontinkalliot	1	obligatory
Puontinkarit	1	obligatory
Puppelit	1	obligatory
Puralanpellot	1	obligatory
Purat	1	obligatory
Purenpellot	1	obligatory
Purhan Ruskiat	1	obligatory
purjekala	1	common
Purjeluodot	1	obligatory
Purkajärvet	1	obligatory
Purkkilammet	1	obligatory
Purmoset	1	obligatory
Purnosaaret	1	obligatory
Purnukalliot	1	obligatory
Purnulammit	1	obligatory
Purnuluodot	1	obligatory
Purnumänniköt	1	obligatory
Purnunkalliot	1	obligatory
Purnunsaaret	1	obligatory
Purnunvuoret	1	obligatory
Purnusaaret	1	obligatory
Purnutievat	1	obligatory
Purnuvuomanympärystievat	1	obligatory
Purnuvuoret	1	obligatory
Puroahot	1	obligatory
Puroniitynvuoret	1	obligatory
Puroniityt	1	obligatory
Puronkalliot	1	obligatory
Puronniityt	1	obligatory
Puronpellot	1	obligatory
Puronsaaret	1	obligatory
Puronsuusaaret	1	obligatory
Purontalot	1	obligatory
Pursusaaret	1	obligatory
