lemma	new_para	plurale_tantum
Varkaanmäet	N_MÄET	obligatory
Varkaansaaret	N_SAARET	obligatory
Varkaat	N_TIKKAAT	obligatory
Varmankedot	N_PIDOT	obligatory
Varoset	N_RAPPUSET	obligatory
Varotusseljänlammit	N_LAMMIT	obligatory
varpaiset	N_RAPPUSET	obligatory
varpajaiset	N_RAPPUSET	obligatory
Varpakorvet	N_KORVET	obligatory
Varpasaaret	N_SAARET	obligatory
Varpuaronsaaret	N_SAARET	obligatory
Varpukarit	N_LASIT	obligatory
Varpusaaret	N_SAARET	obligatory
Varpussaaret	N_SAARET	obligatory
Varpusuonrimmit	N_LAMMIT	obligatory
Varsakalliot	N_RAUNIOT	obligatory
Varsalammit	N_LAMMIT	obligatory
Varsaluodot	N_PIDOT	obligatory
Varsanpolvet	N_SAKSET	obligatory
Varsinais-Suomen Yrittäjät	N_KÄRÄJÄT	obligatory
Vartialansaaret	N_SAARET	obligatory
Vartiavuoret	N_SAARET	obligatory
Vartinkalliot	N_RAUNIOT	obligatory
Vartiokankaat	N_RENKAAT	obligatory
Vartiovuoret	N_SAARET	obligatory
Varttitörmät	N_KÄRÄJÄT	obligatory
varus	N_VAKUUTUS	common
varuste	N_ASTE	common
varustus	N_VAKUUTUS	common
varvasheinä	N_HÖPÖTTÄJÄ	common
Varvaskurunkalliot	N_RAUNIOT	obligatory
varvasvaltimo	N_RUIPELO	common
Vasainsaaret	N_SAARET	obligatory
Vasalaisenlammit	N_LAMMIT	obligatory
Vasamalammit	N_LAMMIT	obligatory
Vasamansaaret	N_SAARET	obligatory
Vasamoiskalliot	N_RAUNIOT	obligatory
Vasanlyömäpäät	N_HÄÄT	obligatory
Vasarakummut	N_KUMMUT	obligatory
Vasasaaret	N_SAARET	obligatory
Vasavaaranlammit	N_LAMMIT	obligatory
Vasavaarat	N_VARAT	obligatory
Vasemmistonuoret	N_SAARET	obligatory
Vasemmisto-opiskelijat	N_MARKKINAT	obligatory
vasemmistovoimat	N_JUHLAT	obligatory
vasensilmäkampela	N_KITARA	common
Vasikaiset	N_RAPPUSET	obligatory
vasikanaivot	N_AIVOT	obligatory
vasikansorkka	N_LUOKKA	common
Vasikat	N_SILAKAT	obligatory
Vasikkakalliot	N_RAUNIOT	obligatory
Vasikkakummunlammit	N_LAMMIT	obligatory
Vasikkalammit	N_LAMMIT	obligatory
Vasikkaluodot	N_PIDOT	obligatory
Vasikkasaaret	N_SAARET	obligatory
Vasikkolammit	N_LAMMIT	obligatory
vastaanottajaiset	N_VIHKIÄISET	obligatory
vastaanottojuhlallisuudet	N_OIKEUDET	obligatory
vastarintajoukot	N_JOUKOT	obligatory
Vastaslammit	N_LAMMIT	obligatory
vastas	N_VAKUUTUS	common
vastattavat	N_JUHLAT	obligatory
Vastuusaaret	N_SAARET	obligatory
Vasusaaret	N_SAARET	obligatory
Vatasenlammit	N_LAMMIT	obligatory
Vatasensaaret	N_SAARET	obligatory
Vaterinlammit	N_LAMMIT	obligatory
Vatikivenluodot	N_PIDOT	obligatory
Vatingit	N_TONGIT	obligatory
Vatluodot	N_PIDOT	obligatory
vatsaliike	N_LÄÄKE	common
vatsanpeitteet	N_HYNTTEET	obligatory
vatsarutistus	N_VAKUUTUS	common
Vattukalliot	N_RAUNIOT	obligatory
Vattulammit	N_LAMMIT	obligatory
Vattuluodot	N_PIDOT	obligatory
Vattusaaret	N_SAARET	obligatory
Vatvuoret	N_SAARET	obligatory
Vauhkosenahot	N_AIVOT	obligatory
Vaulonkankaat	N_RENKAAT	obligatory
Vaunulammit	N_LAMMIT	obligatory
vaunu	N_ASU	common
vauvakutsut	N_HOUSUT	obligatory
vauvanvaunut	N_HOUSUT	obligatory
Vavekarit	N_LASIT	obligatory
Vavesaaret	N_SAARET	obligatory
vedeneristystyö	N_TYÖ	common
Vedenpäänkalliot	N_RAUNIOT	obligatory
Vehakonniitut	N_NIITUT	obligatory
vehje	N_HYLJE	common
Vehkaharjut	N_HOUSUT	obligatory
Vehkakalliot	N_RAUNIOT	obligatory
Vehkakivet	N_SAKSET	obligatory
Vehkakukkulat	N_MARKKINAT	obligatory
Vehkalahden Veikot	N_JOUKOT	obligatory
Vehkalammet	N_LAMMET	obligatory
Vehkalamminmäet	N_MÄET	obligatory
Vehkalamminsaarekkeet	N_KUULOKKEET	obligatory
Vehkalammit	N_LAMMIT	obligatory
Vehkalonkalliot	N_RAUNIOT	obligatory
Vehkalonsaaret	N_SAARET	obligatory
Vehkaluomanmaat	N_ITÄMAAT	obligatory
Vehkaniityt	N_NIITYT	obligatory
Vehkapuronkydöt	N_KYDÖT	obligatory
Vehkasaaret	N_SAARET	obligatory
Vehkaset	N_RAPPUSET	obligatory
Vehkasuonnurmet	N_SAKSET	obligatory
Vehkasärkät	N_SÄRKÄT	obligatory
Vehkojärvet	N_RIPSET	obligatory
Vehkokalliot	N_RAUNIOT	obligatory
Vehkonnenpellot	N_AALLOT	obligatory
Vehkotaipaleensaaret	N_SAARET	obligatory
Vehmaankummut	N_KUMMUT	obligatory
Vehmaansaaret	N_SAARET	obligatory
Vehmaansärkät	N_SÄRKÄT	obligatory
Vehmaslammit	N_LAMMIT	obligatory
Vehnäahonkalliot	N_RAUNIOT	obligatory
Vehnälammit	N_LAMMIT	obligatory
vehnämuro	N_TALO	common
Veho Autotalot	N_JOUKOT	obligatory
Veho Hyötyajoneuvot	N_KOUVOT	obligatory
veikkausvarat	N_VARAT	obligatory
veikkausvoittovarat	N_VARAT	obligatory
Veikkolammit	N_LAMMIT	obligatory
Veilanpellot	N_AALLOT	obligatory
Veislahdensaaret	N_SAARET	obligatory
Veitservasankosket	N_SAKSET	obligatory
Veitsiaavanlammit	N_LAMMIT	obligatory
Veittimäenpellot	N_AALLOT	obligatory
Veittipalot	N_AIVOT	obligatory
Vekarankalliot	N_RAUNIOT	obligatory
Vekaronkalliot	N_RAUNIOT	obligatory
Velhonvuoret	N_SAARET	obligatory
veljekset	N_YSTÄVYKSET	obligatory
Veljenpojat	N_POJAT	obligatory
veljes	N_RÄJÄYTYS	common
velkamenot	N_AIVOT	obligatory
Velkkurinmäet	N_MÄET	obligatory
Vellastennurmet	N_SAKSET	obligatory
Vellikankaat	N_RENKAAT	obligatory
Vellilammit	N_LAMMIT	obligatory
Vellilomat	N_JUHLAT	obligatory
Venakkolammit	N_LAMMIT	obligatory
Venakot	N_LUOLIKOT	obligatory
Venearonvuoret	N_SAARET	obligatory
Venehaarankärrät	N_KÄRÄJÄT	obligatory
Venejoenlompolat	N_MARKKINAT	obligatory
Venerepimäjärvet	N_RIPSET	obligatory
Venesuonsärkät	N_SÄRKÄT	obligatory
Venetharjut	N_HOUSUT	obligatory
Venevaaranlammit	N_LAMMIT	obligatory
Vennakalliot	N_RAUNIOT	obligatory
Venäihenlammit	N_LAMMIT	obligatory
Venäinniitut	N_NIITUT	obligatory
Venäjän Naavalammit	N_LAMMIT	obligatory
Venäjänsaaret	N_SAARET	obligatory
Venäläislammit	N_LAMMIT	obligatory
Venäänkosket	N_SAKSET	obligatory
Veraniemenkalliot	N_RAUNIOT	obligatory
verho	N_TALO	common
verihirssi	N_TYYLI	common
veriraha	N_KIRJA	common
Veritaarnanniitut	N_NIITUT	obligatory
verivampyyri	N_KEHVELI	common
Verkasaaret	N_SAARET	obligatory
Verkativisat	N_VARAT	obligatory
Verkkolammit	N_LAMMIT	obligatory
Verkkoluodot	N_PIDOT	obligatory
Verkko-ojanpalot	N_AIVOT	obligatory
Verkkosaajot	N_AIVOT	obligatory
Verkkosaaret	N_SAARET	obligatory
verkkosiipiset	N_RAPPUSET	obligatory
Vermatkalliot	N_RAUNIOT	obligatory
verovarat	N_VARAT	obligatory
verryttelyhousut	N_HOUSUT	obligatory
Verskerin Lounakarit	N_LASIT	obligatory
Verstankydöt	N_KYDÖT	obligatory
Veräjäsaaret	N_SAARET	obligatory
Vesaiset	N_RAPPUSET	obligatory
Vesajärvensaaret	N_SAARET	obligatory
Vesakkosaaret	N_SAARET	obligatory
Vesakoinvuoret	N_SAARET	obligatory
Vesakot	N_LUOLIKOT	obligatory
Vesalanniityt	N_NIITYT	obligatory
Vesaluodot	N_PIDOT	obligatory
Vesanenänpellot	N_AALLOT	obligatory
Vesankarit	N_LASIT	obligatory
Vesanniityt	N_NIITYT	obligatory
Vesiaronkankaat	N_RENKAAT	obligatory
Vesihaudankankaat	N_RENKAAT	obligatory
vesihome	N_ASTE	common
Vesi- ja Kalatalousmiehet	N_MIEHET	obligatory
Vesijuoksunpellot	N_AALLOT	obligatory
Vesikaarrot	N_KAARROT	obligatory
vesikalvolliset	N_RAPPUSET	obligatory
Vesikivet	N_RIPSET	obligatory
Vesikkalammit	N_LAMMIT	obligatory
Vesikkolammit	N_LAMMIT	obligatory
Vesikurujärvet	N_RIPSET	obligatory
Vesilammit	N_LAMMIT	obligatory
Vesiluodot	N_PIDOT	obligatory
Vesiniemensaaret	N_SAARET	obligatory
Vesiniitut	N_NIITUT	obligatory
vesinokkaeläin	N_ELIN	common
vesipäästäinen	N_KYLKIÄINEN	common
Vesisaarennivat	N_VARAT	obligatory
Vesisaaret	N_SAARET	obligatory
vesitähtikasvi	N_RUUVI	common
vesiurut	N_FARKUT	obligatory
vesivarat	N_VARAT	obligatory
vesivoimavarat	N_VARAT	obligatory
Vestäjät	N_KÄRÄJÄT	obligatory
Vetelänkorvenlammit	N_LAMMIT	obligatory
Vetelänkorvensuot	N_SUOT	obligatory
vetimet	N_VETIMET	obligatory
vetoniittipihdit	N_TAUDIT	obligatory
Veturikosket	N_SAKSET	obligatory
Vetämälammit	N_LAMMIT	obligatory
Vianlammit	N_LAMMIT	obligatory
Viekkalanjärvet	N_RIPSET	obligatory
Vieksinniityt	N_NIITYT	obligatory
vieminen	N_KYLKIÄINEN	common
vientimarkkinat	N_MARKKINAT	obligatory
Vieppisaaret	N_SAARET	obligatory
vieraskutsut	N_HOUSUT	obligatory
Vieriset	N_VIHKIÄISET	obligatory
Vierukalliot	N_RAUNIOT	obligatory
viestijoukot	N_JOUKOT	obligatory
Viestilehdet	N_LEHDET	obligatory
Vihalaissaaret	N_SAARET	obligatory
vihannes	N_VAKUUTUS	common
Vihantajängänlammit	N_LAMMIT	obligatory
Vihantalammit	N_LAMMIT	obligatory
vihdas	N_VAKUUTUS	common
Vihdassaaret	N_SAARET	obligatory
Vihellyssaaret	N_SAARET	obligatory
Viheriäisniityt	N_NIITYT	obligatory
Viheriätluodot	N_PIDOT	obligatory
Viherlaakson Veikot	N_JOUKOT	obligatory
Vihersaaret	N_SAARET	obligatory
vihersilmäkala	N_KIRJA	common
vihertikka	N_POLITIIKKA	common
vihkiäiset	N_VIHKIÄISET	obligatory
Vihkiölammit	N_LAMMIT	obligatory
vihollisuus	N_AAKKOSELLISUUS	common
vihollisvoimat	N_JUHLAT	obligatory
Vihreät	N_RÄMEÄT	obligatory
Vihreät Nuoret ja Opiskelijat	N_MARKKINAT	obligatory
Vihtaluodot	N_PIDOT	obligatory
Vihtamäet	N_MÄET	obligatory
Vihtaniemensaaret	N_SAARET	obligatory
Vihtasaaret	N_SAARET	obligatory
Vihtasenkankaat	N_RENKAAT	obligatory
Vihtosensaaret	N_SAARET	obligatory
Vihurinsaaret	N_SAARET	obligatory
Vihvelijängänkummut	N_KUMMUT	obligatory
Vihvilälammit	N_LAMMIT	obligatory
Vihvilänsaaret	N_SAARET	obligatory
Vihviläsuonlammit	N_LAMMIT	obligatory
Viianharjut	N_HOUSUT	obligatory
Viianjänkät	N_SÄRKÄT	obligatory
Viiankalliot	N_RAUNIOT	obligatory
Viiankilammit	N_LAMMIT	obligatory
Viianniitut	N_NIITUT	obligatory
Viidanahot	N_AIVOT	obligatory
Viidankalliot	N_RAUNIOT	obligatory
Viidanlammit	N_LAMMIT	obligatory
Viidat	N_RAUDAT	obligatory
Viidenkukkulankalliot	N_RAUNIOT	obligatory
Viijoinnurmet	N_SAKSET	obligatory
Viikarrannokat	N_SUKAT	obligatory
Viikatelammit	N_LAMMIT	obligatory
Viikingit	N_SYÖMINGIT	obligatory
Viikinkivet	N_RIPSET	obligatory
Viikinniitut	N_NIITUT	obligatory
viikonloppujuhla	N_VOIMA	common
Viikset	N_RIPSET	obligatory
viiksi	N_KIVI	common
Viiksinkydöt	N_KYDÖT	obligatory
Viiksinsaaret	N_SAARET	obligatory
Viikskankaat	N_RENKAAT	obligatory
viileke	N_LÄÄKE	common
Viimalammit	N_LAMMIT	obligatory
Viimassaarennuoransaaret	N_SAARET	obligatory
Viinaharjut	N_HOUSUT	obligatory
Viinakosket	N_SAKSET	obligatory
viinakset	N_SERKUKSET	obligatory
Viinapatit	N_KASTANJETIT	obligatory
Viinasaaret	N_SAARET	obligatory
Viinasalmet	N_SAKSET	obligatory
Viinijärven Urheilijat	N_MARKKINAT	obligatory
Viinilamminkalliot	N_RAUNIOT	obligatory
viininlehtikääryle	N_PISTE	common
Viipassaaret	N_SAARET	obligatory
Viipurin Pallonlyöjät	N_KÄRÄJÄT	obligatory
Viipurin Urheilijat	N_MARKKINAT	obligatory
Viipustunturit	N_FARMARIT	obligatory
Viirinkalliot	N_RAUNIOT	obligatory
Viisankalliot	N_RAUNIOT	obligatory
Viiselänlammit	N_LAMMIT	obligatory
Viisikonsärkät	N_SÄRKÄT	obligatory
Viislammit	N_LAMMIT	obligatory
Viisrimmit	N_RIMMIT	obligatory
Viita-aavanlammit	N_LAMMIT	obligatory
Viitajankalliot	N_RAUNIOT	obligatory
Viitalammit	N_LAMMIT	obligatory
Viitamäenniitut	N_NIITUT	obligatory
Viitamäet	N_MÄET	obligatory
Viitaniemensaaret	N_SAARET	obligatory
Viitapakat	N_PAIKAT	obligatory
Viitapellot	N_AALLOT	obligatory
Viitapuronniityt	N_NIITYT	obligatory
Viitasaajot	N_AIVOT	obligatory
Viitasaaret	N_SAARET	obligatory
Viitoinkankaat	N_RENKAAT	obligatory
viitonen	N_AAKKOSTAMINEN	common
Viitoset	N_RAPPUSET	obligatory
viivamies	N_MIES	common
Vikenvihkimälammit	N_LAMMIT	obligatory
Vikinmäet	N_MÄET	obligatory
Vikkelänsaaret	N_SAARET	obligatory
Viklalammit	N_LAMMIT	obligatory
Vileikonsärkät	N_SÄRKÄT	obligatory
Vilhasaaret	N_SAARET	obligatory
Vilhelminsaaret	N_SAARET	obligatory
Vilhuset	N_RAPPUSET	obligatory
viljatatar	N_AJATAR	common
viljelys	N_RÄJÄYTYS	common
Viljolähteenkankaat	N_RENKAAT	obligatory
Vilkkalammit	N_LAMMIT	obligatory
Vilkkilänkalliot	N_RAUNIOT	obligatory
Vilkkisaaret	N_SAARET	obligatory
villahousut	N_HOUSUT	obligatory
villakilpikirva	N_KIRJA	common
villakkaat	N_TIKKAAT	obligatory
villamaki	N_RUUVI	common
villapuukasvi	N_RUUVI	common
Villensaaret	N_SAARET	obligatory
Villinniitut	N_NIITUT	obligatory
Villinpellot	N_AALLOT	obligatory
Villisaaret	N_SAARET	obligatory
villivehnä	N_HÖPÖTTÄJÄ	common
Vilmakonelonharjut	N_HOUSUT	obligatory
Vilmalammit	N_LAMMIT	obligatory
Vilmalehdonlammit	N_LAMMIT	obligatory
Vilmeikonkummut	N_KUMMUT	obligatory
Vilmutlammit	N_LAMMIT	obligatory
Vilonsolanvuoret	N_SAARET	obligatory
Vilovuorenkalliot	N_RAUNIOT	obligatory
Vilperinkalliot	N_RAUNIOT	obligatory
Vilponlammit	N_LAMMIT	obligatory
Vilppaankarit	N_LASIT	obligatory
Vilppolanlammit	N_LAMMIT	obligatory
Vilutkaivot	N_AIVOT	obligatory
Vinkinkalliot	N_RAUNIOT	obligatory
Vinnevuoret	N_SAARET	obligatory
Vinninsaaret	N_SAARET	obligatory
Vinnourinkarit	N_LASIT	obligatory
Vinsat	N_VARAT	obligatory
Vinskanluodot	N_PIDOT	obligatory
Vionjärvet	N_RIPSET	obligatory
Vipulammit	N_LAMMIT	obligatory
Viraanpäänvuoret	N_SAARET	obligatory
Viraansaaret	N_SAARET	obligatory
Virikkolammit	N_LAMMIT	obligatory
virkaanasettajaiset	N_RAPPUSET	obligatory
virkaanastujaiset	N_RAPPUSET	obligatory
Virkajärvet	N_RIPSET	obligatory
Virkalamminkalliot	N_RAUNIOT	obligatory
Virkamaansaajot	N_AIVOT	obligatory
Virkiänsaaret	N_SAARET	obligatory
Virkkuslammit	N_LAMMIT	obligatory
Virluodot	N_PIDOT	obligatory
Virmalammit	N_LAMMIT	obligatory
Virmankalliot	N_RAUNIOT	obligatory
Virolaisenkalliot	N_RAUNIOT	obligatory
Virolaiskarit	N_LASIT	obligatory
Vironkalliot	N_RAUNIOT	obligatory
Vironsaaret	N_SAARET	obligatory
Vironvuoret	N_SAARET	obligatory
Virpikalliot	N_RAUNIOT	obligatory
Virppasalmet	N_SAKSET	obligatory
Virranluodot	N_PIDOT	obligatory
Virransaaret	N_SAARET	obligatory
Virranvuoret	N_SAARET	obligatory
Virraslammit	N_LAMMIT	obligatory
Virrat	N_KARRAT	obligatory
virsiseurat	N_VARAT	obligatory
Virstankivet	N_SAKSET	obligatory
Virstansaaret	N_SAARET	obligatory
Virstoniemet	N_TOIMET	obligatory
Virtaansaaret	N_SAARET	obligatory
Virtainkankaat	N_RENKAAT	obligatory
Virtasaaret	N_SAARET	obligatory
Virvikkosaaret	N_SAARET	obligatory
Visakuppurat	N_MARKKINAT	obligatory
Viskarinkalliot	N_RAUNIOT	obligatory
Vistinsaaret	N_SAARET	obligatory
Visuripalot	N_AIVOT	obligatory
Vitelijärvet	N_RIPSET	obligatory
Vitikkoputaat	N_TEHTAAT	obligatory
Vitikkosaaret	N_SAARET	obligatory
Vitikonpalot	N_AIVOT	obligatory
Vitikot	N_LUOLIKOT	obligatory
vitja	N_KIRJA	common
Vitmalamminkummut	N_KUMMUT	obligatory
Vitsalammit	N_LAMMIT	obligatory
Vitsanivat	N_VARAT	obligatory
Vitsaojansaarekkeet	N_KUULOKKEET	obligatory
Vitsapuskat	N_JUHLAT	obligatory
Vitsikkosaaret	N_SAARET	obligatory
Vittaanniitut	N_NIITUT	obligatory
Vittaskarit	N_LASIT	obligatory
Vittasmaankalliot	N_RAUNIOT	obligatory
Vittasuonkalliot	N_RAUNIOT	obligatory
Vittikkokummut	N_KUMMUT	obligatory
Vittikkosaajot	N_AIVOT	obligatory
Vittikkoselänkummut	N_KUMMUT	obligatory
Vittikkotöyryt	N_PÖKSYT	obligatory
Vittulammit	N_LAMMIT	obligatory
viuhkaheinä	N_HÖPÖTTÄJÄ	common
viuhkalehtikasvi	N_RUUVI	common
viuhkalehti	N_LEHTI	common
viuhkasiipi	N_KILPI	common
Viukarinsaaret	N_SAARET	obligatory
Viululammit	N_LAMMIT	obligatory
Viuruniemenvuoret	N_SAARET	obligatory
Viuvalonlatvakankaat	N_RENKAAT	obligatory
Viuvalonputaat	N_TEHTAAT	obligatory
Vogeesit	N_LASIT	obligatory
Vohdensaarenkalliot	N_RAUNIOT	obligatory
Vohonsaaret	N_SAARET	obligatory
voikala	N_KIRJA	common
Voilahdensärkät	N_SÄRKÄT	obligatory
voimasakset	N_SAKSET	obligatory
voimavarat	N_VARAT	obligatory
voitonjuhla	N_VOIMA	common
voittovarat	N_VARAT	obligatory
Vokkolaisenvuoret	N_SAARET	obligatory
Volkinlammit	N_LAMMIT	obligatory
Vonganlammit	N_LAMMIT	obligatory
Vongoivanmänniköt	N_TÖLPÄKÖT	obligatory
Vootpöksyt	N_PÖKSYT	obligatory
Voroninlammit	N_LAMMIT	obligatory
Vorosaaret	N_SAARET	obligatory
vuodenpolvi	N_ONNI	common
vuohenjuuri	N_RUUHI	common
Vuohenkielenkalliot	N_RAUNIOT	obligatory
vuohenkuusama	N_VOIMA	common
Vuohenlaitasaaret	N_SAARET	obligatory
Vuohensaaret	N_SAARET	obligatory
Vuohikivet	N_SAKSET	obligatory
Vuohilahdenpellot	N_AALLOT	obligatory
Vuohilammit	N_LAMMIT	obligatory
Vuohiluodot	N_PIDOT	obligatory
Vuohipahdat	N_RAUDAT	obligatory
Vuohisaaret	N_SAARET	obligatory
Vuokinmontut	N_NIITUT	obligatory
Vuoknoljärvet	N_RIPSET	obligatory
Vuokralaiset	N_RAPPUSET	obligatory
vuokratulot	N_AIVOT	obligatory
vuokravaunu	N_ASU	common
Vuolappajärvet	N_RIPSET	obligatory
Vuolasenluodot	N_PIDOT	obligatory
Vuolevinharjut	N_HOUSUT	obligatory
Vuolevinmaat	N_ITÄMAAT	obligatory
Vuolisseljät	N_SELJÄT	obligatory
Vuollesaaret	N_SAARET	obligatory
Vuollosvaaranharjut	N_HOUSUT	obligatory
Vuollunkummut	N_KUMMUT	obligatory
Vuolokarit	N_LASIT	obligatory
Vuolteenpellot	N_AALLOT	obligatory
Vuomajärvet	N_RIPSET	obligatory
Vuomakummut	N_KUMMUT	obligatory
Vuomankummut	N_KUMMUT	obligatory
Vuomiluodot	N_PIDOT	obligatory
Vuomiselät	N_REIÄT	obligatory
Vuonislammit	N_LAMMIT	obligatory
Vuonisniemet	N_TOIMET	obligatory
Vuonorovat	N_JUHLAT	obligatory
Vuontisjärvet	N_RIPSET	obligatory
Vuontiskielakset	N_SERKUKSET	obligatory
Vuopionnivat	N_VARAT	obligatory
Vuopionperänvuomantievat	N_VARAT	obligatory
Vuorenalustanvuoret	N_SAARET	obligatory
Vuoret	N_SAARET	obligatory
Vuorienlammit	N_LAMMIT	obligatory
Vuorijärvet	N_RIPSET	obligatory
Vuorikalliot	N_RAUNIOT	obligatory
vuorikauris	N_RUUMIS	common
Vuorilamminvuoret	N_SAARET	obligatory
vuorimajava	N_VOIMA	common
vuoriminttu	N_TORTTU	common
Vuoripäänkankaat	N_RENKAAT	obligatory
Vuorisaaret	N_SAARET	obligatory
Vuorkujärvet	N_RIPSET	obligatory
Vuorovaikeutus - Ympäristöekonomistit	N_LASIT	obligatory
Vuortenvuoret	N_SAARET	obligatory
Vuortenvälinkalliot	N_RAUNIOT	obligatory
Vuorttusenkalliot	N_RAUNIOT	obligatory
Vuosaaret	N_SAARET	obligatory
Vuoskanlammit	N_LAMMIT	obligatory
Vuoskuharjut	N_HOUSUT	obligatory
Vuossijärvensaajot	N_AIVOT	obligatory
Vuossinivat	N_VARAT	obligatory
Vuotavankalliot	N_RAUNIOT	obligatory
Vuotoksenpellot	N_AALLOT	obligatory
Vuotoksenvanteet	N_SALONTEET	obligatory
Vuotoskankaat	N_RENKAAT	obligatory
Vuotukrovat	N_JUHLAT	obligatory
Vuurttinlammit	N_LAMMIT	obligatory
vyölisko	N_TALO	common
vyöllinen	N_KYLKIÄINEN	common
vyötäiset	N_VIHKIÄISET	obligatory
vyötärö	N_JÄÄTELÖ	common
Vähkyränperänsuot	N_SUOT	obligatory
Vähäheidinkalliot	N_RAUNIOT	obligatory
Vähäjärvenkalliot	N_RAUNIOT	obligatory
Vähäjärvenniitut	N_NIITUT	obligatory
Vähä-Maatian kalliot	N_RAUNIOT	obligatory
Vähänjärvensaajot	N_AIVOT	obligatory
Vähänkoskensaaret	N_SAARET	obligatory
Vähänkuruntievat	N_VARAT	obligatory
Vähän Maisaaren karit	N_LASIT	obligatory
Vähänniitynvuoret	N_SAARET	obligatory
Vähän Sumuojan palot	N_AIVOT	obligatory
Vähänvuorenpellot	N_AALLOT	obligatory
Vähän-Väikin mäet	N_MÄET	obligatory
Vähäojanmetsät	N_KÄRÄJÄT	obligatory
Vähäsaaret	N_SAARET	obligatory
Vähäsuonkalliot	N_RAUNIOT	obligatory
Vähätalat	N_PAIKAT	obligatory
Vähäthaarat	N_VARAT	obligatory
Vähätjärvet	N_RIPSET	obligatory
Vähätkylät	N_KÄRÄJÄT	obligatory
Vähätmäet	N_MÄET	obligatory
Vähätnurmet	N_SAKSET	obligatory
Vähätsaaret	N_SAARET	obligatory
Väinänkalliot	N_RAUNIOT	obligatory
Väinäpäänniitut	N_NIITUT	obligatory
Väistönluodot	N_PIDOT	obligatory
Väisäskankaat	N_RENKAAT	obligatory
Väisäslammit	N_LAMMIT	obligatory
väittäjäiset	N_VIHKIÄISET	obligatory
Väkevänniityt	N_NIITYT	obligatory
Väkkäläsaaret	N_SAARET	obligatory
Väkkäräpalot	N_AIVOT	obligatory
Väliahot	N_AIVOT	obligatory
väliaivot	N_AIVOT	obligatory
välihousut	N_HOUSUT	obligatory
Välijoensaarekkeet	N_KUULOKKEET	obligatory
Välijängät	N_KENGÄT	obligatory
Välijänkänmänniköt	N_TÖLPÄKÖT	obligatory
Välikankaanmäet	N_MÄET	obligatory
Välikannokonniityt	N_NIITYT	obligatory
Välikarit	N_LASIT	obligatory
Välikarrat	N_KARRAT	obligatory
Välikivet	N_RIPSET	obligatory
Välikkösaaret	N_SAARET	obligatory
Välikorvenniityt	N_NIITYT	obligatory
Välilammit	N_LAMMIT	obligatory
Välilänkankaat	N_RENKAAT	obligatory
Välimaanlammit	N_LAMMIT	obligatory
Välimaanlantot	N_ROITOT	obligatory
Välimaat	N_ITÄMAAT	obligatory
Välinivat	N_VARAT	obligatory
Väliojankalliot	N_RAUNIOT	obligatory
Välipellot	N_AALLOT	obligatory
Välipuronniityt	N_NIITYT	obligatory
Väliriutat	N_RIUTAT	obligatory
Välisaaret	N_SAARET	obligatory
Välisuonsärkät	N_SÄRKÄT	obligatory
Väliteonkarit	N_LASIT	obligatory
Välivaaransalot	N_AIVOT	obligatory
Välivaarat	N_VARAT	obligatory
Väljänkukkulat	N_MARKKINAT	obligatory
Väljänlammit	N_LAMMIT	obligatory
vällyt	N_PÖKSYT	obligatory
Välösenpellot	N_AALLOT	obligatory
Vänninsaaret	N_SAARET	obligatory
Vänttilänsaaret	N_SAARET	obligatory
Väntynniityt	N_NIITYT	obligatory
Väntöt	N_TYTÖT	obligatory
Värkinportit	N_KASTANJETIT	obligatory
Värlammit	N_LAMMIT	obligatory
Värriönlatvasaarekkeet	N_KUULOKKEET	obligatory
Värriötunturinmuristat	N_VARAT	obligatory
Värriötunturit	N_FARMARIT	obligatory
Värrötsaaret	N_SAARET	obligatory
Värtönkankaat	N_RENKAAT	obligatory
Väyryssaaret	N_SAARET	obligatory
Väystäjänniityt	N_NIITYT	obligatory
Vääjäyslammit	N_LAMMIT	obligatory
Vääräinmutkat	N_JUHLAT	obligatory
Vääräjoenniitut	N_NIITUT	obligatory
Vääräjärvenvuoret	N_SAARET	obligatory
Vääräjärvet	N_RIPSET	obligatory
Väärälammit	N_LAMMIT	obligatory
Vääränjärvenvuoret	N_SAARET	obligatory
Vääränlammit	N_LAMMIT	obligatory
Väärännevankalliot	N_RAUNIOT	obligatory
Vääränniemet	N_NIEMET	obligatory
Vääränojanniityt	N_NIITYT	obligatory
Vääränojanpellot	N_AALLOT	obligatory
Vääränsärkät	N_SÄRKÄT	obligatory
Vääränvuoret	N_SAARET	obligatory
Väärätkosket	N_SAKSET	obligatory
Väärätsaaret	N_SAARET	obligatory
Vääräänkalliot	N_RAUNIOT	obligatory
Väätäisenkummut	N_KUMMUT	obligatory
Vörstinsaaret	N_SAARET	obligatory
Wulff-Yhtiöt	N_YHTIÖT	obligatory
Ydinenergianuoret	N_SAARET	obligatory
Yhdistyneet arabiemiirikunnat	N_KUNNAT	obligatory
Yhdistyneet kansakunnat	N_KUNNAT	obligatory
Yhdysvallat	N_VALLAT	obligatory
Yhdysvaltain Neitsytsaaret	N_SAARET	obligatory
Yhteisetahot	N_AIVOT	obligatory
Yhteisetkarit	N_LASIT	obligatory
Yhteiskunta-alan korkeakoulutetut	N_NIITUT	obligatory
yhteismarkkinat	N_MARKKINAT	obligatory
yhteispisteet	N_RÄMEET	obligatory
yhteystiedot	N_PIDOT	obligatory
yhtäläissiipiäiset	N_VIHKIÄISET	obligatory
