lemma	homonym	new_para	boundaries
sen sijaan	1	PCLE_VAAN	sen sijaan
sen takia	1	PCLE_NOPEASTI	sen takia
sen tähden	1	PCLE_VAAN	sen tähden
sen verran	1	PCLE_VAAN	sen verran
sen vuoksi	1	PCLE_VAAN	sen vuoksi
seniorikansalainen	1	N_AAKKOSTAMINEN	seniori{WB}kansalainen
sensaatioartikkeli	1	N_KANAALI	sensaatio{WB}artikkeli
sensaatioelokuva	1	N_VOIMA	sensaatio{WB}elo{WB}kuva
sensaatiohakuinen	1	A_AAKKOSELLINEN	sensaatio{WB}hakuinen
sensaatiojournalismi	1	N_RUUVI	sensaatio{WB}journalismi
sensaatiojuttu	1	N_TORTTU	sensaatio{WB}juttu
sensaatiokirja	1	N_KIRJA	sensaatio{WB}kirja
sensaatiolehti	1	N_LEHTI	sensaatio{WB}lehti
sensaationhakuinen	1	A_AAKKOSELLINEN	sensaation{WB}hakuinen
sensaationhalu	1	N_ASU	sensaation{WB}halu
sensaationnälkä	1	N_NÄLKÄ	sensaation{WB}nälkä
sensaationnälkäinen	1	A_KYLMÄJÄRKINEN	sensaation{WB}nälkäinen
sensaationtavoittelija	1	N_MAKKARA	sensaation{WB}tavoittelija
sensaationtavoittelu	1	N_SEIKKAILU	sensaation{WB}tavoittelu
sensaatiouutinen	1	N_AAKKOSTAMINEN	sensaatio{WB}uutinen
senssipalsta	1	N_KIRJA	senssi{WB}palsta
senssipuhelin	1	N_PUHELIN	senssi{WB}puhelin
senttilitra	1	N_KIRJA	sentti{WB}litra
senttimetri	1	N_TYYLI	sentti{WB}metri
senttimetriaallot	1	N_AALLOT	sentti{WB}metri{WB}aallot
senttimetrimitoitus	1	N_VAKUUTUS	sentti{WB}metri{WB}mitoitus
seoslannoite	1	N_OSOITE	seos{WB}lannoite
seosrauta	1	N_PATA	seos{WB}rauta
seossuhde	1	N_LUODE	seos{WB}suhde
seosteräs	1	N_RÄJÄYTYS	seos{WB}teräs
seosvilja	1	N_KIRJA	seos{WB}vilja
sepelialusta	1	N_KITARA	sepeli{WB}alusta
sepelikerros	1	N_VAKUUTUS	sepeli{WB}kerros
sepelikivi	1	N_KIVI	sepeli{WB}kivi
sepelimurska	1	N_VOIMA	sepeli{WB}murska
sepelimylly	1	N_KÄRRY	sepeli{WB}mylly
sepelipäällyste	1	N_PISTE	sepeli{WB}päällyste
sepelitie	1	N_TIE	sepeli{WB}tie
sepelvaltimotauti	1	N_TAUTI	sepelvaltimo{WB}tauti
sepelvaltimotautikohtaus	1	N_VAKUUTUS	sepelvaltimotauti{WB}kohtaus
sepelvaltimotukos	1	N_VAKUUTUS	sepelvaltimo{WB}tukos
sepiväpeippi	2	N_TYYPPI	sepivä{WB}peippi
sepivätyvinen	1	A_KYLMÄJÄRKINEN	sepivä{WB}tyvinen
seppeleenlasku	1	N_ASU	seppeleen{WB}lasku
seppeleensitojaiset	1	N_RAPPUSET	seppeleen{WB}sitojaiset
seppeleensitojatar	1	N_AJATAR	seppeleen{WB}sitojatar
seppelenauha	1	N_KIRJA	seppele{WB}nauha
seppelepäinen	1	A_KYLMÄJÄRKINEN	seppele{WB}päinen
seppeltenlasku	1	N_ASU	seppelten{WB}lasku
serbokroatian kieli	1	N_HIIRI	serbokroatian kieli
seremoniamestari	1	N_KANAALI	seremonia{WB}mestari
seripainokuva	1	N_VOIMA	seripaino{WB}kuva
serkkupoika	1	N_POIKA	serkku{WB}poika
serkkutyttö	1	N_PÖNTTÖ	serkku{WB}tyttö
serkusavioliitto	1	N_HIRTTO	serkus{WB}avio{WB}liitto
serpentiinimutka	1	N_VOIMA	serpentiini{WB}mutka
serpentiinitie	1	N_TIE	serpentiini{WB}tie
servojärjestelmä	1	N_HÖPÖTTÄJÄ	servo{WB}järjestelmä
servomekaaninen	1	A_AAKKOSELLINEN	servo{WB}mekaaninen
servomekanismi	1	N_RUUVI	servo{WB}mekanismi
servomoottori	1	N_KANAALI	servo{WB}moottori
servotekniikka	1	N_LUSIKKA	servo{WB}tekniikka
sesonkiaika	1	N_AIKA	sesonki{WB}aika
sesonkiluonteinen	1	A_AAKKOSELLINEN	sesonki{WB}luonteinen
sesonkiluonteisesti	1	PCLE_NOPEASTI	sesonki{WB}luonteisesti
sesonkiluonteisuus	1	N_AAKKOSELLISUUS	sesonki{WB}luonteisuus
sesonkimyynti	1	N_VIENTI	sesonki{WB}myynti
sesonkitavara	1	N_MAKKARA	sesonki{WB}tavara
sesonkivaihtelu	1	N_SEIKKAILU	sesonki{WB}vaihtelu
seteliautomaatti	1	N_KORTTI	seteli{WB}automaatti
setelikurssi	1	N_RUUVI	seteli{WB}kurssi
setelinanto	1	N_TALO	setelin{WB}anto
setelinippu	1	N_LIPPU	seteli{WB}nippu
setelinkate	1	N_OSOITE	setelin{WB}kate
setelinväärennys	1	N_RÄJÄYTYS	setelin{WB}väärennys
setelinväärentäjä	1	N_HÖPÖTTÄJÄ	setelin{WB}väärentäjä
setelipaino	1	N_TALO	seteli{WB}paino
setelipankki	1	N_LOKKI	seteli{WB}pankki
setelipaperi	1	N_KANAALI	seteli{WB}paperi
seteliraha	1	N_KIRJA	seteli{WB}raha
setelirahoitus	1	N_VAKUUTUS	seteli{WB}rahoitus
setlementtiliike	1	N_LÄÄKE	setlementti{WB}liike
setlementtityö	1	N_TYÖ	setlementti{WB}työ
setrintuoksuinen	1	A_AAKKOSELLINEN	setrin{WB}tuoksuinen
setripuu	1	N_PUU	setri{WB}puu
setritilhi	1	N_KIVI	setri{WB}tilhi
setriöljy	1	N_KÄRRY	setri{WB}öljy
seulalaskimo	1	N_RUIPELO	seula{WB}laskimo
seulaluu	1	N_PUU	seula{WB}luu
seulavaltimo	1	N_RUIPELO	seula{WB}valtimo
seulontatutkimus	1	N_VAKUUTUS	seulonta{WB}tutkimus
seuraajajoukko	1	N_UKKO	seuraaja{WB}joukko
seuraajakunta	1	N_KUNTA	seuraaja{WB}kunta
seuraamusjärjestelmä	1	N_HÖPÖTTÄJÄ	seuraamus{WB}järjestelmä
seuraavanlainen	1	A_AAKKOSELLINEN	seuraavan{WB}lainen
seuraavansisältöinen	1	A_KYLMÄJÄRKINEN	seuraavan{WB}sisältöinen
seuraavantapainen	1	A_AAKKOSELLINEN	seuraavan{WB}tapainen
seuraelämä	1	N_HÖPÖTTÄJÄ	seura{WB}elämä
seuraihminen	1	N_KYLKIÄINEN	seura{WB}ihminen
seuraintalo	1	N_TALO	seurain{WB}talo
seurajoukkue	1	N_ASTE	seura{WB}joukkue
seurakoira	1	N_VOIMA	seura{WB}koira
seurakunnallinen	1	A_AAKKOSELLINEN	seura{WB}kunnallinen
seurakunnankokous	1	N_VAKUUTUS	seura{WB}kunnan{WB}kokous
seurakunnanneuvosto	1	N_RUIPELO	seura{WB}kunnan{WB}neuvosto
seurakunnanvaltuusto	1	N_RUIPELO	seura{WB}kunnan{WB}valtuusto
seurakunnanvirasto	1	N_TALO	seura{WB}kunnan{WB}virasto
seurakunta	1	N_KUNTA	seura{WB}kunta
seurakuntaelämä	1	N_HÖPÖTTÄJÄ	seura{WB}kunta{WB}elämä
seurakuntakeskus	1	N_VAKUUTUS	seura{WB}kunta{WB}keskus
seurakuntakoti	1	N_TAUTI	seura{WB}kunta{WB}koti
seurakuntakoulu	1	N_ASU	seura{WB}kunta{WB}koulu
seurakuntakummi	1	N_RUUVI	seura{WB}kunta{WB}kummi
seurakuntakuraattori	1	N_KANAALI	seura{WB}kunta{WB}kuraattori
seurakuntalehtori	1	N_KANAALI	seura{WB}kunta{WB}lehtori
seurakuntamestari	1	N_KANAALI	seura{WB}kunta{WB}mestari
seurakuntaneuvos	1	N_VAKUUTUS	seura{WB}kunta{WB}neuvos
seurakuntaneuvosto	1	N_RUIPELO	seura{WB}kunta{WB}neuvosto
seurakuntanuori	1	N_RUUHI	seura{WB}kunta{WB}nuori
seurakuntapapisto	1	N_RUIPELO	seura{WB}kunta{WB}papisto
seurakuntapappi	1	N_KUPPI	seura{WB}kunta{WB}pappi
seurakuntapastori	1	N_KANAALI	seura{WB}kunta{WB}pastori
seurakuntapiiri	1	N_TYYLI	seura{WB}kunta{WB}piiri
seurakuntasali	1	N_RUUVI	seura{WB}kunta{WB}sali
seurakuntasisar	1	N_JOUTSEN	seura{WB}kunta{WB}sisar
seurakuntatalo	1	N_TALO	seura{WB}kunta{WB}talo
seurakuntatyö	1	N_TYÖ	seura{WB}kunta{WB}työ
seurakuntavaalit	1	N_LASIT	seura{WB}kunta{WB}vaalit
seurakuntavirasto	1	N_TALO	seura{WB}kunta{WB}virasto
seurakuntaväki	1	N_KÄKI	seura{WB}kunta{WB}väki
seurakuntayhteys	1	N_KÖYHYYS	seura{WB}kunta{WB}yhteys
seurakuntayhtymä	1	N_HÖPÖTTÄJÄ	seura{WB}kunta{WB}yhtymä
seuralaisilmiö	1	N_HÄIRIÖ	seuralais{WB}ilmiö
seuralaskimo	1	N_RUIPELO	seura{WB}laskimo
seuraleikki	1	N_HÄKKI	seura{WB}leikki
seuramatka	1	N_KIRJA	seura{WB}matka
seuramatkalainen	1	N_AAKKOSTAMINEN	seura{WB}matkalainen
seuramies	1	N_MIES	seura{WB}mies
seuranainen	1	N_AAKKOSTAMINEN	seura{WB}nainen
seuraneiti	1	N_NIHTI	seura{WB}neiti
seuranhaluinen	1	A_AAKKOSELLINEN	seuran{WB}haluinen
seuranhaluisesti	1	PCLE_NOPEASTI	seuran{WB}haluisesti
seurankipeys	1	N_KÖYHYYS	seuran{WB}kipeys
seurankipeä	1	A_JÄREÄ	seuran{WB}kipeä
seurannainen	1	N_AAKKOSTAMINEN	seuran{WB}nainen
seurannaisilmiö	1	N_HÄIRIÖ	seuran{WB}nais{WB}ilmiö
seurannaisvaikutus	1	N_VAKUUTUS	seuran{WB}nais{WB}vaikutus
seuranpettäjä	1	N_HÖPÖTTÄJÄ	seuran{WB}pettäjä
seuranpito	1	N_VETO	seuran{WB}pito
seuranpitäjä	1	N_HÖPÖTTÄJÄ	seuran{WB}pitäjä
seurantajärjestelmä	1	N_HÖPÖTTÄJÄ	seuranta{WB}järjestelmä
seurantakaiutin	1	N_SUODATIN	seuranta{WB}kaiutin
seurantakokous	1	N_VAKUUTUS	seuranta{WB}kokous
seurantalaite	1	N_OSOITE	seuranta{WB}laite
seurantalo	1	N_TALO	seuran{WB}talo
seurantatarkastus	1	N_VAKUUTUS	seuranta{WB}tarkastus
seurantatutkimus	1	N_VAKUUTUS	seuranta{WB}tutkimus
seuranäytelmä	1	N_HÖPÖTTÄJÄ	seura{WB}näytelmä
seuranäyttämö	1	N_JÄÄTELÖ	seura{WB}näyttämö
seuraottelu	1	N_SEIKKAILU	seura{WB}ottelu
seurapeli	1	N_TYYLI	seura{WB}peli
seurapiiri	1	N_TYYLI	seura{WB}piiri
seurapiiriavioliitto	1	N_HIRTTO	seura{WB}piiri{WB}avio{WB}liitto
seurapiirihenkilö	1	N_JÄÄTELÖ	seurapiiri{WB}henkilö
seurapiirijulkkis	1	N_VAKUUTUS	seurapiiri{WB}julkkis
seurapiirijuoru	1	N_ASU	seura{WB}piiri{WB}juoru
seurapiirikaunotar	1	N_AJATAR	seura{WB}piiri{WB}kaunotar
seurapiiripalsta	1	N_KIRJA	seura{WB}piiri{WB}palsta
seurapiiriskandaali	1	N_KANAALI	seura{WB}piiri{WB}skandaali
seurapiiritoimittaja	1	N_VOIMA	seura{WB}piiri{WB}toimittaja
seurapiiriuutinen	1	N_AAKKOSTAMINEN	seura{WB}piiri{WB}uutinen
seuratalo	1	N_TALO	seura{WB}talo
seuratanssi	1	N_RUUVI	seura{WB}tanssi
seuratapa	1	N_SALPA	seura{WB}tapa
seuratilaisuus	1	N_AAKKOSELLISUUS	seura{WB}tilaisuus
seuratoiminta	1	N_KUTSUNTA	seura{WB}toiminta
seuratoveri	1	N_KANAALI	seura{WB}toveri
seurausilmiö	1	N_HÄIRIÖ	seuraus{WB}ilmiö
seurausvaikutus	1	N_VAKUUTUS	seuraus{WB}vaikutus
seuravalmentaja	1	N_VOIMA	seura{WB}valmentaja
seurojentalo	1	N_TALO	seurojen{WB}talo
seuruelippu	1	N_LIPPU	seurue{WB}lippu
seuruematka	1	N_KIRJA	seurue{WB}matka
seuruepassi	1	N_RUUVI	seurue{WB}passi
seurusteluaika	1	N_AIKA	seurustelu{WB}aika
seurusteluhuone	1	N_ASTE	seurustelu{WB}huone
seurustelujuoma	1	N_VOIMA	seurustelu{WB}juoma
seurustelukumppani	1	N_KANAALI	seurustelu{WB}kumppani
seurustelurituaali	1	N_RUUVI	seurustelu{WB}rituaali
seurustelusuhde	1	N_LUODE	seurustelu{WB}suhde
seutukaava	1	N_KIRJA	seutu{WB}kaava
seutukunta	1	N_KUNTA	seutu{WB}kunta
seutuliikenne	1	N_KIINNE	seutu{WB}liikenne
seutulippu	1	N_LIPPU	seutu{WB}lippu
seutusuunnitelma	1	N_VOIMA	seutu{WB}suunnitelma
seutusuunnittelu	1	N_SEIKKAILU	seutu{WB}suunnittelu
shelfijäätikkö	1	N_YKSIKKÖ	shelfi{WB}jäätikkö
sheriffilaitos	1	N_VAKUUTUS	sheriffi{WB}laitos
sherrykakku	1	N_TIKKU	sherry{WB}kakku
sherrylasi	1	N_RUUVI	sherry{WB}lasi
shortsiasu	1	N_ASU	shortsi{WB}asu
showmies	1	N_MIES	show{WB}mies
sianharjas	1	N_VAKUUTUS	sian{WB}harjas
sianihra	1	N_KIRJA	sian{WB}ihra
sianjalostus	1	N_VAKUUTUS	sian{WB}jalostus
siankasvattaja	1	N_VOIMA	sian{WB}kasvattaja
siankasvatus	1	N_VAKUUTUS	sian{WB}kasvatus
siankuonoleikko	1	N_UKKO	siankuono{WB}leikko
siankyljys	1	N_RÄJÄYTYS	sian{WB}kyljys
siankylki	1	N_JÄRKI	sian{WB}kylki
siankärsäkäärme	1	N_PISTE	siankärsä{WB}käärme
siankärsämö	1	N_JÄÄTELÖ	sian{WB}kärsämö
sianlapa	1	N_SALPA	sian{WB}lapa
sianliha	1	N_KIRJA	sian{WB}liha
sianlihakastike	1	N_KASTIKE	sian{WB}liha{WB}kastike
sianlihamakkara	1	N_MAKKARA	sianliha{WB}makkara
sianlihapiiras	1	N_PATSAS	sianliha{WB}piiras
sianlihaviipale	1	N_ASTE	sianliha{WB}viipale
sianmarja	1	N_KIRJA	sian{WB}marja
siannahka	1	N_KIRJA	sian{WB}nahka
sianpapu	1	N_APU	sian{WB}papu
sianpuola	1	N_VOIMA	sian{WB}puola
sianpuolukka	1	N_LUSIKKA	sian{WB}puolukka
sianruoka	1	N_RUOKA	sian{WB}ruoka
siansaksa	1	N_KIRJA	sian{WB}saksa
siansaparo	1	N_RUIPELO	sian{WB}saparo
siansatula	1	N_MAKKARA	sian{WB}satula
siansivu	1	N_ASU	sian{WB}sivu
siansorkka	1	N_LUOKKA	sian{WB}sorkka
siansyltty	1	N_PYTTY	sian{WB}syltty
sianvarsi	1	N_VARSI	sian{WB}varsi
sideaine	1	N_ASTE	side{WB}aine
sideaines	1	N_VAKUUTUS	side{WB}aines
sideharso	1	N_TALO	side{WB}harso
sideharsorulla	1	N_VOIMA	side{WB}harso{WB}rulla
sideharsovaippa	1	N_TIPPA	side{WB}harso{WB}vaippa
sidekaari	1	N_RUUHI	side{WB}kaari
sidekalvo	1	N_TALO	side{WB}kalvo
sidekalvolaskimo	1	N_RUIPELO	sidekalvo{WB}laskimo
sidekalvontulehdus	1	N_VAKUUTUS	sidekalvon{WB}tulehdus
sidekisko	1	N_TALO	side{WB}kisko
sidekiskojatkos	1	N_VAKUUTUS	sidekisko{WB}jatkos
sidekudos	1	N_VAKUUTUS	side{WB}kudos
sidekudoskasvain	1	N_PUHELIN	side{WB}kudos{WB}kasvain
sidelanka	1	N_LANKA	side{WB}lanka
sideliitos	1	N_VAKUUTUS	side{WB}liitos
sidenuora	1	N_VOIMA	side{WB}nuora
sidepalkki	1	N_LOKKI	side{WB}palkki
sidepisto	1	N_TALO	side{WB}pisto
sidepuu	1	N_PUU	side{WB}puu
sidesalaatti	1	N_KORTTI	side{WB}salaatti
sidesana	1	N_KIRJA	side{WB}sana
sidetaitos	1	N_VAKUUTUS	side{WB}taitos
sidetarvike	1	N_KASTIKE	side{WB}tarvike
sidontapaikka	1	N_POLITIIKKA	sidonta{WB}paikka
sidosaine	1	N_ASTE	sidos{WB}aine
sidosenergia	1	N_MAKKARA	sidos{WB}energia
sidosryhmä	1	N_HÖPÖTTÄJÄ	sidos{WB}ryhmä
sielumessu	1	N_ASU	sielu{WB}messu
sielumessukappeli	1	N_KANAALI	sielumessu{WB}kappeli
sielunelämä	1	N_HÖPÖTTÄJÄ	sielun{WB}elämä
sielunhoidollinen	1	A_AAKKOSELLINEN	sielun{WB}hoidollinen
sielunhoitaja	1	N_VOIMA	sielun{WB}hoitaja
sielunhoito	1	N_VETO	sielun{WB}hoito
sielunhoitotyö	1	N_TYÖ	sielun{WB}hoito{WB}työ
sielunhätä	1	N_PÖYTÄ	sielun{WB}hätä
sielunkellot	1	N_AIVOT	sielun{WB}kellot
sielunmaisema	1	N_VOIMA	sielun{WB}maisema
sielunmessu	1	N_ASU	sielun{WB}messu
sielunpaimen	1	N_JOUTSEN	sielun{WB}paimen
sielunrauha	1	N_KIRJA	sielun{WB}rauha
sieluntila	1	N_KIRJA	sielun{WB}tila
sielunvaellus	1	N_VAKUUTUS	sielun{WB}vaellus
sielunvaellusoppi	1	N_KUPPI	sielunvaellus{WB}oppi
sielunvihollinen	1	N_AAKKOSTAMINEN	sielun{WB}vihollinen
sielusyntyinen	1	A_KYLMÄJÄRKINEN	sielu{WB}syntyinen
sielutiede	1	N_KIDE	sielu{WB}tiede
sielu-usko	1	N_TALO	sielu-usko
siemenaihe	1	N_ASTE	siemen{WB}aihe
siemenhedelmä	1	N_HÖPÖTTÄJÄ	siemen{WB}hedelmä
siemenheitto	1	N_HIRTTO	siemen{WB}heitto
siemenheittotiehyt	1	N_NEITSYT	siemenheitto{WB}tiehyt
siemenistukas	1	N_ASUKAS	siemen{WB}istukas
siemenjohdin	1	N_VAADIN	siemen{WB}johdin
siemenjyvä	1	N_HÖPÖTTÄJÄ	siemen{WB}jyvä
siemenkakku	1	N_TIKKU	siemen{WB}kakku
siemenkarva	1	N_KIRJA	siemen{WB}karva
siemenkarvallinen	1	A_AAKKOSELLINEN	siemen{WB}karvallinen
siemenkasvi	1	N_RUUVI	siemen{WB}kasvi
siemenkauppa	1	N_TIPPA	siemen{WB}kauppa
siemenkauppias	1	N_PATSAS	siemen{WB}kauppias
siemenkaura	1	N_KIRJA	siemen{WB}kaura
siemenkota	1	N_SOTA	siemen{WB}kota
siemenkuori	1	N_RUUHI	siemen{WB}kuori
siemenlevintäinen	1	A_KYLMÄJÄRKINEN	siemen{WB}levintäinen
siemenluettelo	1	N_RUIPELO	siemen{WB}luettelo
siemenneste	1	N_PISTE	siemen{WB}neste
siemenohra	1	N_VOIMA	siemen{WB}ohra
siemenperuna	1	N_MAKKARA	siemen{WB}peruna
siemenpuu	1	N_PUU	siemen{WB}puu
siemenpuuhakkuu	1	N_LEIKKUU	siemen{WB}puu{WB}hakkuu
siemenpuusto	1	N_TALO	siemen{WB}puusto
siemenrasva	1	N_KIRJA	siemen{WB}rasva
siemenruis	1	N_RUIS	siemen{WB}ruis
siemensaniainen	1	N_AAKKOSTAMINEN	siemen{WB}saniainen
siemensato	1	N_VETO	siemen{WB}sato
siemensolu	1	N_ASU	siemen{WB}solu
siemensyntyinen	1	A_KYLMÄJÄRKINEN	siemen{WB}syntyinen
siemensyöksy	1	N_KÄRRY	siemen{WB}syöksy
siementarkastus	1	N_VAKUUTUS	siemen{WB}tarkastus
siementiehyt	1	N_NEITSYT	siemen{WB}tiehyt
siementuotanto	1	N_TUNTO	siemen{WB}tuotanto
siemenvaipallinen	1	A_AAKKOSELLINEN	siemen{WB}vaipallinen
siemenvaippa	1	N_TIPPA	siemen{WB}vaippa
siemenvalkuainen	1	N_AAKKOSTAMINEN	siemen{WB}valkuainen
siemenvarasto	1	N_RUIPELO	siemen{WB}varasto
siemenvilja	1	N_KIRJA	siemen{WB}vilja
siemenviljelmä	1	N_HÖPÖTTÄJÄ	siemen{WB}viljelmä
siemenviljely	1	N_VEHKEILY	siemen{WB}viljely
siemenviljelys	1	N_RÄJÄYTYS	siemen{WB}viljelys
siemenvuosi	1	N_KAUSI	siemen{WB}vuosi
sienenomainen	1	A_AAKKOSELLINEN	sienen{WB}omainen
sienensukeltaja	1	N_VOIMA	sienen{WB}sukeltaja
sienensyöjä	1	N_HÖPÖTTÄJÄ	sienen{WB}syöjä
sienensyönti	1	N_VIENTI	sienen{WB}syönti
sieniaika	1	N_AIKA	sieni{WB}aika
sieniankkuri	1	N_KANAALI	sieni{WB}ankkuri
sieniasema	1	N_VOIMA	sieni{WB}asema
sienieläin	1	N_ELIN	sieni{WB}eläin
sieniheimo	1	N_TALO	sieni{WB}heimo
sieni-itiö	1	N_HÄIRIÖ	sieni-itiö
sienijuuri	1	N_RUUHI	sieni{WB}juuri
sienikakku	1	N_TIKKU	sieni{WB}kakku
sienikartta	1	N_MITTA	sieni{WB}kartta
sienikastike	1	N_KASTIKE	sieni{WB}kastike
sienikeitto	1	N_HIRTTO	sieni{WB}keitto
sienikoralli	1	N_RUUVI	sieni{WB}koralli
sienilahko	1	N_TALO	sieni{WB}lahko
sieniliina	1	N_KIRJA	sieni{WB}liina
sienilääke	1	N_LÄÄKE	sieni{WB}lääke
sienimetsä	1	N_HÖPÖTTÄJÄ	sieni{WB}metsä
sienimoppi	1	N_KUPPI	sieni{WB}moppi
sienimuhennos	1	N_VAKUUTUS	sieni{WB}muhennos
sienimyrkky	1	N_MYRKKY	sieni{WB}myrkky
sienimyrkytys	1	N_RÄJÄYTYS	sieni{WB}myrkytys
sienineuvoja	1	N_VOIMA	sieni{WB}neuvoja
sienipesin	1	N_ELIN	sieni{WB}pesin
sienipiirakka	1	N_LUSIKKA	sieni{WB}piirakka
sienipilvi	1	N_KIVI	sieni{WB}pilvi
sieniretki	1	N_KIVI	sieni{WB}retki
sienirihma	1	N_KIRJA	sieni{WB}rihma
sienirihmasto	1	N_RUIPELO	sieni{WB}rihmasto
sieniruoka	1	N_RUOKA	sieni{WB}ruoka
sienisalaatti	1	N_KORTTI	sieni{WB}salaatti
sienisato	1	N_VETO	sieni{WB}sato
sienisääski	1	N_KIVI	sieni{WB}sääski
sienitauti	1	N_TAUTI	sieni{WB}tauti
sienitiede	1	N_KIDE	sieni{WB}tiede
sienitieteilijä	1	N_HÄKKYRÄ	sieni{WB}tieteilijä
sienitulehdus	1	N_VAKUUTUS	sieni{WB}tulehdus
sieniviljelmä	1	N_HÖPÖTTÄJÄ	sieni{WB}viljelmä
sientenestoaine	1	N_ASTE	sientenesto{WB}aine
sieppopöllö	1	N_MÖMMÖ	sieppo{WB}pöllö
sierainaukko	1	N_UKKO	sierain{WB}aukko
sierainlaiskiainen	1	N_AAKKOSTAMINEN	sierain{WB}laiskiainen
sietoalue	1	N_ASTE	sieto{WB}alue
sietokyky	1	N_KYKY	sieto{WB}kyky
sietoraja	1	N_KIRJA	sieto{WB}raja
sievikkikasvi	1	N_RUUVI	sievikki{WB}kasvi
sifonkihuivi	1	N_RUUVI	sifonki{WB}huivi
sightseeingbussi	1	N_RUUVI	sightseeing{WB}bussi
sigmasuoli	1	N_RUUHI	sigma{WB}suoli
signaalinvahvistin	1	N_PUHELIN	signaalin{WB}vahvistin
signaalitiedustelu	1	N_SEIKKAILU	signaali{WB}tiedustelu
signaalitorvi	1	N_ONNI	signaali{WB}torvi
sihteerilintu	1	N_LINTU	sihteeri{WB}lintu
sihteerinvirasto	1	N_TALO	sihteerin{WB}virasto
sihteerinvirka	1	N_VIKA	sihteerin{WB}virka
sihteeriopisto	1	N_RUIPELO	sihteeri{WB}opisto
siianmäti	1	N_NIHTI	siian{WB}mäti
siiderietikka	1	N_LUSIKKA	siideri{WB}etikka
Siikavesi	1	N_KÖYSI	Siika{WB}vesi
siiliasema	1	N_VOIMA	siili{WB}asema
siilikaktus	1	N_VAKUUTUS	siili{WB}kaktus
siilikala	1	N_KIRJA	siili{WB}kala
siilikehrääjä	1	N_HÖPÖTTÄJÄ	siili{WB}kehrääjä
siilipuolustus	1	N_VAKUUTUS	siili{WB}puolustus
siilitukka	1	N_LUSIKKA	siili{WB}tukka
siimaeliö	1	N_HÄIRIÖ	siima{WB}eliö
siimaeläin	1	N_ELIN	siima{WB}eläin
siimahäntä	1	N_HÄNTÄ	siima{WB}häntä
siimahäntäinen	1	A_KYLMÄJÄRKINEN	siima{WB}häntäinen
siimajalka	1	N_VIKA	siima{WB}jalka
siimajalkainen	1	A_AAKKOSELLINEN	siima{WB}jalkainen
siimajalkainen	2	N_AAKKOSTAMINEN	siima{WB}jalkainen
siimaleikkuri	1	N_KANAALI	siima{WB}leikkuri
siimaskorpioni	1	N_RUUVI	siima{WB}skorpioni
siipialttari	1	N_KANAALI	siipi{WB}alttari
siipiaura	1	N_KIRJA	siipi{WB}aura
siipihaarake	1	N_KASTIKE	siipi{WB}haarake
siipijarru	1	N_ASU	siipi{WB}jarru
siipikalvo	1	N_TALO	siipi{WB}kalvo
siipikarja	1	N_KIRJA	siipi{WB}karja
siipikarjanhoitaja	1	N_VOIMA	siipi{WB}karjan{WB}hoitaja
siipikarjanhoito	1	N_VETO	siipi{WB}karjan{WB}hoito
siipikarjanliha	1	N_KIRJA	siipikarjan{WB}liha
siipikarjanmyyjä	1	N_HÖPÖTTÄJÄ	siipikarjan{WB}myyjä
siipikarjatalous	1	N_AAKKOSELLISUUS	siipi{WB}karja{WB}talous
siipikarjatarha	1	N_KIRJA	siipi{WB}karjatarha
siipikuormitus	1	N_VAKUUTUS	siipi{WB}kuormitus
siipilihas	1	N_VAKUUTUS	siipi{WB}lihas
siipilisäkepiste	1	N_PISTE	siipilisäke{WB}piste
siipimies	1	N_MIES	siipi{WB}mies
siipimutteri	1	N_KANAALI	siipi{WB}mutteri
siipiopastin	1	N_PUHELIN	siipi{WB}opastin
siipipalle	1	N_NALLE	siipi{WB}palle
siipipapu	1	N_APU	siipi{WB}papu
siipipari	1	N_RUUVI	siipi{WB}pari
siipipeili	1	N_TYYLI	siipi{WB}peili
siipipunos	1	N_VAKUUTUS	siipi{WB}punos
siipipyörä	1	N_HÖPÖTTÄJÄ	siipi{WB}pyörä
siipipähkinä	1	N_HÄKKYRÄ	siipi{WB}pähkinä
siipirakennus	1	N_VAKUUTUS	siipi{WB}rakennus
siipiratas	1	N_RATAS	siipi{WB}ratas
siipiratasalus	1	N_VAKUUTUS	siipi{WB}ratas{WB}alus
siipirataslaiva	1	N_KIRJA	siipi{WB}ratas{WB}laiva
siipirikko	1	N_UKKO	siipi{WB}rikko
siipirikkoinen	1	A_AAKKOSELLINEN	siipi{WB}rikkoinen
siipiruuvi	1	N_RUUVI	siipi{WB}ruuvi
siipisimpukka	1	N_LUSIKKA	siipi{WB}simpukka
siipisulka	1	N_SULKA	siipi{WB}sulka
siipisuoni	1	N_RUUHI	siipi{WB}suoni
siipiveikko	1	N_UKKO	siipi{WB}veikko
siipiväli	1	N_TYYLI	siipi{WB}väli
siirapinmakea	1	A_KORKEA	siirapin{WB}makea
siirronsaaja	1	N_VOIMA	siirron{WB}saaja
siirroslaakso	1	N_TALO	siirros{WB}laakso
siirroslinja	1	N_KIRJA	siirros{WB}linja
siirtoasiakirja	1	N_KIRJA	siirto{WB}asiakirja
siirtoavain	1	N_PUHELIN	siirto{WB}avain
siirtogeeninen	1	A_KYLMÄJÄRKINEN	siirto{WB}geeninen
siirtoheitin	1	N_HEITIN	siirto{WB}heitin
