lemma	new_paras	homonym
Tervalampi	['N_SAMPI']	2
Tervaselkosenrimpi	['N_LAMMI']	1
Tervaselkosenrimpi	['N_SAMPI']	2
terve	['A_TERVE']	1
terve	['PCLE_HAH']	2
tervolainen	['A_AAKKOSELLINEN']	1
tervolainen	['N_AAKKOSTAMINEN']	2
tervolalainen	['A_AAKKOSELLINEN']	1
tervolalainen	['N_AAKKOSTAMINEN']	2
Tervonrimpi	['N_LAMMI']	1
Tervonrimpi	['N_SAMPI']	2
teräksenharmaa	['A_VAPAA']	1
teräksenharmaa	['N_VAINAA']	2
teräksensininen	['A_KYLMÄJÄRKINEN']	1
teräksensininen	['N_KYLKIÄINEN']	2
Teshie	['N_BERNIE']	1
Teshie	['N_BRIE']	2
teuvalainen	['A_AAKKOSELLINEN']	1
teuvalainen	['N_AAKKOSTAMINEN']	2
Tevanti	['N_RUUVI']	1
Tevanti	['N_SOINTI']	2
texasilainen	['A_AAKKOSELLINEN']	1
texasilainen	['N_AAKKOSTAMINEN']	2
TF	['ACRO_ÄKS']	1
TF	['ACRO_ÄKS',	2
thaimaalainen	['A_AAKKOSELLINEN']	1
thaimaalainen	['N_AAKKOSTAMINEN']	2
Thasos	['N_PUNK']	1
Thasos	['N_VAKUUTUS']	2
Thásos	['N_PUNK']	1
Thásos	['N_VAKUUTUS']	2
thebalainen	['A_AAKKOSELLINEN']	1
thebalainen	['N_AAKKOSTAMINEN']	2
Thomas	['N_PUNK']	1
Thomas	['N_VAKUUTUS']	2
Thukydides	['N_LÄHDES']	1
Thukydides	['N_RÄJÄYTYS']	2
Thyamis	['N_PUNK']	1
Thyamis	['N_VAKUUTUS']	2
Thýamis	['N_PUNK']	1
Thýamis	['N_VAKUUTUS']	2
Thyra	['N_KIRJA']	1
Thyra	['N_VOIMA']	2
ti	['ACRO_II']	1
ti	['PCLE_VAAN']	2
tiedoksianto	['N_TALO']	1
tiedoksianto	['N_TUNTO']	2
tieltä	['PCLE_IKINÄ']	1
tieltä	['PCLE_TYHMÄSTI']	2
tieten	['PCLE_NÄKYVIIN']	1
tieten	['PCLE_VAAN']	2
tietty	['A_YLENNETTY']	1
tietty	['PCLE_TYHMÄSTI']	2
tigrinja	['N_KIRJA']	1
tigrinja	['N_KITARA']	2
tiibetiläinen	['A_KYLMÄJÄRKINEN']	1
tiibetiläinen	['N_KYLKIÄINEN']	2
tiilenpunainen	['A_AAKKOSELLINEN']	1
tiilenpunainen	['N_AAKKOSTAMINEN']	2
Tiili	['N_KIVI']	1
Tiili	['N_SYLI']	2
Tiili	['N_TYYLI']	3
Tiinarimpi	['N_LAMMI']	1
Tiinarimpi	['N_SAMPI']	2
Tiiri	['N_HIIRI']	1
Tiiri	['N_TYYLI']	2
Tiiringinpuhti	['N_RUUVI']	1
Tiiringinpuhti	['N_TAUTI']	2
Tiiste	['N_NISSE']	1
Tiiste	['N_PISTE']	2
Tiitu	['N_ASU']	1
Tiitu	['N_KUITU']	2
tilallinen	['A_AAKKOSELLINEN']	1
tilallinen	['N_AAKKOSTAMINEN']	2
tilintekovelvollinen	['A_AAKKOSELLINEN']	1
tilintekovelvollinen	['N_AAKKOSTAMINEN']	2
Timișoara	['N_KIRJA']	1
timorilainen	['A_AAKKOSELLINEN']	1
timorilainen	['N_AAKKOSTAMINEN']	2
Tinos	['N_PUNK']	1
Tinos	['N_VAKUUTUS']	2
Tínos	['N_PUNK']	1
Tínos	['N_VAKUUTUS']	2
Tippi	['N_TYYLI']	1
Tippi	['N_TYYPPI']	2
Tirkkalanpuhti	['N_RUUVI']	1
Tirkkalanpuhti	['N_TAUTI']	2
tirolilainen	['A_AAKKOSELLINEN']	1
tirolilainen	['N_AAKKOSTAMINEN']	2
tissutella	['V_ETUILLA']	1
tissutella	['V_SULATELLA']	2
tiukkalainen	['A_AAKKOSELLINEN']	1
tiukkalainen	['N_AAKKOSTAMINEN']	2
TIVIT	['ACRO_EE']	1
TIVIT	['N_ZEN']	2
TL	['ACRO_ÄKS']	1
TL	['ACRO_ÄKS',	2
TM	['ACRO_ÄKS',	1
TM	['ACRO_ÄKS',	2
TOAS	['ACRO_ÄKS']	1
TOAS	['N_PUNK']	2
tobagolainen	['A_AAKKOSELLINEN']	1
tobagolainen	['N_AAKKOSTAMINEN']	2
Tobias	['N_PATSAS']	1
Tobias	['N_VAKUUTUS']	2
togolainen	['A_AAKKOSELLINEN']	1
togolainen	['N_AAKKOSTAMINEN']	2
tohmajärveläinen	['A_KYLMÄJÄRKINEN']	1
tohmajärveläinen	['N_KYLKIÄINEN']	2
Toholampi	['N_LAMMI']	1
Toholampi	['N_SAMPI']	2
toholampilainen	['A_AAKKOSELLINEN']	1
toholampilainen	['N_AAKKOSTAMINEN']	2
toijalalainen	['A_AAKKOSELLINEN']	1
toijalalainen	['N_AAKKOSTAMINEN']	2
Toimi	['N_ONNI']	1
Toimi	['N_RUUVI']	2
Toimi	['N_TAIMI']	3
toinen	['N_AAKKOSTAMINEN']	1
toinen	['NUM_TOINEN']	2
toinen	['PRON_TOINEN']	3
toisluokkalainen	['A_AAKKOSELLINEN']	1
toisluokkalainen	['N_AAKKOSTAMINEN']	2
toiste	['N_ASTE']	1
toiste	['PCLE_NOPEASTI']	2
toivakkalainen	['A_AAKKOSELLINEN']	1
toivakkalainen	['N_AAKKOSTAMINEN']	2
toiveikas	['A_VOIMAKAS']	1
toiveikas	['N_ASUKAS']	2
toivottu	['A_VIMMATTU']	1
toivottu	['N_TORTTU']	2
tokaluokkalainen	['A_AAKKOSELLINEN']	1
tokaluokkalainen	['N_AAKKOSTAMINEN']	2
tokelaulainen	['A_AAKKOSELLINEN']	1
tokelaulainen	['N_AAKKOSTAMINEN']	2
tokko	['N_UKKO']	1
tokko	['PCLE_VAAN']	2
TOKYO	['ACRO_OO']	1
TOKYO	['N_TALO']	2
Toljatti	['N_KORTTI']	1
Toljatti	['N_RUUVI']	2
tollo	['A_TUMMAHKO']	1
tollo	['N_TALO']	2
tolvana	['A_HARMAJA']	1
tolvana	['N_MAKKARA']	2
Tomas	['N_PUNK']	1
Tomas	['N_VAKUUTUS']	2
Tommie	['N_BRASSERIE']	1
Tommie	['N_ZOMBIE']	2
tomppeli	['A_ABNORMAALI']	1
tomppeli	['N_KANAALI']	2
tongalainen	['A_AAKKOSELLINEN']	1
tongalainen	['N_AAKKOSTAMINEN']	2
tonttu	['A_VIMMATTU']	1
tonttu	['N_TORTTU']	2
toope	['A_TOOPE']	1
toope	['N_NALLE']	2
Topanpuhti	['N_RUUVI']	1
Topanpuhti	['N_TAUTI']	2
Topias	['N_PATSAS']	1
Topias	['N_VAKUUTUS']	2
torahampainen	['A_AAKKOSELLINEN']	1
torahampainen	['N_AAKKOSTAMINEN']	2
Torlahdenpuhti	['N_RUUVI']	1
Torlahdenpuhti	['N_TAUTI']	2
torniolainen	['A_AAKKOSELLINEN']	1
torniolainen	['N_AAKKOSTAMINEN']	2
Torremolinos	['N_PUNK']	1
Torremolinos	['N_VAKUUTUS']	2
Torres	['N_PUNK']	1
Torres	['N_VAKUUTUS']	2
toscanalainen	['A_AAKKOSELLINEN']	1
toscanalainen	['N_AAKKOSTAMINEN']	2
tosi	['N_KAUSI']	1
tosi	['PCLE_VAAN']	2
tottijärveläinen	['A_KYLMÄJÄRKINEN']	1
tottijärveläinen	['N_KYLKIÄINEN']	2
Touko	['N_TALO']	1
Touko	['N_TEKO']	2
Toulat	['N_PUNK']	1
Toulat	['N_TOULAT']	2
traakialainen	['A_AAKKOSELLINEN']	1
traakialainen	['N_AAKKOSTAMINEN']	2
transalpiininen	['A_AAKKOSELLINEN']	1
transalpiininen	['N_AAKKOSTAMINEN']	2
Travanti	['N_RUUVI']	1
Travanti	['N_SOINTI']	2
triljoonasosa	['NUM_KOLMASOSA']	1
triljoonasosa	['N_VOIMA']	2
trinidadilainen	['A_AAKKOSELLINEN']	1
trinidadilainen	['N_AAKKOSTAMINEN']	2
trinidadtobagolainen	['A_AAKKOSELLINEN']	1
trinidadtobagolainen	['N_AAKKOSTAMINEN']	2
troijalainen	['A_AAKKOSELLINEN']	1
troijalainen	['N_AAKKOSTAMINEN']	2
trustivapaa	['A_VAPAA']	1
trustivapaa	['N_VAINAA']	2
tsadilainen	['A_AAKKOSELLINEN']	1
tsadilainen	['N_AAKKOSTAMINEN']	2
tšadilainen	['A_AAKKOSELLINEN']	1
tšadilainen	['N_AAKKOSTAMINEN']	2
Tsalikis	['N_PUNK']	1
Tsalikis	['N_VAKUUTUS']	2
tšekinmaalainen	['A_AAKKOSELLINEN']	1
tšekinmaalainen	['N_AAKKOSTAMINEN']	2
Tšekki	['N_HÄKKI']	1
Tšekki	['N_TYYLI']	2
tšekkiläinen	['A_KYLMÄJÄRKINEN']	1
tšekkiläinen	['N_KYLKIÄINEN']	2
TSEMPPI	['ACRO_II']	1
TSEMPPI	['N_ZEN']	2
tšetšeeni	['N_KEHVELI']	1
tšetšeeni	['N_TYYLI']	2
Tšetšenia	['N_MAKKARA']	1
Tšetšenia	['N_PUNK']	2
TTK	['ACRO_OO']	1
TTK	['ACRO_OO',	2
TTL	['ACRO_ÄKS']	1
TTL	['ACRO_ÄKS',	2
tuhannesosa	['NUM_KOLMASOSA']	1
tuhannesosa	['N_VOIMA']	2
tuhatjalkainen	['A_AAKKOSELLINEN']	1
tuhatjalkainen	['N_AAKKOSTAMINEN']	2
tuhkanharmaa	['A_VAPAA']	1
tuhkanharmaa	['N_VAINAA']	2
TUI	['ACRO_II']	1
TUI	['N_BRASSERIE']	2
Tuija	['N_KIRJA']	1
Tuija	['N_VOIMA']	2
TUL	['ACRO_ÄKS']	1
TUL	['N_PUNK']	2
Tulilampi	['N_LAMMI']	1
Tulilampi	['N_SAMPI']	2
tuliterä	['A_SÄKKÄRÄ']	1
tuliterä	['N_KÄPÄLÄ']	2
tullivapaa	['A_VAPAA']	1
tullivapaa	['N_VAINAA']	2
tulokas	['A_VOIMAKAS']	1
tulokas	['N_ASUKAS']	2
Tulsa	['N_KIRJA']	1
Tulsa	['N_VOIMA']	2
tummaihoinen	['A_AAKKOSELLINEN']	1
tummaihoinen	['N_AAKKOSTAMINEN']	2
tummanpunainen	['A_AAKKOSELLINEN']	1
tummanpunainen	['N_AAKKOSTAMINEN']	2
tummanruskea	['A_KORKEA']	1
tummanruskea	['N_SOKEA']	2
tummansininen	['A_KYLMÄJÄRKINEN']	1
tummansininen	['N_KYLKIÄINEN']	2
tummanvihreä	['A_JÄREÄ']	1
tummanvihreä	['N_LIPEÄ']	2
tumpula	['A_HARMAJA']	1
tumpula	['N_MAKKARA']	2
tunisialainen	['A_AAKKOSELLINEN']	1
tunisialainen	['N_AAKKOSTAMINEN']	2
tunnevammainen	['A_AAKKOSELLINEN']	1
tunnevammainen	['N_AAKKOSTAMINEN']	2
tuntematon	['A_VIATON']	1
tuntematon	['N_OSATON']	2
Tuntsa	['N_KIRJA']	1
Tuntsa	['N_VOIMA']	2
tunturilappalainen	['A_AAKKOSELLINEN']	1
tunturilappalainen	['N_AAKKOSTAMINEN']	2
tunturisaamelainen	['A_AAKKOSELLINEN']	1
tunturisaamelainen	['N_AAKKOSTAMINEN']	2
Tuohikannonpuhti	['N_RUUVI']	1
Tuohikannonpuhti	['N_TAUTI']	2
Tuohilampi	['N_LAMMI']	1
Tuohilampi	['N_SAMPI']	2
Tuomas	['N_PATSAS']	1
Tuomas	['N_VAKUUTUS']	2
Tuomi	['N_ONNI']	1
Tuomi	['N_RUUVI']	2
Tuomikkorimpi	['N_LAMMI']	1
Tuomikkorimpi	['N_SAMPI']	2
tuomittu	['A_VIMMATTU']	1
tuomittu	['N_TORTTU']	2
Tuores	['N_ARISTOTELES']	1
Tuores	['N_VAKUUTUS']	2
tupla	['A_RUMA']	1
tupla	['N_VOIMA']	2
turha	['A_RUMA']	1
turha	['N_VOIMA']	2
turkkilainen	['A_AAKKOSELLINEN']	1
turkkilainen	['N_AAKKOSTAMINEN']	2
turkmeeni	['N_KANAALI']	1
turkmeeni	['N_RUUVI']	2
turkmenistanilainen	['A_AAKKOSELLINEN']	1
turkmenistanilainen	['N_AAKKOSTAMINEN']	2
turkulainen	['A_AAKKOSELLINEN']	1
turkulainen	['N_AAKKOSTAMINEN']	2
Turto	['N_SIIRTO']	1
Turto	['N_TALO']	2
tuttava	['A_MATALA']	1
tuttava	['N_ASEMA']	2
tuttu	['A_VIMMATTU']	1
tuttu	['N_TORTTU']	2
Tuuli	['N_RUUHI']	1
Tuuli	['N_RUUVI']	2
Tuuli	['N_TULI']	3
tuulokselainen	['A_AAKKOSELLINEN']	1
tuulokselainen	['N_AAKKOSTAMINEN']	2
tuuloslainen	['A_AAKKOSELLINEN']	1
tuuloslainen	['N_AAKKOSTAMINEN']	2
tuupovaaralainen	['A_AAKKOSELLINEN']	1
tuupovaaralainen	['N_AAKKOSTAMINEN']	2
tuusniemeläinen	['A_KYLMÄJÄRKINEN']	1
tuusniemeläinen	['N_KYLKIÄINEN']	2
tuusulainen	['A_AAKKOSELLINEN']	1
tuusulainen	['N_AAKKOSTAMINEN']	2
tuusulalainen	['A_AAKKOSELLINEN']	1
tuusulalainen	['N_AAKKOSTAMINEN']	2
tuvalulainen	['A_AAKKOSELLINEN']	1
tuvalulainen	['N_AAKKOSTAMINEN']	2
Tuvanpuhti	['N_RUUVI']	1
Tuvanpuhti	['N_TAUTI']	2
tyhjäpaino	['N_51tyhjäpaino']	1
tyhjäpaino	['N_TALO']	2
TYK	['ACRO_OO']	1
TYK	['N_ZEN']	2
Tyra	['N_KIRJA']	1
Tyra	['N_VOIMA']	2
Tyrnavos	['N_PUNK']	1
Tyrnavos	['N_VAKUUTUS']	2
Týrnavos	['N_PUNK']	1
Týrnavos	['N_VAKUUTUS']	2
tyrnäväläinen	['A_KYLMÄJÄRKINEN']	1
tyrnäväläinen	['N_KYLKIÄINEN']	2
tyrväntöläinen	['A_KYLMÄJÄRKINEN']	1
tyrväntöläinen	['N_KYLKIÄINEN']	2
tyrvääläinen	['A_KYLMÄJÄRKINEN']	1
tyrvääläinen	['N_KYLKIÄINEN']	2
TYS	['ACRO_ÄKS']	1
TYS	['N_ZEN']	2
tyvetä	['V_TÄHYTÄ']	1
tyvetä	['V_VÄHETÄ']	2
Tyyni	['N_HIIRI']	1
Tyyni	['N_KIVI']	2
Tyyni	['N_SYLI']	3
Tyyni	['N_TYYLI']	4
Tyyra	['N_KIRJA']	1
Tyyra	['N_VOIMA']	2
työllistettävä	['A_TYHMÄ']	1
työllistettävä	['N_HÖPÖTTÄJÄ']	2
työssäkäyvä	['A_TYHMÄ']	1
työssäkäyvä	['N_HÄKKYRÄ','N_HÖPÖTTÄJÄ']	2
täky	['N_KÄRRY']	1
täky	['N_NÄKY']	2
täysikuu	['N_51täysikuu']	1
täysikuu	['N_PUU']	2
täysinpalvellut	['A_KULUNUT']	1
täysinpalvellut	['N_AIVOKUOLLUT']	2
täyslaidallinen	['A_AAKKOSELLINEN']	1
täyslaidallinen	['N_AAKKOSTAMINEN']	2
täysperävaunullinen	['A_AAKKOSELLINEN']	1
täysperävaunullinen	['N_AAKKOSTAMINEN']	2
Tõnis	['N_RÄJÄYTYS']	1
Tõnis	['N_ZEN']	2
töpö	['A_HÖLÖ']	1
töpö	['N_MÖMMÖ']	2
Törmäsenrimpi	['N_RIMMI']	1
Törmäsenrimpi	['N_RIMPI']	2
töysäläinen	['A_KYLMÄJÄRKINEN']	1
töysäläinen	['N_KYLKIÄINEN']	2
ugandalainen	['A_AAKKOSELLINEN']	1
ugandalainen	['N_AAKKOSTAMINEN']	2
Uggla	['N_KIRJA']	1
Uggla	['N_VOIMA']	2
Uhre	['N_ASTE']	1
Uhre	['N_NALLE']	2
uiguuri	['N_KANAALI']	1
uiguuri	['N_RUUVI']	2
uivelo	['A_KOHELO']	1
uivelo	['N_RUIPELO']	2
Ukonpuhti	['N_RUUVI']	1
Ukonpuhti	['N_TAUTI']	2
Ukonvaaranrimpi	['N_LAMMI']	1
Ukonvaaranrimpi	['N_SAMPI']	2
ukrainalainen	['A_AAKKOSELLINEN']	1
ukrainalainen	['N_AAKKOSTAMINEN']	2
uksi	['N_ONNI']	1
uksi	['N_UKSI']	2
ula	['ACRO_AA',	1
ula	['N_VOIMA']	2
ULI	['ACRO_II']	1
ULI	['N_PUNK']	2
Uljas	['N_PATSAS']	1
Uljas	['N_VAKUUTUS']	2
ulkomaalainen	['A_AAKKOSELLINEN']	1
ulkomaalainen	['N_AAKKOSTAMINEN']	2
ulkopuolinen	['A_AAKKOSELLINEN']	1
ulkopuolinen	['N_AAKKOSTAMINEN']	2
ulkosuomalainen	['A_AAKKOSELLINEN']	1
ulkosuomalainen	['N_AAKKOSTAMINEN']	2
Ulla	['N_KIRJA']	1
Ulla	['N_VOIMA']	2
ullavalainen	['A_AAKKOSELLINEN']	1
ullavalainen	['N_AAKKOSTAMINEN']	2
ultramariini	['A_ABNORMI']	1
ultramariini	['N_RUUVI']	2
ultramoderni	['A_ABNORMI']	1
ultramoderni	['N_RUUVI']	2
ultravioletti	['A_HURTTI']	1
ultravioletti	['N_KORTTI']	2
ulvilalainen	['A_AAKKOSELLINEN']	1
ulvilalainen	['N_AAKKOSTAMINEN']	2
umbra	['A_RUMA']	1
umbra	['N_VOIMA']	2
umpikuuro	['A_TUMMAHKO']	1
umpikuuro	['N_TALO']	2
umpisokea	['A_KORKEA']	1
umpisokea	['N_SOKEA']	2
UNEP	['ACRO_EE']	1
UNEP	['N_PUNK']	2
UNICEF	['ACRO_ÄKS']	1
UNICEF	['N_PUNK']	2
universaali	['A_ABNORMI']	1
universaali	['N_RUUVI']	2
unkari	['N_KANAALI']	1
unkari	['N_RUUVI']	2
unkarilainen	['A_AAKKOSELLINEN']	1
unkarilainen	['N_AAKKOSTAMINEN']	2
Unto	['N_TALO']	1
Unto	['N_TUNTO']	2
UNU-WIDER	['ACRO_ÄKS']	1
UNU-WIDER	['N_ZEN']	2
Uoti	['N_RUUVI']	1
Uoti	['N_TAUTI']	2
UPI	['ACRO_II']	1
UPI	['N_PUNK']	2
upporikas	['A_VOIMAKAS']	1
upporikas	['N_ASUKAS']	2
UPS	['ACRO_ÄKS']	1
UPS	['N_PUNK']	2
Upsous	['N_PUNK']	1
Upsous	['N_VAKUUTUS']	2
urjalainen	['A_AAKKOSELLINEN']	1
urjalainen	['N_AAKKOSTAMINEN']	2
urjalalainen	['A_AAKKOSELLINEN']	1
urjalalainen	['N_AAKKOSTAMINEN']	2
Urmas	['N_PATSAS']	1
Urmas	['N_VAKUUTUS']	2
uros	['N_UROS']	1
uros	['N_VAKUUTUS']	2
Urpo	['N_HEPO']	1
Urpo	['N_TALO']	2
uruguaylainen	['A_AAKKOSELLINEN']	1
uruguaylainen	['N_AAKKOSTAMINEN']	2
usea	['A_KORKEA']	1
usea	['PRON_USEA']	2
usein	['PCLE_NOPEASTI']	1
usein	['PRON_USEIMMAT']	2
uskalikko	['A_KOLKKO']	1
uskalikko	['N_UKKO']	2
uskelainen	['A_AAKKOSELLINEN']	1
uskelainen	['N_AAKKOSTAMINEN']	2
uskelalainen	['A_AAKKOSELLINEN']	1
uskelalainen	['N_AAKKOSTAMINEN']	2
uskonnoton	['A_VIATON']	1
uskonnoton	['N_OSATON']	2
uskottu	['A_VIMMATTU']	1
uskottu	['N_TORTTU']	2
uskova	['A_MATALA']	1
uskova	['N_ASEMA']	2
uskovainen	['A_AAKKOSELLINEN']	1
uskovainen	['N_AAKKOSTAMINEN']	2
utajärveläinen	['A_KYLMÄJÄRKINEN']	1
utajärveläinen	['N_KYLKIÄINEN']	2
utajärvinen	['A_KYLMÄJÄRKINEN']	1
utajärvinen	['N_KYLKIÄINEN']	2
UTi	['ACRO_II']	1
UTi	['N_RUUVI']	2
utsjokelainen	['A_AAKKOSELLINEN']	1
utsjokelainen	['N_AAKKOSTAMINEN']	2
uukuniemeläinen	['A_KYLMÄJÄRKINEN']	1
uukuniemeläinen	['N_KYLKIÄINEN']	2
uunillinen	['A_AAKKOSELLINEN']	1
uunillinen	['N_AAKKOSTAMINEN']	2
uuraislainen	['A_AAKKOSELLINEN']	1
uuraislainen	['N_AAKKOSTAMINEN']	2
Uuras	['N_PATSAS']	1
Uuras	['N_VAKUUTUS']	2
uusikaarlepyyläinen	['A_KYLMÄJÄRKINEN']	1
uusikaarlepyyläinen	['N_KYLKIÄINEN']	2
uusikaledonialainen	['A_AAKKOSELLINEN']	1
uusikaledonialainen	['N_AAKKOSTAMINEN']	2
Uusikaupunki	['N_51Uusikaupunki']	1
Uusikaupunki	['N_RUUVI']	2
uusikaupunkilainen	['A_AAKKOSELLINEN']	1
uusikaupunkilainen	['N_AAKKOSTAMINEN']	2
uusikuu	['N_51uusikuu']	1
uusikuu	['N_PUU']	2
Uusimaa	['N_51Uusimaa']	1
Uusimaa	['N_MAA']	2
Uusi-Seelanti	['N_51Uusi-Seelanti']	1
Uusi-Seelanti	['N_SOINTI']	2
uusiseelantilainen	['A_AAKKOSELLINEN']	1
uusiseelantilainen	['N_AAKKOSTAMINEN']	2
uusivuosi	['N_51uusivuosi']	1
uusivuosi	['N_KAUSI']	2
uzbekistanilainen	['A_AAKKOSELLINEN']	1
uzbekistanilainen	['N_AAKKOSTAMINEN']	2
vaalalainen	['A_AAKKOSELLINEN']	1
vaalalainen	['N_AAKKOSTAMINEN']	2
vaalea	['A_KORKEA']	1
vaalea	['N_SOKEA']	2
vaaleahiuksinen	['A_AAKKOSELLINEN']	1
vaaleahiuksinen	['N_AAKKOSTAMINEN']	2
vaaleanpunainen	['A_AAKKOSELLINEN']	1
vaaleanpunainen	['N_AAKKOSTAMINEN']	2
vaaleanruskea	['A_KORKEA']	1
vaaleanruskea	['N_SOKEA']	2
vaari	['N_RUUVI']	1
vaari	['PCLE_VAAN']	2
vaasalainen	['A_AAKKOSELLINEN']	1
vaasalainen	['N_AAKKOSTAMINEN']	2
vadillinen	['A_AAKKOSELLINEN']	1
vadillinen	['N_AAKKOSTAMINEN']	2
Vagujhely	['N_KÄRRY']	1
Vagujhely	['N_ZEN']	2
Vágújhely	['N_KÄRRY']	1
Vágújhely	['N_ZEN']	2
Vahe	['N_ASTE']	1
Vahe	['N_NALLE']	2
VAHO	['ACRO_OO']	1
VAHO	['N_TALO']	2
vahtolainen	['A_AAKKOSELLINEN']	1
vahtolainen	['N_AAKKOSTAMINEN']	2
vai	['N_HAI']	1
vai	['PCLE_VAAN']	2
vaikeavammainen	['A_AAKKOSELLINEN']	1
vaikeavammainen	['N_AAKKOSTAMINEN']	2
vaikkei	['PCLE_VAAN']	1
vaikkei	['X_51vaikkei']	2
vaja	['A_AAVA']	1
vaja	['N_KIRJA']	2
vajaahampainen	['A_AAKKOSELLINEN']	1
vajaahampainen	['N_AAKKOSTAMINEN']	2
VAK	['ACRO_OO']	1
VAK	['N_PUNK']	2
vakaus	['N_AAKKOSELLISUUS']	1
vakaus	['N_VAKUUTUS']	2
vakio	['A_AUTIO']	1
vakio	['N_TUOMIO']	2
Valérie	['N_BRASSERIE']	1
Valérie	['N_ZOMBIE']	2
valkea	['A_KORKEA']	1
valkea	['N_SOKEA']	2
valkeakoskelainen	['A_AAKKOSELLINEN']	1
valkeakoskelainen	['N_AAKKOSTAMINEN']	2
valkealainen	['A_AAKKOSELLINEN']	1
valkealainen	['N_AAKKOSTAMINEN']	2
valkealalainen	['A_AAKKOSELLINEN']	1
valkealalainen	['N_AAKKOSTAMINEN']	2
Valkealampi	['N_LAMMI']	1
Valkealampi	['N_SAMPI']	2
Valkianmajanpuhti	['N_RUUVI']	1
Valkianmajanpuhti	['N_TAUTI']	2
Valko	['N_MALKO']	1
Valko	['N_TALO']	2
valkoihoinen	['A_AAKKOSELLINEN']	1
valkoihoinen	['N_AAKKOSTAMINEN']	2
valkoinen	['A_AAKKOSELLINEN']	1
valkoinen	['N_AAKKOSTAMINEN']	2
valkokaulusrikollinen	['A_AAKKOSELLINEN']	1
valkokaulusrikollinen	['N_AAKKOSTAMINEN']	2
Valkolampi	['N_LAMMI']	1
Valkolampi	['N_SAMPI']	2
valkovenäläinen	['A_KYLMÄJÄRKINEN']	1
valkovenäläinen	['N_KYLKIÄINEN']	2
vallankumouksellinen	['A_AAKKOSELLINEN']	1
vallankumouksellinen	['N_AAKKOSTAMINEN']	2
valloni	['N_KANAALI']	1
valloni	['N_RUUVI']	2
Valmis	['N_RUUMIS']	1
Valmis	['N_VAKUUTUS']	2
valtimolainen	['A_AAKKOSELLINEN']	1
valtimolainen	['N_AAKKOSTAMINEN']	2
Valto	['N_KIELTO']	1
Valto	['N_TALO']	2
valtuutettu	['A_VIMMATTU']	1
valtuutettu	['N_TORTTU']	2
Valve	['N_ASTE']	1
Valve	['N_TARVE']	2
Valve	['N_NALLE']	3
Valvira	['ACRO_AA']	1
Valvira	['N_KITARA']	2
vammainen	['A_AAKKOSELLINEN']	1
vammainen	['N_AAKKOSTAMINEN']	2
vammalainen	['A_AAKKOSELLINEN']	1
vammalainen	['N_AAKKOSTAMINEN']	2
vammalalainen	['A_AAKKOSELLINEN']	1
vammalalainen	['N_AAKKOSTAMINEN']	2
VAMP	['ACRO_EE']	1
VAMP	['N_PUNK']	2
vampulainen	['A_AAKKOSELLINEN']	1
vampulainen	['N_AAKKOSTAMINEN']	2
vampulalainen	['A_AAKKOSELLINEN']	1
vampulalainen	['N_AAKKOSTAMINEN']	2
van	['N_VAASAN']	1
van	['PCLE_VAAN']	2
vanajainen	['A_AAKKOSELLINEN']	1
vanajainen	['N_AAKKOSTAMINEN']	2
vanajalainen	['A_AAKKOSELLINEN']	1
vanajalainen	['N_AAKKOSTAMINEN']	2
vanhaemäntä	['N_51vanhaemäntä']	1
vanhaemäntä	['N_HÄNTÄ']	2
vanhaisäntä	['N_51vanhaisäntä']	1
vanhaisäntä	['N_HÄNTÄ']	2
vanhakaupunki	['N_51vanhakaupunki']	1
vanhakaupunki	['N_VANKI']	2
Vanhanrannanpuhti	['N_RUUVI']	1
Vanhanrannanpuhti	['N_TAUTI']	2
vanhapiika	['N_51vanhapiika']	1
vanhapiika	['N_VIKA']	2
vanhapoika	['N_51vanhapoika']	1
vanhapoika	['N_POIKA']	2
vanhuudenheikko	['A_HUPAKKO']	1
vanhuudenheikko	['N_LEPAKKO']	2
vanhuudenhöperö	['A_LÖPERÖ']	1
vanhuudenhöperö	['N_JÄÄTELÖ']	2
vantaalainen	['A_AAKKOSELLINEN']	1
vantaalainen	['N_AAKKOSTAMINEN']	2
Vanto	['N_TALO']	1
Vanto	['N_TUNTO']	2
vanuatulainen	['A_AAKKOSELLINEN']	1
vanuatulainen	['N_AAKKOSTAMINEN']	2
vapaa	['A_VAPAA']	1
vapaa	['N_VAINAA']	2
vapaaehtoinen	['A_AAKKOSELLINEN']	1
vapaaehtoinen	['N_AAKKOSTAMINEN']	2
vapaamielinen	['A_KYLMÄJÄRKINEN']	1
vapaamielinen	['N_KYLKIÄINEN']	2
Vapunrimpi	['N_LAMMI']	1
Vapunrimpi	['N_SAMPI']	2
varhaiskypsä	['A_TYHMÄ']	1
varhaiskypsä	['N_HÖPÖTTÄJÄ']	2
vari	['A_ABNORMI']	1
vari	['N_RUUVI']	2
varkautelainen	['A_AAKKOSELLINEN']	1
varkautelainen	['N_AAKKOSTAMINEN']	2
varpaisjärveläinen	['A_KYLMÄJÄRKINEN']	1
varpaisjärveläinen	['N_KYLKIÄINEN']	2
Varpu	['N_APU']	1
Varpu	['N_ASU']	2
Varras	['N_PORRAS']	1
Varras	['N_VAKUUTUS']	2
varsinaissuomalainen	['A_AAKKOSELLINEN']	1
varsinaissuomalainen	['N_AAKKOSTAMINEN']	2
Varttirimpi	['N_LAMMI']	1
