lemma	new_para	argument
puhua	V_KAUNISTUA	intransitive
puhutella	V_SULATELLA	intransitive
puhuttaa	V_VIEROITTAA	intransitive
puhututtaa	V_VIEROITTAA	intransitive
puida	V_KOPIOIDA	intransitive
puijata	V_ARVATA	intransitive
puikahtaa	V_MOJAHTAA	intransitive
puikkaroida	V_KOPIOIDA	intransitive
puikkelehtia	V_AHNEHTIA	intransitive
puikkia	V_KUKKIA	intransitive
puistaa	V_MUTRISTAA	intransitive
puistattaa	V_VIEROITTAA	intransitive
puistella	V_ETUILLA	intransitive
pujahtaa	V_MOJAHTAA	intransitive
pujoa	V_PUNOA	intransitive
pujotella	V_SULATELLA	intransitive
pujottaa	V_VIEROITTAA	intransitive
pujottautua	V_ROHTUA	intransitive
pujottua	V_HERMOTTUA	intransitive
pukahtaa	V_MOJAHTAA	intransitive
pukata	V_MORKATA	intransitive
pukea	V_PUKEA	intransitive
pukeutua	V_ROHTUA	intransitive
pukittaa	V_VIEROITTAA	intransitive
pukkailla	V_ARVAILLA	intransitive
puksuttaa	V_VIEROITTAA	intransitive
pulahtaa	V_MOJAHTAA	intransitive
pulauttaa	V_VIEROITTAA	intransitive
puleerata	V_ARVATA	intransitive
pulikoida	V_KOPIOIDA	intransitive
pulinoida	V_KOPIOIDA	intransitive
pulista	V_MARISTA	intransitive
pulittaa	V_VIEROITTAA	intransitive
puliveivata	V_ARVATA	intransitive
pulkkailla	V_ARVAILLA	intransitive
pullahtaa	V_MOJAHTAA	intransitive
pullauttaa	V_VIEROITTAA	intransitive
pullikoida	V_MELLAKOIDA	intransitive
pullistaa	V_MUTRISTAA	intransitive
pullistella	V_ETUILLA	intransitive
pullistua	V_KAUNISTUA	intransitive
pullottaa	V_VIEROITTAA	intransitive
pulpahdella	V_TIPAHDELLA	intransitive
pulpahtaa	V_MOJAHTAA	intransitive
pulppuilla	V_ETUILLA	intransitive
pulputa	V_PULPUTA	intransitive
pulputtaa	V_VIEROITTAA	intransitive
pulskistaa	V_MUTRISTAA	intransitive
pulskistua	V_KAUNISTUA	intransitive
pulsoida	V_KOPIOIDA	intransitive
pultata	V_LUNTATA	intransitive
pultittaa	V_VIEROITTAA	intransitive
pulverisoida	V_KOPIOIDA	intransitive
pulveroida	V_KOPIOIDA	intransitive
pulveroitua	V_ROHTUA	intransitive
pummata	V_ARVATA	intransitive
pumpata	V_SIEPATA	intransitive
pumputa	V_PULPUTA	intransitive
punakoitua	V_ROHTUA	intransitive
punastella	V_ETUILLA	intransitive
punastua	V_KAUNISTUA	intransitive
punastuttaa	V_VIEROITTAA	intransitive
punata	V_ARVATA	intransitive
punehtia	V_AHNEHTIA	intransitive
punehtua	V_ROHTUA	intransitive
punerruttaa	V_VIEROITTAA	intransitive
punertaa	V_KUHERTAA	intransitive
punertua	V_PUSERTUA	intransitive
punkteerata	V_ARVATA	intransitive
punktoida	V_KOPIOIDA	intransitive
punnertaa	V_KUHERTAA	intransitive
punnita	V_PALKITA	intransitive
punoa	V_PUNOA	intransitive
punoittaa	V_VIEROITTAA	intransitive
punoittua	V_HERMOTTUA	intransitive
punoutua	V_ROHTUA	intransitive
puntaroida	V_KOPIOIDA	intransitive
puntata	V_LUNTATA	intransitive
puolantaa	V_HUONONTAA	intransitive
puolata	V_ARVATA	intransitive
puoliautomatisoida	V_KOPIOIDA	intransitive
puoliintua	V_VAKAANTUA	intransitive
puolilainausmerkittää	V_RÄPSYTTÄÄ	intransitive
puolipohjata	V_ARVATA	intransitive
puolittaa	V_VIEROITTAA	intransitive
puolittua	V_HERMOTTUA	intransitive
puoliutua	V_ROHTUA	intransitive
puoltaa	V_SIVALTAA	intransitive
puolustaa	V_MUTRISTAA	intransitive
puolustautua	V_ROHTUA	intransitive
puolustella	V_ETUILLA	intransitive
puomittaa	V_VIEROITTAA	intransitive
puoskaroida	V_KOPIOIDA	intransitive
pupeltaa	V_SIVALTAA	intransitive
puputtaa	V_VIEROITTAA	intransitive
puraista	V_MARISTA	intransitive
purattaa	V_VIEROITTAA	intransitive
pureksia	V_KOSIA	intransitive
pureskella	V_ETUILLA	intransitive
pureutua	V_ROHTUA	intransitive
puristaa	V_MUTRISTAA	intransitive
puristautua	V_ROHTUA	intransitive
puristella	V_ETUILLA	intransitive
puristua	V_KAUNISTUA	intransitive
puristuttaa	V_VIEROITTAA	intransitive
purjehtia	V_AHNEHTIA	intransitive
purjelautailla	V_ARVAILLA	intransitive
purkaa	V_PURKAA	intransitive
purkaantua	V_VAKAANTUA	intransitive
purkautua	V_ROHTUA	intransitive
purkittaa	V_VIEROITTAA	intransitive
purnata	V_ARVATA	intransitive
purppuroida	V_KOPIOIDA	intransitive
purra	V_SURRA	intransitive
purskahdella	V_TIPAHDELLA	intransitive
purskahtaa	V_MOJAHTAA	intransitive
purskauttaa	V_VIEROITTAA	intransitive
purskua	V_KAUNISTUA	intransitive
purskutella	V_SULATELLA	intransitive
purskuttaa	V_VIEROITTAA	intransitive
pursottaa	V_VIEROITTAA	intransitive
pursua	V_KAUNISTUA	intransitive
pursuilla	V_ETUILLA	intransitive
pursuta	V_KARHUTA	intransitive
pusata	V_ARVATA	intransitive
pusertaa	V_KUHERTAA	intransitive
pusertautua	V_ROHTUA	intransitive
pusertua	V_PUSERTUA	intransitive
pusia	V_KOSIA	intransitive
puskea	V_SOTKEA	intransitive
puskeutua	V_ROHTUA	intransitive
puskuroida	V_KOPIOIDA	intransitive
pussailla	V_ARVAILLA	intransitive
pussata	V_ARVATA	intransitive
pussittaa	V_VIEROITTAA	intransitive
putata	V_LUNTATA	intransitive
putkahdella	V_TIPAHDELLA	intransitive
putkahtaa	V_MOJAHTAA	intransitive
putkittaa	V_VIEROITTAA	intransitive
putlata	V_ARVATA	intransitive
putoilla	V_ARVAILLA	intransitive
putputtaa	V_VIEROITTAA	intransitive
putsaantua	V_VAKAANTUA	intransitive
putsata	V_ARVATA	intransitive
puuduttaa	V_VIEROITTAA	intransitive
puuhailla	V_ARVAILLA	intransitive
puuhastella	V_ETUILLA	intransitive
puuhata	V_ARVATA	intransitive
puukottaa	V_VIEROITTAA	intransitive
puunata	V_ARVATA	intransitive
puupittaa	V_VIEROITTAA	intransitive
puurouttaa	V_VIEROITTAA	intransitive
puuroutua	V_ROHTUA	intransitive
puurtaa	V_KUHERTAA	intransitive
puuskahtaa	V_MOJAHTAA	intransitive
puuskua	V_KAUNISTUA	intransitive
puuskuttaa	V_VIEROITTAA	intransitive
puuteroida	V_KOPIOIDA	intransitive
puuttua	V_HERMOTTUA	intransitive
puutua	V_ROHTUA	intransitive
puvustaa	V_MUTRISTAA	intransitive
pyhittäytyä	V_SILIYTYÄ	intransitive
pyhittää	V_RÄPSYTTÄÄ	intransitive
pykiä	V_RYSKIÄ	intransitive
pykälöidä	V_ÖYKKÄRÖIDÄ	intransitive
pykätä	V_YNNÄTÄ	intransitive
pyllistellä	V_ÄKSYILLÄ	intransitive
pyllistää	V_KIVISTÄÄ	intransitive
pyllyillä	V_ÄKSYILLÄ	intransitive
pyllähtää	V_YSKÄHTÄÄ	intransitive
pylläyttää	V_RÄPSYTTÄÄ	intransitive
pynttäytyä	V_SILIYTYÄ	intransitive
pyntätä	V_LÄNTÄTÄ	intransitive
pyristellä	V_ÄKSYILLÄ	intransitive
pyrkiä	V_SÖRKKIÄ	intransitive
pyrolysoida	V_KOPIOIDA	intransitive
pyrskiä	V_RYSKIÄ	intransitive
pyrskähdellä	V_SÄPSÄHDELLÄ	intransitive
pyrskähtää	V_YSKÄHTÄÄ	intransitive
pyrytellä	V_HERÄTELLÄ	intransitive
pyryttyä	V_KIVETTYÄ	intransitive
pyryttää	V_RÄPSYTTÄÄ	intransitive
pyrytä	V_SELVITÄ	intransitive
pyrähdellä	V_SÄPSÄHDELLÄ	intransitive
pyrähtää	V_YSKÄHTÄÄ	intransitive
pyssyttää	V_RÄPSYTTÄÄ	intransitive
pystytellä	V_HERÄTELLÄ	intransitive
pystyttää	V_RÄPSYTTÄÄ	intransitive
pystyä	V_ÄLLISTYÄ	intransitive
pysytellä	V_HERÄTELLÄ	intransitive
pysyttäytyä	V_SILIYTYÄ	intransitive
pysyttää	V_RÄPSYTTÄÄ	intransitive
pysyä	V_ÄLLISTYÄ	intransitive
pysähdellä	V_SÄPSÄHDELLÄ	intransitive
pysähtyä	V_SILIYTYÄ	intransitive
pysähtää	V_YSKÄHTÄÄ	intransitive
pysäköidä	V_ÖYKKÄRÖIDÄ	intransitive
pysäytellä	V_HERÄTELLÄ	intransitive
pysäyttää	V_RÄPSYTTÄÄ	intransitive
pyttyillä	V_ÄKSYILLÄ	intransitive
pyttyyntyä	V_TYHJENTYÄ	intransitive
pytyttää	V_RÄPSYTTÄÄ	intransitive
pyydellä	V_SÄPSÄHDELLÄ	intransitive
pyydystellä	V_ÄKSYILLÄ	intransitive
pyydystää	V_KIVISTÄÄ	intransitive
pyyhittää	V_RÄPSYTTÄÄ	intransitive
pyyhkiytyä	V_SILIYTYÄ	intransitive
pyyhkiä	V_SÖRKKIÄ	intransitive
pyyhkäistä	V_ÄRISTÄ	intransitive
pyyhäistä	V_ÄRISTÄ	intransitive
pyyhältää	V_VIHELTÄÄ	intransitive
pyykittää	V_RÄPSYTTÄÄ	intransitive
pyykätä	V_YÖKÄTÄ	intransitive
pyylevöityä	V_SILIYTYÄ	intransitive
pyytää	V_PYYTÄÄ	intransitive
pyältää	V_VIHELTÄÄ	intransitive
pyörentää	V_HIVENTÄÄ	intransitive
pyöretä	V_VÄHETÄ	intransitive
pyöriskellä	V_ÄKSYILLÄ	intransitive
pyöristyä	V_ÄLLISTYÄ	intransitive
pyöristää	V_KIVISTÄÄ	intransitive
pyöritellä	V_HERÄTELLÄ	intransitive
pyörittää	V_RÄPSYTTÄÄ	intransitive
pyöriä	V_RYSKIÄ	intransitive
pyörryttää	V_RÄPSYTTÄÄ	intransitive
pyörtyillä	V_ÄKSYILLÄ	intransitive
pyörtyä	V_KIERTYÄ	intransitive
pyörtää	V_NÄPERTÄÄ	intransitive
pyörähdellä	V_SÄPSÄHDELLÄ	intransitive
pyörähdyttää	V_RÄPSYTTÄÄ	intransitive
pyörähtää	V_YSKÄHTÄÄ	intransitive
pyöräillä	V_LEPÄILLÄ	intransitive
pyöräyttää	V_RÄPSYTTÄÄ	intransitive
pähkiä	V_RYSKIÄ	intransitive
pähkäillä	V_LEPÄILLÄ	intransitive
päihdyttää	V_RÄPSYTTÄÄ	intransitive
päihittää	V_RÄPSYTTÄÄ	intransitive
päihtyä	V_SILIYTYÄ	intransitive
päilyä	V_ÄLLISTYÄ	intransitive
päivettyä	V_KIVETTYÄ	intransitive
päivettää	V_RÄPSYTTÄÄ	intransitive
päivitellä	V_HERÄTELLÄ	intransitive
päivittyä	V_KIVETTYÄ	intransitive
päivittää	V_RÄPSYTTÄÄ	intransitive
päivystää	V_KIVISTÄÄ	intransitive
päivätä	V_YNNÄTÄ	intransitive
päkistää	V_KIVISTÄÄ	intransitive
pälkähtää	V_YSKÄHTÄÄ	intransitive
pällistellä	V_ÄKSYILLÄ	intransitive
pälpättää	V_RÄPSYTTÄÄ	intransitive
pälyillä	V_ÄKSYILLÄ	intransitive
pälättää	V_RÄPSYTTÄÄ	intransitive
pämpätä	V_VÄLPÄTÄ	intransitive
pänniä	V_RYSKIÄ	intransitive
päntätä	V_LÄNTÄTÄ	intransitive
päristä	V_ÄRISTÄ	intransitive
päristää	V_KIVISTÄÄ	intransitive
pärisyttää	V_RÄPSYTTÄÄ	intransitive
pärjäillä	V_LEPÄILLÄ	intransitive
pärjätä	V_YNNÄTÄ	intransitive
pärpättää	V_RÄPSYTTÄÄ	intransitive
pärrätä	V_YNNÄTÄ	intransitive
pärskiä	V_RYSKIÄ	intransitive
pärskytellä	V_HERÄTELLÄ	intransitive
pärskyttää	V_RÄPSYTTÄÄ	intransitive
pärskyä	V_ÄLLISTYÄ	intransitive
pärskähdellä	V_SÄPSÄHDELLÄ	intransitive
pärskähtää	V_YSKÄHTÄÄ	intransitive
pärskäyttää	V_RÄPSYTTÄÄ	intransitive
pärskää	V_ÄHKÄÄ	intransitive
pärähtää	V_YSKÄHTÄÄ	intransitive
päräyttää	V_RÄPSYTTÄÄ	intransitive
pätevöidä	V_ÖYKKÄRÖIDÄ	intransitive
pätevöittää	V_RÄPSYTTÄÄ	intransitive
pätevöityä	V_SILIYTYÄ	intransitive
päteä	V_PÄTEÄ	intransitive
pätkiä	V_RYSKIÄ	intransitive
pätkäistä	V_ÄRISTÄ	intransitive
päällekirjoittaa	V_VIEROITTAA	intransitive
päälleviivata	V_ARVATA	intransitive
päällikeommella	V_OMMELLA	intransitive
päällystää	V_KIVISTÄÄ	intransitive
pääomavaltaistua	V_KAUNISTUA	intransitive
pääomittaa	V_VIEROITTAA	intransitive
päärmätä	V_YNNÄTÄ	intransitive
päästellä	V_ÄKSYILLÄ	intransitive
päästä	V_ÄRISTÄ	intransitive
päästää	V_KIVISTÄÄ	intransitive
päätellä	V_HERÄTELLÄ	intransitive
päättyä	V_KIVETTYÄ	intransitive
päättää	V_RÄPSYTTÄÄ	intransitive
päätyä	V_SILIYTYÄ	intransitive
pöhöttyä	V_KIVETTYÄ	intransitive
pöhöttää	V_RÄPSYTTÄÄ	intransitive
pökerryttää	V_RÄPSYTTÄÄ	intransitive
pökertyä	V_KIERTYÄ	intransitive
pökkiä	V_SÖRKKIÄ	intransitive
pökätä	V_YÖKÄTÄ	intransitive
pölistä	V_ÄRISTÄ	intransitive
pölkyttää	V_RÄPSYTTÄÄ	intransitive
pölliä	V_RYSKIÄ	intransitive
pöllytellä	V_HERÄTELLÄ	intransitive
pöllyttää	V_RÄPSYTTÄÄ	intransitive
pöllytä	V_SELVITÄ	intransitive
pöllähdellä	V_SÄPSÄHDELLÄ	intransitive
pöllähtää	V_YSKÄHTÄÄ	intransitive
pöllämystyä	V_ÄLLISTYÄ	intransitive
pölläyttää	V_RÄPSYTTÄÄ	intransitive
pölpöttää	V_RÄPSYTTÄÄ	intransitive
pölyttyä	V_KIVETTYÄ	intransitive
pölyttää	V_RÄPSYTTÄÄ	intransitive
pölytä	V_SELVITÄ	intransitive
pölyyntyä	V_TYHJENTYÄ	intransitive
pölyyttää	V_RÄPSYTTÄÄ	intransitive
pölähdellä	V_SÄPSÄHDELLÄ	intransitive
pölähtää	V_YSKÄHTÄÄ	intransitive
pöläyttää	V_RÄPSYTTÄÄ	intransitive
pölöttää	V_RÄPSYTTÄÄ	intransitive
pömpöttää	V_RÄPSYTTÄÄ	intransitive
pönkittää	V_RÄPSYTTÄÄ	intransitive
pönäköityä	V_SILIYTYÄ	intransitive
pöpistä	V_ÄRISTÄ	intransitive
pöpöttää	V_RÄPSYTTÄÄ	intransitive
pörhistellä	V_ÄKSYILLÄ	intransitive
pörhistyä	V_ÄLLISTYÄ	intransitive
pörhistää	V_KIVISTÄÄ	intransitive
pöristä	V_ÄRISTÄ	intransitive
pörräillä	V_LEPÄILLÄ	intransitive
pörrätä	V_YNNÄTÄ	intransitive
pörröttyä	V_KIVETTYÄ	intransitive
pörröttää	V_RÄPSYTTÄÄ	intransitive
pössytellä	V_HERÄTELLÄ	intransitive
pötkiä	V_RYSKIÄ	intransitive
pötköttää	V_RÄPSYTTÄÄ	intransitive
pöydätä	V_TÄHDÄTÄ	intransitive
pöyhentää	V_HIVENTÄÄ	intransitive
pöyhistellä	V_ÄKSYILLÄ	intransitive
pöyhistyä	V_ÄLLISTYÄ	intransitive
pöyhistää	V_KIVISTÄÄ	intransitive
pöyhiä	V_RYSKIÄ	intransitive
pöyhkeillä	V_ÄKSYILLÄ	intransitive
pöyhöttää	V_RÄPSYTTÄÄ	intransitive
pöyristyttää	V_RÄPSYTTÄÄ	intransitive
pöyristyä	V_ÄLLISTYÄ	intransitive
pöytäkirjata	V_ARVATA	intransitive
raadella	V_TIPAHDELLA	intransitive
raaentaa	V_HUONONTAA	intransitive
raaentua	V_VAKAANTUA	intransitive
raahaantua	V_VAKAANTUA	intransitive
raahata	V_ARVATA	intransitive
raahautua	V_ROHTUA	intransitive
raahustaa	V_MUTRISTAA	intransitive
raaistaa	V_MUTRISTAA	intransitive
raaistua	V_KAUNISTUA	intransitive
raaistuttaa	V_VIEROITTAA	intransitive
raakakypsyttää	V_RÄPSYTTÄÄ	intransitive
raakakypsyä	V_ÄLLISTYÄ	intransitive
raakata	V_ARVATA	intransitive
raakkua	V_NUOKKUA	intransitive
raakua	V_NUOKKUA	intransitive
raamittaa	V_VIEROITTAA	intransitive
raapaista	V_MARISTA	intransitive
raapata	V_SIEPATA	intransitive
raapia	V_RAAPIA	intransitive
raapiintua	V_VAKAANTUA	intransitive
raapiutua	V_ROHTUA	intransitive
raappia	V_KALPPIA	intransitive
raappiintua	V_VAKAANTUA	intransitive
raappiutua	V_ROHTUA	intransitive
raapustaa	V_MUTRISTAA	intransitive
raapustella	V_ETUILLA	intransitive
raaputella	V_SULATELLA	intransitive
raaputtaa	V_VIEROITTAA	intransitive
raaskia	V_KOSIA	intransitive
raastaa	V_KASVAA	intransitive
raastua	V_KAUNISTUA	intransitive
raataa	V_SATAA	intransitive
raatsia	V_KOSIA	intransitive
radeerata	V_ARVATA	intransitive
radikaalistaa	V_MUTRISTAA	intransitive
radikaalistua	V_KAUNISTUA	intransitive
radikalisoida	V_KOPIOIDA	intransitive
radikalisoitua	V_ROHTUA	intransitive
radioida	V_KOPIOIDA	intransitive
radioleimata	V_ARVATA	intransitive
raffinoida	V_KOPIOIDA	intransitive
raffinoitua	V_ROHTUA	intransitive
rahastaa	V_MUTRISTAA	intransitive
rahastoida	V_KOPIOIDA	intransitive
rahdata	V_JAHDATA	intransitive
rahdittaa	V_VIEROITTAA	intransitive
rahista	V_MARISTA	intransitive
rahjustaa	V_MUTRISTAA	intransitive
rahkoittua	V_HERMOTTUA	intransitive
rahoittaa	V_VIEROITTAA	intransitive
raidoittaa	V_VIEROITTAA	intransitive
raihnaantua	V_VAKAANTUA	intransitive
raihnautua	V_ROHTUA	intransitive
raijata	V_ARVATA	intransitive
raikaa	V_RAIKAA	intransitive
raikastaa	V_MUTRISTAA	intransitive
raikua	V_NUOKKUA	intransitive
railata	V_ARVATA	intransitive
railoilla	V_ARVAILLA	intransitive
rainata	V_ARVATA	intransitive
raiskaantua	V_VAKAANTUA	intransitive
raiskata	V_ARVATA	intransitive
raiskautua	V_ROHTUA	intransitive
raiteilla	V_ETUILLA	intransitive
raitistaa	V_MUTRISTAA	intransitive
raitistella	V_ETUILLA	intransitive
raitistua	V_KAUNISTUA	intransitive
raivata	V_ARVATA	intransitive
raivauttaa	V_VIEROITTAA	intransitive
raivautua	V_ROHTUA	intransitive
raivostua	V_KAUNISTUA	intransitive
raivostuttaa	V_VIEROITTAA	intransitive
raivota	V_KARHUTA	intransitive
rajata	V_ARVATA	intransitive
rajautua	V_ROHTUA	intransitive
rajoittaa	V_VIEROITTAA	intransitive
rajoittua	V_HERMOTTUA	intransitive
rakastaa	V_MUTRISTAA	intransitive
rakastella	V_ETUILLA	intransitive
rakastua	V_KAUNISTUA	intransitive
rakeistaa	V_MUTRISTAA	intransitive
rakennella	V_KOMENNELLA	intransitive
rakennuttaa	V_VIEROITTAA	intransitive
rakentaa	V_HUONONTAA	intransitive
rakenteistaa	V_MUTRISTAA	intransitive
rakentua	V_VAKAANTUA	intransitive
rakkuloida	V_KOPIOIDA	intransitive
rakkuloitua	V_ROHTUA	intransitive
rakoilla	V_ARVAILLA	intransitive
rakottua	V_HERMOTTUA	intransitive
raksaa	V_RAIKAA	intransitive
raksahdella	V_TIPAHDELLA	intransitive
raksahtaa	V_MOJAHTAA	intransitive
raksauttaa	V_VIEROITTAA	intransitive
raksia	V_KOSIA	intransitive
raksua	V_KAUNISTUA	intransitive
raksuttaa	V_VIEROITTAA	intransitive
rallatella	V_SULATELLA	intransitive
rallattaa	V_VIEROITTAA	intransitive
ramaista	V_MARISTA	intransitive
rampaantua	V_VAKAANTUA	intransitive
rampata	V_SIEPATA	intransitive
rampauttaa	V_VIEROITTAA	intransitive
rampautua	V_ROHTUA	intransitive
rampittaa	V_VIEROITTAA	intransitive
rangaista	V_RANGAISTA	intransitive
rankaista	V_MARISTA	intransitive
rankata	V_MORKATA	intransitive
ranketa	V_NIUKETA	intransitive
ranskalaistaa	V_MUTRISTAA	intransitive
ranskalaistua	V_KAUNISTUA	intransitive
ranskantaa	V_HUONONTAA	intransitive
rantaantua	V_VAKAANTUA	intransitive
rantautua	V_ROHTUA	intransitive
raotella	V_SULATELLA	intransitive
raottaa	V_VIEROITTAA	intransitive
raottua	V_HERMOTTUA	intransitive
rapata	V_SIEPATA	intransitive
rapauttaa	V_VIEROITTAA	intransitive
rapautua	V_ROHTUA	intransitive
rapeutua	V_ROHTUA	intransitive
rapista	V_MARISTA	intransitive
rapistella	V_ETUILLA	intransitive
rapistua	V_KAUNISTUA	intransitive
rapisuttaa	V_VIEROITTAA	intransitive
raplata	V_ARVATA	intransitive
raportoida	V_KOPIOIDA	intransitive
rappeuttaa	V_VIEROITTAA	intransitive
rappeutua	V_ROHTUA	intransitive
rappioittaa	V_VIEROITTAA	intransitive
rappioitua	V_ROHTUA	intransitive
rapsaa	V_RAIKAA	intransitive
rapsahdella	V_TIPAHDELLA	intransitive
rapsahtaa	V_MOJAHTAA	intransitive
rapsauttaa	V_VIEROITTAA	intransitive
rapsia	V_KOSIA	intransitive
rapsutella	V_SULATELLA	intransitive
rapsuttaa	V_VIEROITTAA	intransitive
rasahdella	V_TIPAHDELLA	intransitive
rasahtaa	V_MOJAHTAA	intransitive
rasittaa	V_VIEROITTAA	intransitive
rasittua	V_HERMOTTUA	intransitive
raskauttaa	V_VIEROITTAA	intransitive
raskia	V_KOSIA	intransitive
raspata	V_ARVATA	intransitive
rassailla	V_ARVAILLA	intransitive
rassata	V_ARVATA	intransitive
rasteroida	V_KOPIOIDA	intransitive
rastia	V_KOSIA	intransitive
rastittaa	V_VIEROITTAA	intransitive
rasvaantua	V_VAKAANTUA	intransitive
rasvata	V_ARVATA	intransitive
rasvauttaa	V_VIEROITTAA	intransitive
rasvautua	V_ROHTUA	intransitive
rasvoittaa	V_VIEROITTAA	intransitive
rasvoittua	V_HERMOTTUA	intransitive
ratautua	V_ROHTUA	intransitive
ratifioida	V_KOPIOIDA	intransitive
rationaalistaa	V_MUTRISTAA	intransitive
rationaalistua	V_KAUNISTUA	intransitive
rationalisoida	V_KOPIOIDA	intransitive
rationalisoitua	V_ROHTUA	intransitive
ratista	V_MARISTA	intransitive
ratkaista	V_MARISTA	intransitive
ratkeilla	V_ETUILLA	intransitive
ratketa	V_KARHUTA	intransitive
ratkoa	V_PUNOA	intransitive
ratsastaa	V_MUTRISTAA	intransitive
ratsastella	V_ETUILLA	intransitive
ratsata	V_ARVATA	intransitive
ratsautua	V_ROHTUA	intransitive
ratustaa	V_MUTRISTAA	intransitive
ratustella	V_ETUILLA	intransitive
raudoittaa	V_VIEROITTAA	intransitive
raueta	V_NIUKETA	intransitive
raueta	V_POIKETA	intransitive
rauhoitella	V_SULATELLA	intransitive
rauhoittaa	V_VIEROITTAA	intransitive
rauhoittua	V_HERMOTTUA	intransitive
raukaista	V_MARISTA	intransitive
raunioittaa	V_VIEROITTAA	intransitive
raunioitua	V_ROHTUA	intransitive
ravata	V_ARVATA	intransitive
ravauttaa	V_VIEROITTAA	intransitive
ravistaa	V_MUTRISTAA	intransitive
ravistella	V_ETUILLA	intransitive
ravistua	V_KAUNISTUA	intransitive
ravistuttaa	V_VIEROITTAA	intransitive
ravita	V_PALKITA	intransitive
ravustaa	V_MUTRISTAA	intransitive
reaalistaa	V_MUTRISTAA	intransitive
reaalistua	V_KAUNISTUA	intransitive
reagoida	V_KOPIOIDA	intransitive
realisoida	V_KOPIOIDA	intransitive
realisoitua	V_ROHTUA	intransitive
redusoida	V_KOPIOIDA	intransitive
redusoitua	V_ROHTUA	intransitive
refaktoroida	V_KOPIOIDA	intransitive
referoida	V_KOPIOIDA	intransitive
reflektoida	V_KOPIOIDA	intransitive
reformoida	V_KOPIOIDA	intransitive
regeneroida	V_KOPIOIDA	intransitive
regeneroitua	V_ROHTUA	intransitive
rehabilitoida	V_KOPIOIDA	intransitive
rehennellä	V_KÄÄNNELLÄ	intransitive
rehevöittää	V_RÄPSYTTÄÄ	intransitive
rehevöityä	V_SILIYTYÄ	intransitive
rehkiä	V_RYSKIÄ	intransitive
rehottaa	V_VIEROITTAA	intransitive
rehustaa	V_MUTRISTAA	intransitive
rehvastella	V_ETUILLA	intransitive
rei’ittää	V_RÄPSYTTÄÄ	intransitive
reikiintyä	V_TYHJENTYÄ	intransitive
reilata	V_ARVATA	intransitive
reinkarnoitua	V_ROHTUA	intransitive
reionisoida	V_KOPIOIDA	intransitive
reipastua	V_KAUNISTUA	intransitive
reipastuttaa	V_VIEROITTAA	intransitive
reippailla	V_ARVAILLA	intransitive
reissata	V_ARVATA	intransitive
reistailla	V_ARVAILLA	intransitive
reistata	V_ARVATA	intransitive
reitittää	V_RÄPSYTTÄÄ	intransitive
reivata	V_ARVATA	intransitive
rekattaa	V_VIEROITTAA	intransitive
rekisteröidä	V_ÖYKKÄRÖIDÄ	intransitive
reklamoida	V_KOPIOIDA	intransitive
rekombinoida	V_KOPIOIDA	intransitive
rekonstruoida	V_KOPIOIDA	intransitive
rekristallisoida	V_KOPIOIDA	intransitive
rekrytoida	V_KOPIOIDA	intransitive
rekrytoitua	V_ROHTUA	intransitive
rektifioida	V_KOPIOIDA	intransitive
relata	V_ARVATA	intransitive
releoida	V_KOPIOIDA	intransitive
rellestää	V_KIVISTÄÄ	intransitive
remahtaa	V_MOJAHTAA	intransitive
remasteroida	V_KOPIOIDA	intransitive
remiksata	V_ARVATA	intransitive
remilitarisoida	V_KOPIOIDA	intransitive
remittoida	V_KOPIOIDA	intransitive
remontoida	V_KOPIOIDA	intransitive
remontteerata	V_ARVATA	intransitive
rempata	V_SIEPATA	intransitive
remuta	V_KARHUTA	intransitive
renderoida	V_KOPIOIDA	intransitive
renderöidä	V_ÖYKKÄRÖIDÄ	intransitive
rengastaa	V_MUTRISTAA	intransitive
renkuttaa	V_VIEROITTAA	intransitive
renormalisoida	V_KOPIOIDA	intransitive
rentouttaa	V_VIEROITTAA	intransitive
rentoutua	V_ROHTUA	intransitive
renttuilla	V_ETUILLA	intransitive
reorganisoida	V_KOPIOIDA	intransitive
repata	V_SIEPATA	intransitive
repeentyä	V_TYHJENTYÄ	intransitive
repeillä	V_ÄKSYILLÄ	intransitive
repeytyä	V_SILIYTYÄ	intransitive
repiä	V_RIIPIÄ	intransitive
replikoida	V_KOPIOIDA	intransitive
repostella	V_ETUILLA	intransitive
reprodusoida	V_KOPIOIDA	intransitive
repsahtaa	V_MOJAHTAA	intransitive
repsottaa	V_VIEROITTAA	intransitive
reputtaa	V_VIEROITTAA	intransitive
repäistä	V_ÄRISTÄ	intransitive
reservoida	V_KOPIOIDA	intransitive
resigneerata	V_ARVATA	intransitive
resignoitua	V_ROHTUA	intransitive
resitoida	V_KOPIOIDA	intransitive
resonoida	V_KOPIOIDA	intransitive
respiroida	V_KOPIOIDA	intransitive
restauroida	V_KOPIOIDA	intransitive
resursoida	V_KOPIOIDA	intransitive
resuta	V_KARHUTA	intransitive
retalehdella	V_TIPAHDELLA	intransitive
retkahdella	V_TIPAHDELLA	intransitive
retkahtaa	V_MOJAHTAA	intransitive
retkeillä	V_ÄKSYILLÄ	intransitive
retkottaa	V_VIEROITTAA	intransitive
retkua	V_KAUNISTUA	intransitive
retostaa	V_MUTRISTAA	intransitive
retostella	V_ETUILLA	intransitive
